condition_id,nbar,pauli,pauli_weight,mode_class,h_rad_per_gate,gamma_per_gate
rates_9cf49ad0d13c8639,1.0,YX,2,correlated,-8.328251623298635e-10,3.579473686259136e-09
rates_9cf49ad0d13c8639,1.0,YY,2,correlated,6.581780934165889e-09,3.1313569894992508e-09
rates_9cf49ad0d13c8639,1.0,YZ,2,correlated,1.3987222798754824e-09,2.672964047893292e-09
rates_9cf49ad0d13c8639,1.0,ZI,1,local,-2.9621235517298697e-12,1.700266027716785e-09
rates_9cf49ad0d13c8639,1.0,ZX,2,correlated,3.2768251540967934e-09,3.840569736150365e-09
rates_9cf49ad0d13c8639,1.0,ZY,2,correlated,8.232272052682444e-11,3.463964620061914e-09
rates_9cf49ad0d13c8639,1.0,ZZ,2,correlated,-6.020247758711429e-16,1.383987550430954e-09
rates_9cf49ad0d13c8639,2.0,IX,1,local,3.1085862602829094e-08,0.0024533954862762278
rates_9cf49ad0d13c8639,2.0,IY,1,local,3.333255092689139e-10,9.639042924567635e-09
rates_9cf49ad0d13c8639,2.0,IZ,1,local,7.517063153462772e-10,7.070853653094349e-09
rates_9cf49ad0d13c8639,2.0,XI,1,local,3.355554963552765e-08,0.00245339930857745
rates_9cf49ad0d13c8639,2.0,XX,2,correlated,0.04364472554131458,0.0016392481506169385
rates_9cf49ad0d13c8639,2.0,XY,2,correlated,8.351694710720269e-09,7.299148929859004e-09
rates_9cf49ad0d13c8639,2.0,XZ,2,correlated,3.4948712696477017e-09,1.2391973472206975e-08
rates_9cf49ad0d13c8639,2.0,YI,1,local,1.466943035387955e-09,5.2980999295853745e-09
rates_9cf49ad0d13c8639,2.0,YX,2,correlated,-3.4856457827693493e-10,1.1510320765744861e-08
rates_9cf49ad0d13c8639,2.0,YY,2,correlated,7.095967942664533e-09,4.3785517046168317e-10
rates_9cf49ad0d13c8639,2.0,YZ,2,correlated,-7.324241415778888e-09,5.939232091263726e-10
rates_9cf49ad0d13c8639,2.0,ZI,1,local,-2.947920958044451e-10,1.0395833271471556e-08
rates_9cf49ad0d13c8639,2.0,ZX,2,correlated,3.0751002255602543e-09,5.624714801994585e-09
rates_9cf49ad0d13c8639,2.0,ZY,2,correlated,-3.7839102829722763e-10,5.713824812597634e-10
rates_9cf49ad0d13c8639,2.0,ZZ,2,correlated,3.480149532894544e-16,1.3231966772275783e-09
rates_9cf49ad0d13c8639,3.0,IX,1,local,1.3203418326557822e-08,0.0032988554169410063
rates_9cf49ad0d13c8639,3.0,IY,1,local,-2.318505426279797e-09,9.787998999147545e-09
rates_9cf49ad0d13c8639,3.0,IZ,1,local,-1.988243810603579e-10,1.3493363261125198e-08
rates_9cf49ad0d13c8639,3.0,XI,1,local,1.6793829234405535e-08,0.0032988770129178772
rates_9cf49ad0d13c8639,3.0,XX,2,correlated,0.05821530573393995,0.00287423683487333
rates_9cf49ad0d13c8639,3.0,XY,2,correlated,6.5105903754942024e-09,1.1549540517919506e-08
rates_9cf49ad0d13c8639,3.0,XZ,2,correlated,-3.889732636719133e-09,1.4083311882499449e-08
rates_9cf49ad0d13c8639,3.0,YI,1,local,1.6361503140774637e-09,1.1185725097236352e-08
rates_9cf49ad0d13c8639,3.0,YX,2,correlated,-9.137930876566633e-09,1.3547772913929945e-08
rates_9cf49ad0d13c8639,3.0,YY,2,correlated,-7.188021036662497e-09,2.9784090889910638e-08
rates_9cf49ad0d13c8639,3.0,YZ,2,correlated,-2.1709596667414515e-09,3.21118538325247e-08
rates_9cf49ad0d13c8639,3.0,ZI,1,local,1.9401768115463009e-10,1.2945639516021636e-08
rates_9cf49ad0d13c8639,3.0,ZX,2,correlated,-3.159464834793037e-09,1.0475688591322224e-08
rates_9cf49ad0d13c8639,3.0,ZY,2,correlated,3.160077411729283e-09,2.641912296525925e-08
rates_9cf49ad0d13c8639,3.0,ZZ,2,correlated,-1.758009783517031e-15,2.6969639342969143e-08
rates_9cf49ad0d13c8639,4.0,IX,1,local,4.258389171038595e-09,0.0041010581571111785
rates_9cf49ad0d13c8639,4.0,IY,1,local,5.549785674429361e-09,6.877593340865774e-09
rates_9cf49ad0d13c8639,4.0,IZ,1,local,-4.914572887084464e-10,5.5381908179217896e-09
rates_9cf49ad0d13c8639,4.0,XI,1,local,-1.4179274993260616e-08,0.004101074484064007
rates_9cf49ad0d13c8639,4.0,XX,2,correlated,0.07246977089827285,0.004438821668333272
rates_9cf49ad0d13c8639,4.0,XY,2,correlated,4.089427393240039e-09,2.5482428222655534e-09
rates_9cf49ad0d13c8639,4.0,XZ,2,correlated,-2.761424344301335e-09,5.439395805789064e-09
rates_9cf49ad0d13c8639,4.0,YI,1,local,2.0851709868733592e-09,9.951518852416461e-09
rates_9cf49ad0d13c8639,4.0,YX,2,correlated,2.1996344982621895e-09,8.476140250833833e-09
rates_9cf49ad0d13c8639,4.0,YY,2,correlated,-5.702769139772479e-09,1.3563087919703926e-08
rates_9cf49ad0d13c8639,4.0,YZ,2,correlated,-1.4698631299474207e-09,1.1757246881981554e-08
rates_9cf49ad0d13c8639,4.0,ZI,1,local,6.346775555601045e-10,9.651769383209619e-09
rates_9cf49ad0d13c8639,4.0,ZX,2,correlated,-1.9595322792594272e-09,3.3556240468593512e-09
rates_9cf49ad0d13c8639,4.0,ZY,2,correlated,-6.959690107843824e-09,8.493923911445656e-09
rates_9cf49ad0d13c8639,4.0,ZZ,2,correlated,1.1770867013003496e-15,1.285747262217557e-08
rates_a6b00ad014b8547a,0.01,IX,1,local,-2.2782381860505027e-08,0.0001099286096309318
rates_a6b00ad014b8547a,0.01,IY,1,local,-1.2350600928164396e-08,9.825522651572901e-05
rates_a6b00ad014b8547a,0.01,IZ,1,local,3.47882108217808e-10,0.00022670830643953198
rates_a6b00ad014b8547a,0.01,XI,1,local,-1.698870164173952e-08,0.00010998548468065761
rates_a6b00ad014b8547a,0.01,XX,2,correlated,0.013736883149840258,2.393380606967359e-06
rates_a6b00ad014b8547a,0.01,XY,2,correlated,2.419764810897787e-08,0.00022671342054569137
rates_a6b00ad014b8547a,0.01,XZ,2,correlated,1.274371538732907e-08,9.83117201853507e-05
rates_a6b00ad014b8547a,0.01,YI,1,local,6.1048974021328516e-09,9.831216109415222e-05
rates_a6b00ad014b8547a,0.01,YX,2,correlated,-2.7619204637078645e-08,0.00022671321280174023
rates_a6b00ad014b8547a,0.01,YY,2,correlated,2.6320370217746606e-08,0.0
rates_a6b00ad014b8547a,0.01,YZ,2,correlated,-1.1506331757951047e-08,1.7217784159009842e-08
rates_a6b00ad014b8547a,0.01,ZI,1,local,-5.054636328252716e-10,0.00022670855578640854
rates_a6b00ad014b8547a,0.01,ZX,2,correlated,1.3312267633255292e-08,9.825474400177939e-05
rates_a6b00ad014b8547a,0.01,ZY,2,correlated,1.1943270440657042e-08,0.0
rates_a6b00ad014b8547a,0.01,ZZ,2,correlated,-1.2327975458806004e-16,1.6761162174015222e-08
rates_a6b00ad014b8547a,1.0,IX,1,local,1.210105755354581e-08,0.00021868715841991094
rates_a6b00ad014b8547a,1.0,IY,1,local,-3.9832069778104633e-10,0.00012828662672992035
rates_a6b00ad014b8547a,1.0,IZ,1,local,1.219194450080478e-10,0.00019670433913472548
rates_a6b00ad014b8547a,1.0,XI,1,local,3.5079684919271023e-10,0.0002187017650114324
rates_a6b00ad014b8547a,1.0,XX,2,correlated,0.028839198991024887,0.00046005083398469135
rates_a6b00ad014b8547a,1.0,XY,2,correlated,4.998670810584099e-09,0.00019670347995434805
rates_a6b00ad014b8547a,1.0,XZ,2,correlated,1.5154358369276108e-10,0.0001283012146540915
rates_a6b00ad014b8547a,1.0,YI,1,local,-8.859861435030312e-10,0.00012830004131148218
rates_a6b00ad014b8547a,1.0,YX,2,correlated,-6.177381988618861e-09,0.00019670491679056715
rates_a6b00ad014b8547a,1.0,YY,2,correlated,5.689156391940351e-10,0.0
rates_a6b00ad014b8547a,1.0,YZ,2,correlated,-1.2733501504239782e-09,0.0
rates_a6b00ad014b8547a,1.0,ZI,1,local,-1.611939620792181e-10,0.00019670381691144572
rates_a6b00ad014b8547a,1.0,ZX,2,correlated,2.6135447370760625e-10,0.00012828688545983463
rates_a6b00ad014b8547a,1.0,ZY,2,correlated,2.3693867627065166e-09,0.0
rates_a6b00ad014b8547a,1.0,ZZ,2,correlated,-2.0184730461810845e-16,1.3018582283987686e-08
rates_a6b00ad014b8547a,2.0,IX,1,local,4.422758043886035e-08,0.00031824401087032555
rates_a6b00ad014b8547a,2.0,IY,1,local,2.4804507807803234e-10,0.00013642571128790222
rates_a6b00ad014b8547a,2.0,IZ,1,local,7.777069954379493e-10,0.00018856864679224356
rates_a6b00ad014b8547a,2.0,XI,1,local,4.081404500431281e-08,0.0003182439005784844
rates_a6b00ad014b8547a,2.0,XX,2,correlated,0.043824444712388985,0.001335547041848031
rates_a6b00ad014b8547a,2.0,XY,2,correlated,1.082190213681121e-08,0.00018857112222860553
rates_a6b00ad014b8547a,2.0,XZ,2,correlated,2.3430644314186173e-09,0.00013642983643243731
rates_a6b00ad014b8547a,2.0,YI,1,local,6.5361356523866626e-09,0.00013642456487482203
rates_a6b00ad014b8547a,2.0,YX,2,correlated,-1.3256596201624046e-09,0.0001885739414399705
rates_a6b00ad014b8547a,2.0,YY,2,correlated,3.722414167155512e-09,0.0
rates_a6b00ad014b8547a,2.0,YZ,2,correlated,-9.744361589304706e-09,0.0
rates_a6b00ad014b8547a,2.0,ZI,1,local,3.318546930291936e-11,0.00018856844774861554
rates_a6b00ad014b8547a,2.0,ZX,2,correlated,1.7317378085416562e-09,0.00013642836267617126
rates_a6b00ad014b8547a,2.0,ZY,2,correlated,2.990500421877616e-09,0.0
rates_a6b00ad014b8547a,2.0,ZZ,2,correlated,1.091456464735643e-15,1.404978028313002e-08
rates_a6b00ad014b8547a,3.0,IX,1,local,1.1319290399266326e-08,0.00040617877518921077
rates_a6b00ad014b8547a,3.0,IY,1,local,4.981855928359475e-09,0.0001404923646386145
rates_a6b00ad014b8547a,3.0,IZ,1,local,5.5568832381934194e-11,0.00018452483356449467
rates_a6b00ad014b8547a,3.0,XI,1,local,-6.958683951501686e-09,0.000406169679195696
rates_a6b00ad014b8547a,3.0,XX,2,correlated,0.05852888503853788,0.002583143740227369
rates_a6b00ad014b8547a,3.0,XY,2,correlated,1.692261553699854e-09,0.00018448730823471715
rates_a6b00ad014b8547a,3.0,XZ,2,correlated,2.1943825991254129e-10,0.00014049087136522057
rates_a6b00ad014b8547a,3.0,YI,1,local,1.1180562387351517e-09,0.00014048607919715184
rates_a6b00ad014b8547a,3.0,YX,2,correlated,1.0374040604452118e-08,0.000184489195333937
rates_a6b00ad014b8547a,3.0,YY,2,correlated,-8.753805912013957e-10,0.0
rates_a6b00ad014b8547a,3.0,YZ,2,correlated,6.783313437029551e-10,0.0
rates_a6b00ad014b8547a,3.0,ZI,1,local,6.703176434702373e-10,0.00018451946452023948
rates_a6b00ad014b8547a,3.0,ZX,2,correlated,-3.6333874487677253e-10,0.0001405006387509161
rates_a6b00ad014b8547a,3.0,ZY,2,correlated,-3.963074409348638e-09,0.0
rates_a6b00ad014b8547a,3.0,ZZ,2,correlated,2.756907430017214e-16,1.3866591995484391e-08
rates_a6b00ad014b8547a,4.0,IX,1,local,1.8636057936438903e-08,0.00048588137200292507
rates_a6b00ad014b8547a,4.0,IY,1,local,2.2522247215487575e-08,0.00014303461017040788
rates_a6b00ad014b8547a,4.0,IZ,1,local,2.5746317650575847e-09,0.00018197627104693997
rates_a6b00ad014b8547a,4.0,XI,1,local,2.6756962517679296e-09,0.00048591699362824644
rates_a6b00ad014b8547a,4.0,XX,2,correlated,0.07294136640917509,0.00416448684836984
rates_a6b00ad014b8547a,4.0,XY,2,correlated,2.1131722633992757e-08,0.00018191960525381522
rates_a6b00ad014b8547a,4.0,XZ,2,correlated,2.4026461874795467e-09,0.00014305659000384623
rates_a6b00ad014b8547a,4.0,YI,1,local,7.853355165113685e-10,0.00014306792753447596
rates_a6b00ad014b8547a,4.0,YX,2,correlated,3.932926378242697e-09,0.00018192954283292396
rates_a6b00ad014b8547a,4.0,YY,2,correlated,-1.6518603152117247e-09,0.0
rates_a6b00ad014b8547a,4.0,YZ,2,correlated,-2.8425646413206908e-09,8.62500413767491e-09
rates_a6b00ad014b8547a,4.0,ZI,1,local,-1.2093895832800255e-10,0.00018197138625638466
rates_a6b00ad014b8547a,4.0,ZX,2,correlated,-1.3003564407195407e-09,0.000143018219849945
rates_a6b00ad014b8547a,4.0,ZY,2,correlated,-4.236915511438442e-09,0.0
rates_a6b00ad014b8547a,4.0,ZZ,2,correlated,-3.423741942490482e-16,3.014557290901762e-08
rates_a6ce76b38e46ff5e,0.01,IX,1,local,-5.745776770500373e-09,5.997345955858616e-05
rates_a6ce76b38e46ff5e,0.01,IY,1,local,-3.5646316738710124e-11,1.1098471622047301e-05
rates_a6ce76b38e46ff5e,0.01,IZ,1,local,5.25058294586078e-11,3.055703416318779e-05
rates_a6ce76b38e46ff5e,0.01,XI,1,local,6.088578217922613e-10,5.9979541808063e-05
rates_a6ce76b38e46ff5e,0.01,XX,2,correlated,0.013736789092742214,2.3925991791961392e-06
rates_a6ce76b38e46ff5e,0.01,XY,2,correlated,1.916966686766208e-09,3.056428325466674e-05
rates_a6ce76b38e46ff5e,0.01,XZ,2,correlated,-2.6033980443738456e-09,1.1105359131769688e-05
rates_a6ce76b38e46ff5e,0.01,YI,1,local,2.0242946515352485e-09,1.1104807387553506e-05
rates_a6ce76b38e46ff5e,0.01,YX,2,correlated,-3.7495352702487515e-09,3.056448577005926e-05
rates_a6ce76b38e46ff5e,0.01,YY,2,correlated,-5.313198804356076e-09,7.67974009968025e-09
rates_a6ce76b38e46ff5e,0.01,YZ,2,correlated,-2.3337728986052287e-09,6.823831597898212e-09
rates_a6ce76b38e46ff5e,0.01,ZI,1,local,1.1873585700140306e-11,3.0557042796560125e-05
rates_a6ce76b38e46ff5e,0.01,ZX,2,correlated,-2.6361748541323436e-09,1.109881220412513e-05
rates_a6ce76b38e46ff5e,0.01,ZY,2,correlated,3.411827897957785e-10,4.297333736502843e-09
rates_a6ce76b38e46ff5e,0.01,ZZ,2,correlated,3.5102474497894947e-15,4.303522805856105e-09
rates_a6ce76b38e46ff5e,1.0,IX,1,local,-1.1509378211494708e-10,0.00016870584990120262
rates_a6ce76b38e46ff5e,1.0,IY,1,local,-3.860235876972346e-09,1.56470548634726e-05
rates_a6ce76b38e46ff5e,1.0,IZ,1,local,2.2305988911888696e-10,2.600566075169481e-05
rates_a6ce76b38e46ff5e,1.0,XI,1,local,5.056946139246401e-09,0.0001687106099725998
rates_a6ce76b38e46ff5e,1.0,XX,2,correlated,0.028839149732493782,0.00046005935926757876
rates_a6ce76b38e46ff5e,1.0,XY,2,correlated,6.451499352886341e-10,2.602322068293068e-05
rates_a6ce76b38e46ff5e,1.0,XZ,2,correlated,-3.1873933895241223e-09,1.5651773015992962e-05
rates_a6ce76b38e46ff5e,1.0,YI,1,local,4.563961476484491e-09,1.565177266664654e-05
rates_a6ce76b38e46ff5e,1.0,YX,2,correlated,-4.830785564921928e-09,2.602355848172162e-05
rates_a6ce76b38e46ff5e,1.0,YY,2,correlated,-6.53333065729849e-09,1.0828357336600961e-08
rates_a6ce76b38e46ff5e,1.0,YZ,2,correlated,-3.903293181523586e-09,2.2113416698968764e-09
rates_a6ce76b38e46ff5e,1.0,ZI,1,local,-2.099344148535982e-10,2.6006021504182917e-05
rates_a6ce76b38e46ff5e,1.0,ZX,2,correlated,-3.121748494634865e-09,1.5646356651569977e-05
rates_a6ce76b38e46ff5e,1.0,ZY,2,correlated,-5.598964884517517e-10,3.916994450240045e-10
rates_a6ce76b38e46ff5e,1.0,ZZ,2,correlated,2.1575811851506048e-16,2.8060793910386107e-09
rates_a6ce76b38e46ff5e,2.0,IX,1,local,3.274056861566091e-08,0.0002682584166075427
rates_a6ce76b38e46ff5e,2.0,IY,1,local,4.312812127887429e-09,1.6879645299815355e-05
rates_a6ce76b38e46ff5e,2.0,IZ,1,local,-1.3423590217451192e-09,2.477512037543391e-05
rates_a6ce76b38e46ff5e,2.0,XI,1,local,3.922730252537493e-08,0.00026825366038938297
rates_a6ce76b38e46ff5e,2.0,XX,2,correlated,0.04382437600757207,0.0013355513618853172
rates_a6ce76b38e46ff5e,2.0,XY,2,correlated,-2.2093835795596747e-09,2.4790001461682607e-05
rates_a6ce76b38e46ff5e,2.0,XZ,2,correlated,-3.858743824824313e-09,1.6878485476901908e-05
rates_a6ce76b38e46ff5e,2.0,YI,1,local,2.7481297881839223e-09,1.6875085546724205e-05
rates_a6ce76b38e46ff5e,2.0,YX,2,correlated,6.736367172683133e-09,2.4787378510898804e-05
rates_a6ce76b38e46ff5e,2.0,YY,2,correlated,-5.882742697761732e-09,1.135449038209221e-08
rates_a6ce76b38e46ff5e,2.0,YZ,2,correlated,-2.097634905024024e-10,1.937582495436093e-09
rates_a6ce76b38e46ff5e,2.0,ZI,1,local,1.0145786743555188e-09,2.4776551192027043e-05
rates_a6ce76b38e46ff5e,2.0,ZX,2,correlated,-2.6683376654042086e-09,1.6884237358349443e-05
rates_a6ce76b38e46ff5e,2.0,ZY,2,correlated,-7.462248415398686e-09,3.967193021611394e-09
rates_a6ce76b38e46ff5e,2.0,ZZ,2,correlated,8.31030041457847e-16,1.0777905929499829e-08
rates_a6ce76b38e46ff5e,3.0,IX,1,local,1.9640692075516195e-08,0.0003561767659097309
rates_a6ce76b38e46ff5e,3.0,IY,1,local,3.5790007951967686e-09,1.748795210970027e-05
rates_a6ce76b38e46ff5e,3.0,IZ,1,local,3.125662395600355e-10,2.4168367051877468e-05
rates_a6ce76b38e46ff5e,3.0,XI,1,local,1.8128510649344622e-09,0.0003561834563263674
rates_a6ce76b38e46ff5e,3.0,XX,2,correlated,0.058528822096923276,0.0025831472460925682
rates_a6ce76b38e46ff5e,3.0,XY,2,correlated,6.1489454934801485e-09,2.4154635145089625e-05
rates_a6ce76b38e46ff5e,3.0,XZ,2,correlated,3.2451102317586407e-09,1.7497620338773085e-05
rates_a6ce76b38e46ff5e,3.0,YI,1,local,7.646032414872254e-10,1.749286435850114e-05
rates_a6ce76b38e46ff5e,3.0,YX,2,correlated,2.013869502933205e-09,2.415528882238261e-05
rates_a6ce76b38e46ff5e,3.0,YY,2,correlated,5.491403499726653e-09,2.418756776458744e-08
rates_a6ce76b38e46ff5e,3.0,YZ,2,correlated,-3.259646330508429e-09,1.201008967606547e-08
rates_a6ce76b38e46ff5e,3.0,ZI,1,local,-4.86037426816653e-10,2.4166479115764646e-05
rates_a6ce76b38e46ff5e,3.0,ZX,2,correlated,1.6305620574768403e-09,1.74939423057929e-05
rates_a6ce76b38e46ff5e,3.0,ZY,2,correlated,-2.9582858963427256e-09,8.190925811636489e-09
rates_a6ce76b38e46ff5e,3.0,ZZ,2,correlated,5.894332094243229e-16,2.4662784306114793e-08
rates_a6ce76b38e46ff5e,4.0,IX,1,local,9.257264881974717e-10,0.00043591712314829285
rates_a6ce76b38e46ff5e,4.0,IY,1,local,-1.1605184164914882e-09,1.7898496711128592e-05
rates_a6ce76b38e46ff5e,4.0,IZ,1,local,-8.52984836275443e-10,2.3788868251745156e-05
rates_a6ce76b38e46ff5e,4.0,XI,1,local,2.8653110720577626e-09,0.0004359019413957303
rates_a6ce76b38e46ff5e,4.0,XX,2,correlated,0.0729412832914207,0.0041645060831283585
rates_a6ce76b38e46ff5e,4.0,XY,2,correlated,-7.992676010879336e-09,2.3767488007336043e-05
rates_a6ce76b38e46ff5e,4.0,XZ,2,correlated,-4.22614091077292e-09,1.7869671325163118e-05
rates_a6ce76b38e46ff5e,4.0,YI,1,local,-1.6122243262361865e-09,1.7881443144439415e-05
rates_a6ce76b38e46ff5e,4.0,YX,2,correlated,1.8321129893446195e-09,2.3768247106672764e-05
rates_a6ce76b38e46ff5e,4.0,YY,2,correlated,-6.744498912479969e-09,6.592667057017859e-09
rates_a6ce76b38e46ff5e,4.0,YZ,2,correlated,5.108497834486904e-09,0.0
rates_a6ce76b38e46ff5e,4.0,ZI,1,local,-2.1308948756602706e-10,2.3789844006583734e-05
rates_a6ce76b38e46ff5e,4.0,ZX,2,correlated,-3.1657754147100796e-09,1.788499001866506e-05
rates_a6ce76b38e46ff5e,4.0,ZY,2,correlated,2.162426622220015e-09,7.024666406505939e-09
rates_a6ce76b38e46ff5e,4.0,ZZ,2,correlated,2.364972783869439e-16,1.189551644784504e-08
rates_a8953962d6e58e19,0.01,IX,1,local,-1.561087341706346e-08,0.00030379406613261287
rates_a8953962d6e58e19,0.01,IY,1,local,-2.6255346643736958e-09,1.0787862711460433e-09
rates_a8953962d6e58e19,0.01,IZ,1,local,-3.4939126616660934e-11,3.6090326713514163e-09
rates_a8953962d6e58e19,0.01,XI,1,local,-1.0357724377431742e-08,0.0003037952285919857
rates_a8953962d6e58e19,0.01,XX,2,correlated,0.013744529714012544,2.5366210454085956e-06
rates_a8953962d6e58e19,0.01,XY,2,correlated,1.1118563421444653e-09,4.672616227979171e-09
rates_a8953962d6e58e19,0.01,XZ,2,correlated,-8.348745691488554e-10,7.303232036114803e-10
rates_a8953962d6e58e19,0.01,YI,1,local,-3.001842001240656e-09,5.091280223570162e-09
rates_a8953962d6e58e19,0.01,YX,2,correlated,-3.205751097324659e-10,5.849895887605249e-09
rates_a8953962d6e58e19,0.01,YY,2,correlated,-1.5657516949554273e-09,1.396246219366357e-09
rates_a8953962d6e58e19,0.01,YZ,2,correlated,-1.9737130654537227e-09,1.3340140946688368e-09
rates_a8953962d6e58e19,0.01,ZI,1,local,6.739635935286207e-11,3.605239899962116e-09
rates_a8953962d6e58e19,0.01,ZX,2,correlated,-8.106207982695725e-10,5.036319218382126e-09
rates_a8953962d6e58e19,0.01,ZY,2,correlated,-1.0890853966040385e-09,1.1576865099608246e-09
rates_a8953962d6e58e19,0.01,ZZ,2,correlated,1.3613496780423959e-15,1.0577101533493748e-09
rates_a8953962d6e58e19,1.0,IX,1,local,5.114786538429232e-09,0.0004078190743938798
rates_a8953962d6e58e19,1.0,IY,1,local,1.9011431206587567e-10,2.618206958929345e-09
rates_a8953962d6e58e19,1.0,IZ,1,local,-6.343609025205742e-11,2.2674751000114203e-09
rates_a8953962d6e58e19,1.0,XI,1,local,7.397155468302155e-09,0.00040781948159510827
rates_a8953962d6e58e19,1.0,XX,2,correlated,0.02884711143334677,0.00046038639037013636
rates_a8953962d6e58e19,1.0,XY,2,correlated,1.2652068844666688e-09,2.562865190225026e-09
rates_a8953962d6e58e19,1.0,XZ,2,correlated,4.052201587080817e-09,2.973608334822756e-09
rates_a8953962d6e58e19,1.0,YI,1,local,1.0912675999335002e-09,2.282217534917056e-09
rates_a8953962d6e58e19,1.0,YX,2,correlated,-1.4988535233959495e-09,1.7376250091843005e-09
rates_a8953962d6e58e19,1.0,YY,2,correlated,8.188062831555197e-09,4.717573853884366e-10
rates_a8953962d6e58e19,1.0,YZ,2,correlated,-6.975850677371186e-10,1.1272108008676212e-09
rates_a8953962d6e58e19,1.0,ZI,1,local,-4.233346320646849e-11,2.219161484029528e-09
rates_a8953962d6e58e19,1.0,ZX,2,correlated,4.091246569624759e-09,2.8962617528880893e-09
rates_a8953962d6e58e19,1.0,ZY,2,correlated,1.755157247114774e-09,7.347666815802657e-10
rates_a8953962d6e58e19,1.0,ZZ,2,correlated,-2.2079126489246665e-16,8.944336381570481e-10
rates_a8953962d6e58e19,2.0,IX,1,local,3.724469618042837e-08,0.0005027316667595373
rates_a8953962d6e58e19,2.0,IY,1,local,2.005615790071891e-09,1.0226624548799782e-08
rates_a8953962d6e58e19,2.0,IZ,1,local,-1.1224502540512336e-11,6.737742800626383e-09
rates_a8953962d6e58e19,2.0,XI,1,local,3.950897899775532e-08,0.0005027338049744467
rates_a8953962d6e58e19,2.0,XX,2,correlated,0.043832784870935365,0.0013360983554505453
rates_a8953962d6e58e19,2.0,XY,2,correlated,-5.4260707348174575e-09,1.1265429006218131e-08
rates_a8953962d6e58e19,2.0,XZ,2,correlated,4.410613741620997e-09,1.1975680261999243e-08
rates_a8953962d6e58e19,2.0,YI,1,local,-3.6025145401682934e-09,8.510304134425258e-09
rates_a8953962d6e58e19,2.0,YX,2,correlated,-3.4225347117512194e-09,1.4613885099875462e-08
rates_a8953962d6e58e19,2.0,YY,2,correlated,7.9740109349007e-09,1.1498676898807132e-09
rates_a8953962d6e58e19,2.0,YZ,2,correlated,2.3130575515560143e-09,5.071269919853446e-10
rates_a8953962d6e58e19,2.0,ZI,1,local,-2.057218709830826e-10,7.677796000285846e-09
rates_a8953962d6e58e19,2.0,ZX,2,correlated,4.321594443195931e-09,7.083547504420015e-09
rates_a8953962d6e58e19,2.0,ZY,2,correlated,-4.5965068006249447e-10,8.335236314094968e-10
rates_a8953962d6e58e19,2.0,ZZ,2,correlated,-6.846518651013302e-16,4.598715002551712e-10
rates_a8953962d6e58e19,3.0,IX,1,local,2.100467011686312e-08,0.0005861374817225288
rates_a8953962d6e58e19,3.0,IY,1,local,1.8768584989993174e-08,1.0519322335373954e-08
rates_a8953962d6e58e19,3.0,IZ,1,local,4.9826514211312356e-11,2.6703934012266067e-08
rates_a8953962d6e58e19,3.0,XI,1,local,-2.0256858791665912e-08,0.0005861556198002161
rates_a8953962d6e58e19,3.0,XX,2,correlated,0.05853791558677413,0.002583844693441111
rates_a8953962d6e58e19,3.0,XY,2,correlated,1.2333180050701635e-08,1.160088001388778e-08
rates_a8953962d6e58e19,3.0,XZ,2,correlated,-1.883906659593214e-09,1.0920828416355246e-08
rates_a8953962d6e58e19,3.0,YI,1,local,9.61857474547173e-10,1.7317565055367374e-08
rates_a8953962d6e58e19,3.0,YX,2,correlated,3.5972260871373666e-08,2.3864242364992835e-09
rates_a8953962d6e58e19,3.0,YY,2,correlated,-3.757544281558577e-09,3.5161017318813863e-09
rates_a8953962d6e58e19,3.0,YZ,2,correlated,1.682621893255421e-09,1.2711620875957387e-08
rates_a8953962d6e58e19,3.0,ZI,1,local,3.1164116557410637e-09,7.761504080953937e-09
rates_a8953962d6e58e19,3.0,ZX,2,correlated,-1.2570255638224455e-09,1.2533547260598285e-08
rates_a8953962d6e58e19,3.0,ZY,2,correlated,-3.196152664942014e-08,7.395438081370109e-09
rates_a8953962d6e58e19,3.0,ZZ,2,correlated,1.7509759321565306e-15,9.194756611695734e-09
rates_a8953962d6e58e19,4.0,IX,1,local,5.487320055478954e-09,0.0006614775283676055
rates_a8953962d6e58e19,4.0,IY,1,local,4.393767311465918e-09,5.9750867465799946e-09
rates_a8953962d6e58e19,4.0,IZ,1,local,2.0824803941520007e-09,5.3764350150986396e-09
rates_a8953962d6e58e19,4.0,XI,1,local,-9.599703018256592e-09,0.0006614854281936325
rates_a8953962d6e58e19,4.0,XX,2,correlated,0.07295120976888718,0.004165502808858903
rates_a8953962d6e58e19,4.0,XY,2,correlated,2.1603512335669804e-09,1.6250853684647917e-09
rates_a8953962d6e58e19,4.0,XZ,2,correlated,6.813689104345999e-10,3.011779483089432e-09
rates_a8953962d6e58e19,4.0,YI,1,local,-3.643206307572473e-09,5.576535360980565e-09
rates_a8953962d6e58e19,4.0,YX,2,correlated,-5.6340090032976686e-09,5.263421686343972e-09
rates_a8953962d6e58e19,4.0,YY,2,correlated,-2.3351295975543618e-09,7.657593872539514e-09
rates_a8953962d6e58e19,4.0,YZ,2,correlated,-3.025116668975467e-10,7.743770621273488e-09
rates_a8953962d6e58e19,4.0,ZI,1,local,-1.8116718339847475e-09,6.584444277104209e-09
rates_a8953962d6e58e19,4.0,ZX,2,correlated,-2.6390986731957533e-09,2.3051634925972536e-09
rates_a8953962d6e58e19,4.0,ZY,2,correlated,4.710258626776376e-09,4.921659696903331e-09
