nbar,step_size,maximum_stencil_multiplier,rate_power,sector,mode,coefficient_per_multiplier_power,coefficient_per_rate_s_power
0.01,0.2,0.8,2,C,"IY,ZZ",1.5650340547955095e-07,4.830352020973795e-10
0.01,0.2,0.8,2,C,"IZ,XI",-2.582973532320488e-10,-7.972140531853358e-13
0.01,0.2,0.8,2,C,"IZ,XX",1.9606397131563397e-07,6.051357139371419e-10
0.01,0.2,0.8,2,C,"IZ,XY",3.2119887391257e-07,9.913545491128704e-10
0.01,0.2,0.8,2,C,"IZ,XZ",-3.810911551629487e-08,-1.1762072690214468e-10
0.01,0.2,0.8,2,C,"IZ,YI",8.337271235971846e-08,2.5732318629542736e-10
0.01,0.2,0.8,2,C,"IZ,YX",-2.931688923930263e-07,-9.048422604723034e-10
0.01,0.2,0.8,2,C,"IZ,YY",-3.118567307281436e-07,-9.625207738522951e-10
0.01,0.2,0.8,2,C,"IZ,YZ",7.883521490274214e-08,2.433185645146362e-10
0.01,0.2,0.8,2,C,"IZ,ZI",3.587531763263204e-07,1.1072628898960505e-09
0.01,0.2,0.8,2,C,"IZ,ZX",-2.653412042792002e-07,-8.189543341950624e-10
0.01,0.2,0.8,2,C,"IZ,ZY",2.0354037311373899e-07,6.282110281288241e-10
0.01,0.2,0.8,2,C,"IZ,ZZ",2.937987745046789e-07,9.067863410638238e-10
0.01,0.2,0.8,2,C,"XI,XX",-4.582581187946126e-07,-1.4143769098599154e-09
0.01,0.2,0.8,2,C,"XI,XY",-2.69283509264858e-07,-8.311219421754877e-10
0.01,0.2,0.8,2,C,"XI,XZ",8.61669155555174e-08,2.659472702330784e-10
0.01,0.2,0.8,2,C,"XI,YI",1.380687611755808e-08,4.26138151776484e-11
0.01,0.2,0.8,2,C,"XI,YX",-2.1660033059665604e-07,-6.685195388785681e-10
0.01,0.2,0.8,2,C,"XI,YY",-1.1228848153195988e-07,-3.4656938744432065e-10
0.01,0.2,0.8,2,C,"XI,YZ",4.047755743282351e-08,1.249307328173565e-10
0.01,0.2,0.8,2,C,"XI,ZI",-2.828619391238148e-07,-8.730306763080704e-10
0.01,0.2,0.8,2,C,"XI,ZX",-3.4453845780281026e-08,-1.0633903018605255e-10
0.01,0.2,0.8,2,C,"XI,ZY",2.8076094957866986e-08,8.66546140674907e-11
0.01,0.2,0.8,2,C,"XI,ZZ",-1.5119529144079078e-07,-4.666521340765147e-10
0.01,0.2,0.8,2,C,"XX,XY",1.0091013527863622e-08,3.114510348106056e-11
0.01,0.2,0.8,2,C,"XX,XZ",1.4667944869909896e-07,4.527143478367252e-10
0.01,0.2,0.8,2,C,"XX,YI",8.178150012967943e-07,2.524120374372822e-09
0.01,0.2,0.8,2,C,"XX,YX",-4.61736321752738e-08,-1.4251121041751173e-10
0.01,0.2,0.8,2,C,"XX,YY",3.5015119762458806e-07,1.0807135729153952e-09
0.01,0.2,0.8,2,C,"XX,YZ",-9.270154142601622e-07,-2.8611586859881552e-09
0.01,0.2,0.8,2,C,"XX,ZI",1.0704594354251465e-06,3.303887146373909e-09
0.01,0.2,0.8,2,C,"XX,ZX",-1.0413160849607427e-07,-3.2139385338294526e-10
0.01,0.2,0.8,2,C,"XX,ZY",-6.528524923997663e-07,-2.0149768283943404e-09
0.01,0.2,0.8,2,C,"XX,ZZ",-5.387081600257515e-08,-1.6626795062523197e-10
0.01,0.2,0.8,2,C,"XY,XZ",1.366748768676072e-07,4.21836039714837e-10
0.01,0.2,0.8,2,C,"XY,YI",-2.9452937697305483e-08,-9.090412869538729e-11
0.01,0.2,0.8,2,C,"XY,YX",3.773717076205599e-08,1.1647274926560492e-10
0.01,0.2,0.8,2,C,"XY,YY",9.954012495714509e-08,3.072226078924231e-10
0.01,0.2,0.8,2,C,"XY,YZ",-2.29805658149024e-07,-7.092767226821729e-10
0.01,0.2,0.8,2,C,"XY,ZI",-1.8277641201076304e-07,-5.64124728428281e-10
0.01,0.2,0.8,2,C,"XY,ZX",2.784652471594184e-07,8.594606393809211e-10
0.01,0.2,0.8,2,C,"XY,ZY",-3.48534417057691e-07,-1.0757235094373178e-09
0.01,0.2,0.8,2,C,"XY,ZZ",2.4323103807852606e-09,7.50713080489278e-12
0.01,0.2,0.8,2,C,"XZ,YI",-1.6879590847499197e-09,-5.2097502615738265e-12
0.01,0.2,0.8,2,C,"XZ,YX",1.1594205946279553e-07,3.578458625394924e-10
0.01,0.2,0.8,2,C,"XZ,YY",-6.533441593302568e-09,-2.0164943189205456e-11
0.01,0.2,0.8,2,C,"XZ,YZ",8.188887897708212e-08,2.527434536329695e-10
0.01,0.2,0.8,2,C,"XZ,ZI",-2.0532648871187615e-07,-6.337237305922104e-10
0.01,0.2,0.8,2,C,"XZ,ZX",-2.492592470541615e-08,-7.69318663747412e-11
0.01,0.2,0.8,2,C,"XZ,ZY",2.022219008823128e-07,6.241416693898543e-10
0.01,0.2,0.8,2,C,"XZ,ZZ",-1.1305989158941633e-07,-3.4895028268338376e-10
0.01,0.2,0.8,2,C,"YI,YX",-1.6675569319757778e-07,-5.146780654246228e-10
0.01,0.2,0.8,2,C,"YI,YY",-3.950710146117264e-08,-1.2193549833695258e-10
0.01,0.2,0.8,2,C,"YI,YZ",-2.042923491947124e-07,-6.305319419589888e-10
0.01,0.2,0.8,2,C,"YI,ZI",1.9259283305027465e-08,5.944223242292428e-11
0.01,0.2,0.8,2,C,"YI,ZX",-2.0262078659895943e-07,-6.253727981449365e-10
0.01,0.2,0.8,2,C,"YI,ZY",9.640762855159602e-08,2.9755440910986424e-10
0.01,0.2,0.8,2,C,"YI,ZZ",1.890770396041451e-07,5.835711098893366e-10
0.01,0.2,0.8,2,C,"YX,YY",-7.67254165472359e-08,-2.3680684119517255e-10
0.01,0.2,0.8,2,C,"YX,YZ",-1.0802161304623819e-07,-3.3340004026616726e-10
0.01,0.2,0.8,2,C,"YX,ZI",6.88114418713958e-07,2.1238099343023395e-09
0.01,0.2,0.8,2,C,"YX,ZX",1.4733577385109295e-07,4.5474004275028687e-10
0.01,0.2,0.8,2,C,"YX,ZY",-1.9639260391456195e-07,-6.061500120819813e-10
0.01,0.2,0.8,2,C,"YX,ZZ",3.1853170222018993e-07,9.831225377166357e-10
0.01,0.2,0.8,2,C,"YY,YZ",7.115334125477197e-08,2.1960907794682705e-10
0.01,0.2,0.8,2,C,"YY,ZI",1.3553752843417372e-07,4.1832570504374605e-10
0.01,0.2,0.8,2,C,"YY,ZX",-1.592722290610891e-07,-4.915809538922504e-10
0.01,0.2,0.8,2,C,"YY,ZY",2.33885074569173e-07,7.218675141023858e-10
0.01,0.2,0.8,2,C,"YY,ZZ",4.870492141949754e-07,1.5032383154165908e-09
0.01,0.2,0.8,2,C,"YZ,ZI",-1.3975022029795593e-08,-4.313278404257899e-11
0.01,0.2,0.8,2,C,"YZ,ZX",1.0740187374556823e-07,3.314872646468155e-10
0.01,0.2,0.8,2,C,"YZ,ZY",-1.2172805841219272e-07,-3.757038839882491e-10
0.01,0.2,0.8,2,C,"YZ,ZZ",-6.252226375734204e-08,-1.9296994986833964e-10
0.01,0.2,0.8,2,C,"ZI,ZX",-1.926501847467252e-08,-5.945993356380407e-11
0.01,0.2,0.8,2,C,"ZI,ZY",4.05369893506905e-09,1.2511416466262501e-11
0.01,0.2,0.8,2,C,"ZI,ZZ",-1.376150544318112e-07,-4.247378223204049e-10
0.01,0.2,0.8,2,C,"ZX,ZY",1.498649883242165e-07,4.625462602599275e-10
0.01,0.2,0.8,2,C,"ZX,ZZ",7.314887606722365e-08,2.2576813600994953e-10
0.01,0.2,0.8,2,C,"ZY,ZZ",-2.445420674759735e-07,-7.547594675184368e-10
0.01,0.2,0.8,2,A,"IX,IY",3.9507979490893063e-07,1.219382083052255e-09
0.01,0.2,0.8,2,A,"IX,IZ",-1.883540644590016e-07,-5.813397051203754e-10
0.01,0.2,0.8,2,A,"IX,XI",-2.1252557362728263e-07,-6.559431284792674e-10
0.01,0.2,0.8,2,A,"IX,XX",-1.322824119749117e-06,-4.0827904930528304e-09
0.01,0.2,0.8,2,A,"IX,XY",-1.0438664692568174e-07,-3.221810090298819e-10
0.01,0.2,0.8,2,A,"IX,XZ",1.237291437515776e-07,3.8188007330733825e-10
0.01,0.2,0.8,2,A,"IX,YI",6.294526074173273e-08,1.9427549611645903e-10
0.01,0.2,0.8,2,A,"IX,YX",5.848019766595835e-07,1.8049443724061218e-09
0.01,0.2,0.8,2,A,"IX,YY",-7.659712442587237e-07,-2.3641087785763076e-09
0.01,0.2,0.8,2,A,"IX,YZ",-5.455394266282655e-08,-1.683763662432918e-10
0.01,0.2,0.8,2,A,"IX,ZI",-3.1796961899298474e-07,-9.81387712941311e-10
0.01,0.2,0.8,2,A,"IX,ZX",-4.033393043732713e-08,-1.2448743962138002e-10
0.01,0.2,0.8,2,A,"IX,ZY",-8.770782414735684e-08,-2.7070316094863225e-10
0.01,0.2,0.8,2,A,"IX,ZZ",-1.0284748356849575e-06,-3.174305048410363e-09
0.01,0.2,0.8,2,A,"IY,IZ",4.23110960626982e-07,1.3058980266264877e-09
0.01,0.2,0.8,2,A,"IY,XI",-1.5609699603961826e-07,-4.817808519741305e-10
0.01,0.2,0.8,2,A,"IY,XX",-1.2040437511761432e-07,-3.7161844172103186e-10
0.01,0.2,0.8,2,A,"IY,XY",-1.411042101463901e-07,-4.355068214394756e-10
0.01,0.2,0.8,2,A,"IY,XZ",-8.322930950991968e-08,-2.568805849071595e-10
0.01,0.2,0.8,2,A,"IY,YI",1.918111566232904e-07,5.920097426644765e-10
0.01,0.2,0.8,2,A,"IY,YX",2.3242272074312263e-07,7.173540763676625e-10
0.01,0.2,0.8,2,A,"IY,YY",5.191305248993189e-07,1.6022547064793793e-09
0.01,0.2,0.8,2,A,"IY,YZ",-7.301739451028228e-08,-2.2536232873543913e-10
0.01,0.2,0.8,2,A,"IY,ZI",-4.3656629563544026e-07,-1.3474268383809885e-09
0.01,0.2,0.8,2,A,"IY,ZX",1.914502704944096e-07,5.90895896587684e-10
0.01,0.2,0.8,2,A,"IY,ZY",9.717970297747094e-08,2.999373548687375e-10
0.01,0.2,0.8,2,A,"IY,ZZ",-5.19646705126873e-07,-1.603847855329855e-09
0.01,0.2,0.8,2,A,"IZ,XI",3.462112392376723e-07,1.06855320752368e-09
0.01,0.2,0.8,2,A,"IZ,XX",-1.7453899712234633e-07,-5.387006084023035e-10
0.01,0.2,0.8,2,A,"IZ,XY",2.9983100717688473e-07,9.254043431385332e-10
0.01,0.2,0.8,2,A,"IZ,XZ",-3.485904647878976e-07,-1.0758964962589432e-09
0.01,0.2,0.8,2,A,"IZ,YI",1.3497043475845232e-07,4.165754159211491e-10
0.01,0.2,0.8,2,A,"IZ,YX",-5.1795959843733615e-09,-1.5986407359177042e-11
0.01,0.2,0.8,2,A,"IZ,YY",1.1354125973653674e-07,3.504359868411628e-10
0.01,0.2,0.8,2,A,"IZ,YZ",1.1376644263308535e-07,3.511309957811276e-10
0.01,0.2,0.8,2,A,"IZ,ZI",-1.3368751411453768e-07,-4.1261578430412863e-10
0.01,0.2,0.8,2,A,"IZ,ZX",1.3094168051552557e-07,4.041409892454493e-10
0.01,0.2,0.8,2,A,"IZ,ZY",1.4351003815975676e-07,4.4293221654245913e-10
0.01,0.2,0.8,2,A,"IZ,ZZ",-1.7903832632232474e-07,-5.525874269207553e-10
0.01,0.2,0.8,2,A,"XI,XX",-1.4010731830387942e-06,-4.3242999476505995e-09
0.01,0.2,0.8,2,A,"XI,XY",1.1359683086759572e-07,3.5060750267776456e-10
0.01,0.2,0.8,2,A,"XI,XZ",6.856687104668706e-08,2.1162614520582424e-10
0.01,0.2,0.8,2,A,"XI,YI",2.5749508569116923e-07,7.94737918799905e-10
0.01,0.2,0.8,2,A,"XI,YX",6.521714778879191e-07,2.012874931752837e-09
0.01,0.2,0.8,2,A,"XI,YY",-8.119913340271541e-07,-2.5061460926764014e-09
0.01,0.2,0.8,2,A,"XI,YZ",-1.1760834717983103e-07,-3.6298872586367604e-10
0.01,0.2,0.8,2,A,"XI,ZI",2.374874728620164e-08,7.329860273519025e-11
0.01,0.2,0.8,2,A,"XI,ZX",-8.428833296152317e-08,-2.6014917580717026e-10
0.01,0.2,0.8,2,A,"XI,ZY",-1.1284597137161983e-08,-3.482900350975921e-11
0.01,0.2,0.8,2,A,"XI,ZZ",-7.14175559502993e-07,-2.2042455540215833e-09
0.01,0.2,0.8,2,A,"XX,XY",2.8632131550296683e-07,8.837077638980458e-10
0.01,0.2,0.8,2,A,"XX,XZ",-2.564223531060817e-07,-7.914270157595114e-10
0.01,0.2,0.8,2,A,"XX,YI",1.1235728080820158e-06,3.467817308895111e-09
0.01,0.2,0.8,2,A,"XX,YX",-1.3960300340579258e-06,-4.30873467301829e-09
0.01,0.2,0.8,2,A,"XX,YY",8.074365812931372e-11,2.492088213867707e-13
0.01,0.2,0.8,2,A,"XX,YZ",-1.3929984498444713e-07,-4.2993779316187385e-10
0.01,0.2,0.8,2,A,"XX,ZI",-1.1269217459786844e-07,-3.478153536971248e-10
0.01,0.2,0.8,2,A,"XX,ZX",-4.995427305184123e-07,-1.541798550982754e-09
0.01,0.2,0.8,2,A,"XX,ZY",-1.749544467812048e-07,-5.399828604358173e-10
0.01,0.2,0.8,2,A,"XX,ZZ",1.6603614725290642e-06,5.124572446077359e-09
0.01,0.2,0.8,2,A,"XY,XZ",1.036724940938842e-08,3.199768336230994e-11
0.01,0.2,0.8,2,A,"XY,YI",-1.6841068246105713e-07,-5.197860569785714e-10
0.01,0.2,0.8,2,A,"XY,YX",1.1051510507707083e-08,3.410960033242927e-11
0.01,0.2,0.8,2,A,"XY,YY",-2.6739787175458537e-07,-8.253020733166215e-10
0.01,0.2,0.8,2,A,"XY,YZ",9.961172496308092e-08,3.0744359556506456e-10
0.01,0.2,0.8,2,A,"XY,ZI",1.1742264727169e-07,3.624155779990432e-10
0.01,0.2,0.8,2,A,"XY,ZX",-4.558989227394306e-08,-1.407095440553798e-10
0.01,0.2,0.8,2,A,"XY,ZY",1.6584223459773128e-07,5.118587487584299e-10
0.01,0.2,0.8,2,A,"XY,ZZ",3.3515971883158537e-07,1.0344435766406957e-09
0.01,0.2,0.8,2,A,"XZ,YI",-1.1943249584965579e-08,-3.686188143507895e-11
0.01,0.2,0.8,2,A,"XZ,YX",2.726993914244909e-07,8.416647883471941e-10
0.01,0.2,0.8,2,A,"XZ,YY",2.6565218119640865e-07,8.199141394950884e-10
0.01,0.2,0.8,2,A,"XZ,YZ",-1.698561401943462e-07,-5.242473462788462e-10
0.01,0.2,0.8,2,A,"XZ,ZI",-1.2854360095623068e-07,-3.9673950912416877e-10
0.01,0.2,0.8,2,A,"XZ,ZX",1.6303735513277088e-07,5.032017133727496e-10
0.01,0.2,0.8,2,A,"XZ,ZY",-1.9791813421457782e-07,-6.108584389338821e-10
0.01,0.2,0.8,2,A,"XZ,ZZ",-2.3409481981137089e-07,-7.225148759610213e-10
0.01,0.2,0.8,2,A,"YI,YX",-2.9720329494161267e-07,-9.172941201901626e-10
0.01,0.2,0.8,2,A,"YI,YY",6.952553937201117e-08,2.1458499806176286e-10
0.01,0.2,0.8,2,A,"YI,YZ",5.072530537483292e-08,1.5655958449022507e-10
0.01,0.2,0.8,2,A,"YI,ZI",5.906546287222347e-08,1.8230081133402307e-10
0.01,0.2,0.8,2,A,"YI,ZX",-2.2918510650770005e-08,-7.073614398385804e-11
0.01,0.2,0.8,2,A,"YI,ZY",6.262665203071687e-08,1.932921358972743e-10
0.01,0.2,0.8,2,A,"YI,ZZ",-1.4360830193582802e-07,-4.4323549980193835e-10
0.01,0.2,0.8,2,A,"YX,YY",-2.7748283831114087e-07,-8.564285133059904e-10
0.01,0.2,0.8,2,A,"YX,YZ",-5.795614108310218e-09,-1.7887697865154995e-11
0.01,0.2,0.8,2,A,"YX,ZI",-7.512252234156468e-08,-2.318596368566811e-10
0.01,0.2,0.8,2,A,"YX,ZX",-1.2227684415211647e-07,-3.7739766713616193e-10
0.01,0.2,0.8,2,A,"YX,ZY",2.486733857623111e-07,7.675104498836762e-10
0.01,0.2,0.8,2,A,"YX,ZZ",1.838582136020724e-07,5.674636222286186e-10
0.01,0.2,0.8,2,A,"YY,YZ",-8.426767090478711e-10,-2.600854040271207e-12
0.01,0.2,0.8,2,A,"YY,ZI",1.8317790567319606e-07,5.653639063987532e-10
0.01,0.2,0.8,2,A,"YY,ZX",-2.162360882979113e-07,-6.673953342528126e-10
0.01,0.2,0.8,2,A,"YY,ZY",7.5034890707333e-08,2.315891688497932e-10
0.01,0.2,0.8,2,A,"YY,ZZ",-7.580808021636902e-08,-2.3397555622336115e-10
0.01,0.2,0.8,2,A,"YZ,ZI",2.8060372827862978e-08,8.660608897488573e-11
0.01,0.2,0.8,2,A,"YZ,ZX",7.540285762932953e-09,2.327248692263257e-11
0.01,0.2,0.8,2,A,"YZ,ZY",1.832684170900352e-07,5.656432626235655e-10
0.01,0.2,0.8,2,A,"YZ,ZZ",1.0108095072039933e-07,3.119782429641955e-10
0.01,0.2,0.8,2,A,"ZI,ZX",-3.5227935357339325e-07,-1.087281955473436e-09
0.01,0.2,0.8,2,A,"ZI,ZY",-1.6698786511629236e-07,-5.153946454206554e-10
0.01,0.2,0.8,2,A,"ZI,ZZ",-4.46338753556284e-08,-1.3775887455440864e-10
0.01,0.2,0.8,2,A,"ZX,ZY",-2.1940102120188315e-07,-6.771636456848246e-10
0.01,0.2,0.8,2,A,"ZX,ZZ",-1.580624588077045e-07,-4.878470950855076e-10
0.01,0.2,0.8,2,A,"ZY,ZZ",4.1710607037434017e-07,1.2873644147356179e-09
0.01,0.2,0.8,3,H,IX,3.3355970224079106e-06,5.719473632386678e-10
0.01,0.2,0.8,3,H,IY,4.357019956417759e-07,7.470884698933058e-11
0.01,0.2,0.8,3,H,IZ,1.2618903279978569e-08,2.1637351303118258e-12
0.01,0.2,0.8,3,H,XI,2.6174689207530553e-06,4.4881154333900125e-10
0.01,0.2,0.8,3,H,XX,-7.4333300419873055e-06,-1.2745764818222402e-09
0.01,0.2,0.8,3,H,XY,9.815003052095547e-07,1.6829566275883995e-10
0.01,0.2,0.8,3,H,XZ,-1.810583088600724e-06,-3.1045663384786074e-10
0.01,0.2,0.8,3,H,YI,-7.556732195763131e-08,-1.2957359732104134e-11
0.01,0.2,0.8,3,H,YX,1.7199740277818952e-06,2.9492010078564734e-10
0.01,0.2,0.8,3,H,YY,-3.6542310155081614e-06,-6.265828215891909e-10
0.01,0.2,0.8,3,H,YZ,-7.018727275233085e-07,-1.2034854724336566e-10
0.01,0.2,0.8,3,H,ZI,2.007330193284795e-08,3.4419241997338736e-12
0.01,0.2,0.8,3,H,ZX,-1.8598278221818238e-06,-3.189005182067599e-10
0.01,0.2,0.8,3,H,ZY,-2.1988234195005069e-07,-3.770273353052995e-11
0.01,0.2,0.8,3,H,ZZ,2.3154274903089573e-13,3.9702117460716e-17
0.01,0.2,0.8,3,S,IX,1.525785739972836e-07,2.616230692683189e-11
0.01,0.2,0.8,3,S,IY,6.924020968558515e-07,1.1872463937857536e-10
0.01,0.2,0.8,3,S,IZ,9.825486731348548e-07,1.6847542406290377e-10
0.01,0.2,0.8,3,S,XI,-2.269987368760222e-06,-3.8922965856656754e-10
0.01,0.2,0.8,3,S,XX,-3.384235687210126e-06,-5.802873263391849e-10
0.01,0.2,0.8,3,S,XY,4.7015968851681e-07,8.061723054129115e-11
0.01,0.2,0.8,3,S,XZ,3.09145406003996e-07,5.3008471537036346e-11
0.01,0.2,0.8,3,S,YI,-3.9421553249119563e-08,-6.7595255914128194e-12
0.01,0.2,0.8,3,S,YX,-3.156354325550162e-07,-5.412130187843213e-11
0.01,0.2,0.8,3,S,YY,1.0114442743154723e-07,1.7343008818852406e-11
0.01,0.2,0.8,3,S,YZ,2.0607653429389839e-07,3.533548256068217e-11
0.01,0.2,0.8,3,S,ZI,3.9779926012414585e-07,6.820974967835148e-11
0.01,0.2,0.8,3,S,ZX,4.625283888468839e-07,7.930870865001438e-11
0.01,0.2,0.8,3,S,ZY,8.456613237042226e-07,1.4500365632788453e-10
0.01,0.2,0.8,3,S,ZZ,9.459451353105618e-07,1.6219909727547356e-10
0.01,0.2,0.8,3,C,"IX,IY",3.316254813494838e-07,5.6863079792435497e-11
0.01,0.2,0.8,3,C,"IX,IZ",-3.899481075982097e-07,-6.686353010943239e-11
0.01,0.2,0.8,3,C,"IX,XI",-1.4352980171472778e-06,-2.461073417605072e-10
0.01,0.2,0.8,3,C,"IX,XX",-1.9178911528877308e-07,-3.288565076967988e-11
0.01,0.2,0.8,3,C,"IX,XY",7.554312146595529e-07,1.2953210127907286e-10
0.01,0.2,0.8,3,C,"IX,XZ",4.755800986415569e-07,8.154665614567162e-11
0.01,0.2,0.8,3,C,"IX,YI",-2.9492250019919887e-07,-5.056970168024672e-11
0.01,0.2,0.8,3,C,"IX,YX",1.3612071322967118e-07,2.3340314339792726e-11
0.01,0.2,0.8,3,C,"IX,YY",4.780421233907376e-07,8.19688140244749e-11
0.01,0.2,0.8,3,C,"IX,YZ",8.096583327646286e-08,1.3883030397198707e-11
0.01,0.2,0.8,3,C,"IX,ZI",9.342206816629741e-07,1.601887314236924e-10
0.01,0.2,0.8,3,C,"IX,ZX",6.424365729452074e-07,1.1015716271351293e-10
0.01,0.2,0.8,3,C,"IX,ZY",4.013181633310518e-08,6.881312814318447e-12
0.01,0.2,0.8,3,C,"IX,ZZ",5.193302487656832e-07,8.904839656476051e-11
0.01,0.2,0.8,3,C,"IY,IZ",6.101500898094118e-07,1.0462107164084564e-10
0.01,0.2,0.8,3,C,"IY,XI",-1.0402458262761012e-08,-1.7836862590468127e-12
0.01,0.2,0.8,3,C,"IY,XX",-1.8349778649983386e-06,-3.146395516115121e-10
0.01,0.2,0.8,3,C,"IY,XY",-3.575324907637139e-07,-6.130529677018414e-11
0.01,0.2,0.8,3,C,"IY,XZ",7.425104875271566e-07,1.2731661308764688e-10
0.01,0.2,0.8,3,C,"IY,YI",9.858593497583959e-08,1.6904309838106926e-11
0.01,0.2,0.8,3,C,"IY,YX",1.7026114261807407e-07,2.919429743108266e-11
0.01,0.2,0.8,3,C,"IY,YY",9.884098268426203e-08,1.694804229839884e-11
0.01,0.2,0.8,3,C,"IY,YZ",-3.309369017597195e-07,-5.674501058980102e-11
0.01,0.2,0.8,3,C,"IY,ZI",-2.80181724450279e-07,-4.8042133822064294e-11
0.01,0.2,0.8,3,C,"IY,ZX",1.4529806698881407e-07,2.4913934668863866e-11
0.01,0.2,0.8,3,C,"IY,ZY",-5.516730590907076e-07,-9.459414593462065e-11
0.01,0.2,0.8,3,C,"IY,ZZ",-4.2280316640217024e-07,-7.249711358061904e-11
0.01,0.2,0.8,3,C,"IZ,XI",1.391972429606273e-07,2.386784001382498e-11
0.01,0.2,0.8,3,C,"IZ,XX",-9.340891734537623e-07,-1.6016618200510327e-10
0.01,0.2,0.8,3,C,"IZ,XY",-6.487993689456448e-07,-1.1124817711688011e-10
0.01,0.2,0.8,3,C,"IZ,XZ",7.666155761065908e-08,1.314498587288393e-11
0.01,0.2,0.8,3,C,"IZ,YI",-2.6016477586645497e-07,-4.460987240508487e-11
0.01,0.2,0.8,3,C,"IZ,YX",6.900494584911967e-07,1.183212377385454e-10
0.01,0.2,0.8,3,C,"IZ,YY",4.6542438039502043e-07,7.980527784551105e-11
0.01,0.2,0.8,3,C,"IZ,YZ",-2.672220966120012e-07,-4.581997541358046e-11
0.01,0.2,0.8,3,C,"IZ,ZI",-6.362287223860442e-07,-1.0909271645851238e-10
0.01,0.2,0.8,3,C,"IZ,ZX",3.8738517027614437e-07,6.642406897739101e-11
0.01,0.2,0.8,3,C,"IZ,ZY",-4.2692167405712194e-07,-7.320330487947907e-11
0.01,0.2,0.8,3,C,"IZ,ZZ",-3.362210518813855e-07,-5.7651071996122346e-11
0.01,0.2,0.8,3,C,"XI,XX",7.082481589974552e-07,1.2144172822315762e-10
0.01,0.2,0.8,3,C,"XI,XY",5.075850962806328e-07,8.703448152960096e-11
0.01,0.2,0.8,3,C,"XI,XZ",-1.6382987877700454e-07,-2.8091543000172246e-11
0.01,0.2,0.8,3,C,"XI,YI",-2.7620839641654514e-08,-4.736083614824162e-12
0.01,0.2,0.8,3,C,"XI,YX",5.933782136367274e-07,1.0174523553441829e-10
0.01,0.2,0.8,3,C,"XI,YY",2.467842102238447e-07,4.231553673248366e-11
0.01,0.2,0.8,3,C,"XI,YZ",-8.781159722241681e-08,-1.5056858234296436e-11
0.01,0.2,0.8,3,C,"XI,ZI",3.747896967286991e-07,6.42643512909292e-11
0.01,0.2,0.8,3,C,"XI,ZX",1.192276017473905e-07,2.044369028590372e-11
0.01,0.2,0.8,3,C,"XI,ZY",-3.334041271264542e-08,-5.7168060206868e-12
0.01,0.2,0.8,3,C,"XI,ZZ",4.0285924676749995e-07,6.907737427426268e-11
0.01,0.2,0.8,3,C,"XX,XY",-1.0925800072395122e-08,-1.8734225089840746e-12
0.01,0.2,0.8,3,C,"XX,XZ",-3.8568309784243505e-07,-6.61322184229141e-11
0.01,0.2,0.8,3,C,"XX,YI",-1.8051024738643504e-06,-3.0951688509333856e-10
0.01,0.2,0.8,3,C,"XX,YX",7.625170117169464e-08,1.3074708705708957e-11
0.01,0.2,0.8,3,C,"XX,YY",-8.7929719443878e-07,-1.5077112387496228e-10
0.01,0.2,0.8,3,C,"XX,YZ",2.004978937648443e-06,3.437892554266878e-10
0.01,0.2,0.8,3,C,"XX,ZI",-1.6691170493441238e-06,-2.861997684060569e-10
0.01,0.2,0.8,3,C,"XX,ZX",1.246725983982535e-07,2.1377331686943328e-11
0.01,0.2,0.8,3,C,"XX,ZY",1.4840735951502547e-06,2.5447078106142913e-10
0.01,0.2,0.8,3,C,"XX,ZZ",-7.856336751311351e-09,-1.3471084964525637e-12
0.01,0.2,0.8,3,C,"XY,XZ",-2.575630852421143e-07,-4.4163766330952386e-11
0.01,0.2,0.8,3,C,"XY,YI",-1.9148971012523616e-08,-3.2834312435740084e-12
0.01,0.2,0.8,3,C,"XY,YX",6.241923775619831e-08,1.0702887132407117e-11
0.01,0.2,0.8,3,C,"XY,YY",-2.5892427299434037e-07,-4.439716615129293e-11
0.01,0.2,0.8,3,C,"XY,YZ",4.3498092464472094e-07,7.458520655773679e-11
0.01,0.2,0.8,3,C,"XY,ZI",5.362728591393688e-07,9.195350808288217e-11
0.01,0.2,0.8,3,C,"XY,ZX",-5.735490030147829e-07,-9.834516512599158e-11
0.01,0.2,0.8,3,C,"XY,ZY",5.270296493852612e-07,9.036859557360444e-11
0.01,0.2,0.8,3,C,"XY,ZZ",6.819508925075295e-08,1.1693259473723071e-11
0.01,0.2,0.8,3,C,"XZ,YI",3.0359483279549505e-08,5.205672715972137e-12
0.01,0.2,0.8,3,C,"XZ,YX",-3.446232695118496e-07,-5.909178146636652e-11
0.01,0.2,0.8,3,C,"XZ,YY",7.602863487684522e-08,1.3036460026893898e-11
0.01,0.2,0.8,3,C,"XZ,YZ",-1.8522143380043372e-07,-3.175950510981374e-11
0.01,0.2,0.8,3,C,"XZ,ZI",4.4084448599374497e-07,7.559061831168467e-11
0.01,0.2,0.8,3,C,"XZ,ZX",9.34512347099888e-08,1.6023874264401372e-11
0.01,0.2,0.8,3,C,"XZ,ZY",-3.4911488498763757e-07,-5.986194872901879e-11
0.01,0.2,0.8,3,C,"XZ,ZZ",2.2540099651424128e-07,3.8649004889273194e-11
0.01,0.2,0.8,3,C,"YI,YX",3.1541323545020015e-07,5.408320223768864e-11
0.01,0.2,0.8,3,C,"YI,YY",1.261973505691121e-07,2.1638777532426628e-11
0.01,0.2,0.8,3,C,"YI,YZ",4.7649521201593084e-07,8.170356858983724e-11
