dataset,nbar,rate_multiplier,rate_s^-1,sector,mode,coefficient_per_gate
training,0.01,0.5,9.0,A,"XZ,ZI",-1.172325681955766e-09
training,0.01,0.5,9.0,A,"XZ,ZX",2.0505150907510448e-10
training,0.01,0.5,9.0,A,"XZ,ZY",2.0467145993868603e-09
training,0.01,0.5,9.0,A,"XZ,ZZ",-5.712629120520948e-10
training,0.01,0.5,9.0,A,"YI,YX",-2.002978460760348e-09
training,0.01,0.5,9.0,A,"YI,YY",-5.476447634067838e-10
training,0.01,0.5,9.0,A,"YI,YZ",1.0400630608842706e-09
training,0.01,0.5,9.0,A,"YI,ZI",-1.6973732358086281e-09
training,0.01,0.5,9.0,A,"YI,ZX",8.873267081663868e-10
training,0.01,0.5,9.0,A,"YI,ZY",2.400369371606782e-10
training,0.01,0.5,9.0,A,"YI,ZZ",-1.9463843203438737e-09
training,0.01,0.5,9.0,A,"YX,YY",2.2374574840969604e-09
training,0.01,0.5,9.0,A,"YX,YZ",-9.926944041273185e-10
training,0.01,0.5,9.0,A,"YX,ZI",-1.4334302848970255e-09
training,0.01,0.5,9.0,A,"YX,ZX",-1.5944478625618284e-09
training,0.01,0.5,9.0,A,"YX,ZY",1.7798999712353352e-09
training,0.01,0.5,9.0,A,"YX,ZZ",-2.779425745920961e-11
training,0.01,0.5,9.0,A,"YY,YZ",1.956778807473248e-09
training,0.01,0.5,9.0,A,"YY,ZI",-1.285885692086715e-09
training,0.01,0.5,9.0,A,"YY,ZX",9.1148933085997e-10
training,0.01,0.5,9.0,A,"YY,ZY",4.4819472170916175e-10
training,0.01,0.5,9.0,A,"YY,ZZ",-1.3631380339037722e-09
training,0.01,0.5,9.0,A,"YZ,ZI",1.820494102548038e-09
training,0.01,0.5,9.0,A,"YZ,ZX",-3.147766629087793e-10
training,0.01,0.5,9.0,A,"YZ,ZY",-9.03591092561502e-10
training,0.01,0.5,9.0,A,"YZ,ZZ",6.035200700870154e-10
training,0.01,0.5,9.0,A,"ZI,ZX",-3.151804388584869e-09
training,0.01,0.5,9.0,A,"ZI,ZY",9.966752441185525e-10
training,0.01,0.5,9.0,A,"ZI,ZZ",1.3614103728951677e-09
training,0.01,0.5,9.0,A,"ZX,ZY",-2.0929423581178086e-09
training,0.01,0.5,9.0,A,"ZX,ZZ",1.700749555093812e-09
training,0.01,0.5,9.0,A,"ZY,ZZ",-2.7494042695502195e-09
training,0.01,1.0,18.0,H,IX,-4.756730776436916e-09
training,0.01,1.0,18.0,H,IY,-2.5581850365256955e-09
training,0.01,1.0,18.0,H,IZ,-4.3452971728464806e-11
training,0.01,1.0,18.0,H,XI,4.092345285812303e-09
training,0.01,1.0,18.0,H,XX,-8.215065135471236e-06
training,0.01,1.0,18.0,H,XY,-2.9080737958104616e-09
training,0.01,1.0,18.0,H,XZ,1.4316359246788949e-09
training,0.01,1.0,18.0,H,YI,3.261326209239768e-09
training,0.01,1.0,18.0,H,YX,-4.730873667844895e-09
training,0.01,1.0,18.0,H,YY,2.9104989250399035e-09
training,0.01,1.0,18.0,H,YZ,5.010015008555282e-09
training,0.01,1.0,18.0,H,ZI,-8.854395598779099e-11
training,0.01,1.0,18.0,H,ZX,1.5557490530297275e-09
training,0.01,1.0,18.0,H,ZY,7.696913405981798e-09
training,0.01,1.0,18.0,H,ZZ,-1.805503493001364e-15
training,0.01,1.0,18.0,S,IX,0.00022170394046858497
training,0.01,1.0,18.0,S,IY,5.922361396865777e-10
training,0.01,1.0,18.0,S,IZ,6.941295289611014e-10
training,0.01,1.0,18.0,S,XI,0.00022170242619642217
training,0.01,1.0,18.0,S,XX,0.00016131211799942218
training,0.01,1.0,18.0,S,XY,-4.884396042194403e-10
training,0.01,1.0,18.0,S,XZ,5.328117907001193e-10
training,0.01,1.0,18.0,S,YI,-8.641661062951111e-12
training,0.01,1.0,18.0,S,YX,4.5501055092494243e-10
training,0.01,1.0,18.0,S,YY,3.3939462275339076e-09
training,0.01,1.0,18.0,S,YZ,1.5883849100508394e-09
training,0.01,1.0,18.0,S,ZI,1.411390371389772e-09
training,0.01,1.0,18.0,S,ZX,7.869780865710473e-10
training,0.01,1.0,18.0,S,ZY,1.9240052156847403e-09
training,0.01,1.0,18.0,S,ZZ,4.5003064296563695e-09
training,0.01,1.0,18.0,C,"IX,IY",1.7241389914991154e-09
training,0.01,1.0,18.0,C,"IX,IZ",1.9594850491876754e-09
training,0.01,1.0,18.0,C,"IX,XI",0.00022170283558491983
training,0.01,1.0,18.0,C,"IX,XX",3.7819956021080936e-09
training,0.01,1.0,18.0,C,"IX,XY",3.1953070369836522e-09
training,0.01,1.0,18.0,C,"IX,XZ",-5.432358339215126e-09
training,0.01,1.0,18.0,C,"IX,YI",1.125177446393534e-09
training,0.01,1.0,18.0,C,"IX,YX",2.4653536717960308e-09
training,0.01,1.0,18.0,C,"IX,YY",-5.823662026995839e-09
training,0.01,1.0,18.0,C,"IX,YZ",5.4077452147105475e-11
training,0.01,1.0,18.0,C,"IX,ZI",-2.4054008792257515e-10
training,0.01,1.0,18.0,C,"IX,ZX",-6.479335453133596e-09
training,0.01,1.0,18.0,C,"IX,ZY",1.0663624365808622e-10
training,0.01,1.0,18.0,C,"IX,ZZ",-6.400208021356552e-09
training,0.01,1.0,18.0,C,"IY,IZ",-2.084189390227488e-10
training,0.01,1.0,18.0,C,"IY,XI",7.165776129610713e-10
training,0.01,1.0,18.0,C,"IY,XX",1.3867385552005632e-09
training,0.01,1.0,18.0,C,"IY,XY",-2.920246531951393e-10
training,0.01,1.0,18.0,C,"IY,XZ",1.7760755381448695e-09
training,0.01,1.0,18.0,C,"IY,YI",1.0975263203135322e-10
training,0.01,1.0,18.0,C,"IY,YX",2.0169790076273603e-09
training,0.01,1.0,18.0,C,"IY,YY",1.718855393202397e-09
training,0.01,1.0,18.0,C,"IY,YZ",-1.5637699857613959e-09
training,0.01,1.0,18.0,C,"IY,ZI",-2.4837925990063155e-10
training,0.01,1.0,18.0,C,"IY,ZX",-4.3219391494583435e-10
training,0.01,1.0,18.0,C,"IY,ZY",-1.095096719401318e-09
training,0.01,1.0,18.0,C,"IY,ZZ",1.8307213522076219e-09
training,0.01,1.0,18.0,C,"IZ,XI",2.473020062496688e-09
training,0.01,1.0,18.0,C,"IZ,XX",2.8223846715502244e-09
training,0.01,1.0,18.0,C,"IZ,XY",2.4066359297687986e-10
training,0.01,1.0,18.0,C,"IZ,XZ",-1.5165854171875786e-09
training,0.01,1.0,18.0,C,"IZ,YI",-2.92516772736928e-10
training,0.01,1.0,18.0,C,"IZ,YX",-1.6231193259793474e-09
training,0.01,1.0,18.0,C,"IZ,YY",-7.853562461620163e-10
training,0.01,1.0,18.0,C,"IZ,YZ",1.2236716459000105e-10
training,0.01,1.0,18.0,C,"IZ,ZI",3.6839803167925145e-10
training,0.01,1.0,18.0,C,"IZ,ZX",-6.968202070846702e-10
training,0.01,1.0,18.0,C,"IZ,ZY",-3.635153111162587e-11
training,0.01,1.0,18.0,C,"IZ,ZZ",-1.274739856263412e-09
training,0.01,1.0,18.0,C,"XI,XX",-2.3870529217071686e-09
training,0.01,1.0,18.0,C,"XI,XY",5.182248038334046e-09
training,0.01,1.0,18.0,C,"XI,XZ",-6.955443431130893e-09
training,0.01,1.0,18.0,C,"XI,YI",1.280405801948593e-09
training,0.01,1.0,18.0,C,"XI,YX",3.1501295207875646e-10
training,0.01,1.0,18.0,C,"XI,YY",-6.503137573897829e-09
training,0.01,1.0,18.0,C,"XI,YZ",-3.894043439981451e-11
training,0.01,1.0,18.0,C,"XI,ZI",-5.247762429941845e-10
training,0.01,1.0,18.0,C,"XI,ZX",-5.902506880484642e-09
training,0.01,1.0,18.0,C,"XI,ZY",-1.2053442958222063e-10
training,0.01,1.0,18.0,C,"XI,ZZ",-6.303305700369904e-09
training,0.01,1.0,18.0,C,"XX,XY",-8.187227577515317e-11
training,0.01,1.0,18.0,C,"XX,XZ",2.4335709788002665e-09
training,0.01,1.0,18.0,C,"XX,YI",1.5373773988148722e-09
training,0.01,1.0,18.0,C,"XX,YX",-4.828544696339861e-11
training,0.01,1.0,18.0,C,"XX,YY",1.207977351605631e-08
training,0.01,1.0,18.0,C,"XX,YZ",-1.3049433364991064e-09
training,0.01,1.0,18.0,C,"XX,ZI",4.598760405890004e-09
training,0.01,1.0,18.0,C,"XX,ZX",-3.3482899199976912e-09
training,0.01,1.0,18.0,C,"XX,ZY",-1.8941350574209585e-09
training,0.01,1.0,18.0,C,"XX,ZZ",-5.601995983425206e-10
training,0.01,1.0,18.0,C,"XY,XZ",-1.3404620370830443e-09
training,0.01,1.0,18.0,C,"XY,YI",1.71570433346917e-09
training,0.01,1.0,18.0,C,"XY,YX",-3.831359139227072e-09
training,0.01,1.0,18.0,C,"XY,YY",6.02061770524216e-10
training,0.01,1.0,18.0,C,"XY,YZ",1.8155020684442698e-09
training,0.01,1.0,18.0,C,"XY,ZI",-1.2916159396178573e-09
training,0.01,1.0,18.0,C,"XY,ZX",2.3630841316464952e-09
training,0.01,1.0,18.0,C,"XY,ZY",1.6944108087240162e-09
training,0.01,1.0,18.0,C,"XY,ZZ",-4.274862944907325e-09
training,0.01,1.0,18.0,C,"XZ,YI",9.32097646394297e-11
training,0.01,1.0,18.0,C,"XZ,YX",7.936886807855082e-10
training,0.01,1.0,18.0,C,"XZ,YY",1.106731191184981e-09
training,0.01,1.0,18.0,C,"XZ,YZ",-1.1155297454115476e-09
training,0.01,1.0,18.0,C,"XZ,ZI",-4.0596584574306626e-10
training,0.01,1.0,18.0,C,"XZ,ZX",-9.166925563506576e-10
training,0.01,1.0,18.0,C,"XZ,ZY",-1.7097041577222208e-09
training,0.01,1.0,18.0,C,"XZ,ZZ",1.3258446833995285e-09
training,0.01,1.0,18.0,C,"YI,YX",1.3790701653088325e-12
training,0.01,1.0,18.0,C,"YI,YY",3.582678935931629e-10
training,0.01,1.0,18.0,C,"YI,YZ",-4.3825672594880954e-10
training,0.01,1.0,18.0,C,"YI,ZI",-7.768116833215069e-10
training,0.01,1.0,18.0,C,"YI,ZX",-8.055438193556666e-10
training,0.01,1.0,18.0,C,"YI,ZY",-6.133860060721324e-10
training,0.01,1.0,18.0,C,"YI,ZZ",6.819652047254894e-10
training,0.01,1.0,18.0,C,"YX,YY",3.5851006994183585e-10
training,0.01,1.0,18.0,C,"YX,YZ",1.2687051901497713e-09
training,0.01,1.0,18.0,C,"YX,ZI",-4.891488644488507e-10
training,0.01,1.0,18.0,C,"YX,ZX",-1.3725661859073936e-09
training,0.01,1.0,18.0,C,"YX,ZY",1.2075189085868565e-09
training,0.01,1.0,18.0,C,"YX,ZZ",-2.7651153082010894e-09
training,0.01,1.0,18.0,C,"YY,YZ",-1.935823738695286e-09
training,0.01,1.0,18.0,C,"YY,ZI",-2.878933215383913e-10
training,0.01,1.0,18.0,C,"YY,ZX",-3.5042223055687176e-10
training,0.01,1.0,18.0,C,"YY,ZY",-3.5260334579454945e-09
training,0.01,1.0,18.0,C,"YY,ZZ",1.4969098759333053e-09
training,0.01,1.0,18.0,C,"YZ,ZI",3.1076103637273164e-10
training,0.01,1.0,18.0,C,"YZ,ZX",5.286817460581366e-10
training,0.01,1.0,18.0,C,"YZ,ZY",1.0696244028842415e-09
training,0.01,1.0,18.0,C,"YZ,ZZ",-1.980062339498027e-09
training,0.01,1.0,18.0,C,"ZI,ZX",3.9152310663721686e-10
training,0.01,1.0,18.0,C,"ZI,ZY",-4.296113264420802e-10
training,0.01,1.0,18.0,C,"ZI,ZZ",-6.77907983601797e-10
training,0.01,1.0,18.0,C,"ZX,ZY",-1.691784131463892e-09
training,0.01,1.0,18.0,C,"ZX,ZZ",1.2659425949212058e-09
training,0.01,1.0,18.0,C,"ZY,ZZ",-8.906008082945451e-10
training,0.01,1.0,18.0,A,"IX,IY",5.9888520426777425e-09
training,0.01,1.0,18.0,A,"IX,IZ",5.6019212323701615e-09
training,0.01,1.0,18.0,A,"IX,XI",1.3750210934908163e-08
training,0.01,1.0,18.0,A,"IX,XX",4.064003621932142e-09
training,0.01,1.0,18.0,A,"IX,XY",-1.9534900271961588e-09
training,0.01,1.0,18.0,A,"IX,XZ",-8.316919632729909e-10
training,0.01,1.0,18.0,A,"IX,YI",6.8199224026105515e-09
training,0.01,1.0,18.0,A,"IX,YX",5.881236656495388e-10
training,0.01,1.0,18.0,A,"IX,YY",-1.3035120800479313e-09
training,0.01,1.0,18.0,A,"IX,YZ",-5.234225131614304e-11
training,0.01,1.0,18.0,A,"IX,ZI",2.122687538474675e-09
training,0.01,1.0,18.0,A,"IX,ZX",-1.247829367069917e-09
training,0.01,1.0,18.0,A,"IX,ZY",-1.237574370779637e-09
training,0.01,1.0,18.0,A,"IX,ZZ",-8.780379955813555e-10
training,0.01,1.0,18.0,A,"IY,IZ",-4.243276187260706e-10
training,0.01,1.0,18.0,A,"IY,XI",-6.5597143410290795e-09
training,0.01,1.0,18.0,A,"IY,XX",2.206036760926379e-09
training,0.01,1.0,18.0,A,"IY,XY",4.111278095194763e-11
training,0.01,1.0,18.0,A,"IY,XZ",-6.017477206083331e-10
training,0.01,1.0,18.0,A,"IY,YI",-4.064986655339388e-11
training,0.01,1.0,18.0,A,"IY,YX",-1.1143764140463777e-09
training,0.01,1.0,18.0,A,"IY,YY",-1.588859569949918e-09
training,0.01,1.0,18.0,A,"IY,YZ",-9.921382614621798e-10
training,0.01,1.0,18.0,A,"IY,ZI",-1.4345703986362146e-09
training,0.01,1.0,18.0,A,"IY,ZX",-6.863900773725982e-10
training,0.01,1.0,18.0,A,"IY,ZY",1.0123265284795697e-09
training,0.01,1.0,18.0,A,"IY,ZZ",2.267189813070991e-09
training,0.01,1.0,18.0,A,"IZ,XI",-3.4523282380913323e-09
training,0.01,1.0,18.0,A,"IZ,XX",2.0834140163669707e-09
training,0.01,1.0,18.0,A,"IZ,XY",-2.725835588740207e-10
training,0.01,1.0,18.0,A,"IZ,XZ",9.93712682894941e-10
training,0.01,1.0,18.0,A,"IZ,YI",1.5743697245388825e-09
training,0.01,1.0,18.0,A,"IZ,YX",-1.2898908724997124e-09
training,0.01,1.0,18.0,A,"IZ,YY",2.5888084538788813e-09
training,0.01,1.0,18.0,A,"IZ,YZ",1.183373713754625e-10
training,0.01,1.0,18.0,A,"IZ,ZI",-7.21550833703075e-10
training,0.01,1.0,18.0,A,"IZ,ZX",1.8279547354481228e-09
training,0.01,1.0,18.0,A,"IZ,ZY",-3.602435160946015e-10
training,0.01,1.0,18.0,A,"IZ,ZZ",-1.1737081228946703e-09
training,0.01,1.0,18.0,A,"XI,XX",-4.756226157366853e-09
training,0.01,1.0,18.0,A,"XI,XY",-2.934790852206431e-09
training,0.01,1.0,18.0,A,"XI,XZ",-1.1453706590275294e-09
training,0.01,1.0,18.0,A,"XI,YI",5.7365271684581865e-09
training,0.01,1.0,18.0,A,"XI,YX",-6.023854481727688e-10
training,0.01,1.0,18.0,A,"XI,YY",-1.9545445862714885e-09
training,0.01,1.0,18.0,A,"XI,YZ",2.2313432121065845e-09
training,0.01,1.0,18.0,A,"XI,ZI",2.859440360272845e-09
training,0.01,1.0,18.0,A,"XI,ZX",-6.939570835133849e-10
training,0.01,1.0,18.0,A,"XI,ZY",-1.9560685038276e-09
training,0.01,1.0,18.0,A,"XI,ZZ",-1.683573578023224e-09
training,0.01,1.0,18.0,A,"XX,XY",-7.560480874700065e-10
training,0.01,1.0,18.0,A,"XX,XZ",-9.987429864230714e-09
training,0.01,1.0,18.0,A,"XX,YI",-3.3094087857981142e-09
training,0.01,1.0,18.0,A,"XX,YX",-8.771033346033888e-09
training,0.01,1.0,18.0,A,"XX,YY",2.039044918577011e-11
training,0.01,1.0,18.0,A,"XX,YZ",-7.448047938810688e-09
training,0.01,1.0,18.0,A,"XX,ZI",-2.3336921919565775e-09
training,0.01,1.0,18.0,A,"XX,ZX",-4.3343130201290645e-09
training,0.01,1.0,18.0,A,"XX,ZY",-4.8241696098832815e-09
training,0.01,1.0,18.0,A,"XX,ZZ",2.889171747060102e-09
training,0.01,1.0,18.0,A,"XY,XZ",2.4683433851540333e-09
training,0.01,1.0,18.0,A,"XY,YI",7.58715423746274e-12
training,0.01,1.0,18.0,A,"XY,YX",8.576715858919756e-11
training,0.01,1.0,18.0,A,"XY,YY",3.2303256626818015e-09
training,0.01,1.0,18.0,A,"XY,YZ",1.7176019464615806e-10
training,0.01,1.0,18.0,A,"XY,ZI",1.047354170453323e-09
training,0.01,1.0,18.0,A,"XY,ZX",2.153527806803831e-09
training,0.01,1.0,18.0,A,"XY,ZY",-1.501475682966499e-09
training,0.01,1.0,18.0,A,"XY,ZZ",7.515226839277532e-10
training,0.01,1.0,18.0,A,"XZ,YI",8.996700006933466e-10
training,0.01,1.0,18.0,A,"XZ,YX",-2.7248428684063758e-09
training,0.01,1.0,18.0,A,"XZ,YY",-7.68048669745421e-10
training,0.01,1.0,18.0,A,"XZ,YZ",8.348896944965094e-13
training,0.01,1.0,18.0,A,"XZ,ZI",-2.0835594061352726e-09
training,0.01,1.0,18.0,A,"XZ,ZX",5.486039402054112e-10
training,0.01,1.0,18.0,A,"XZ,ZY",2.23121128562372e-09
training,0.01,1.0,18.0,A,"XZ,ZZ",7.98533357511769e-10
training,0.01,1.0,18.0,A,"YI,YX",-2.1314567308904265e-09
training,0.01,1.0,18.0,A,"YI,YY",-8.866070014783532e-10
training,0.01,1.0,18.0,A,"YI,YZ",7.730632828131284e-10
training,0.01,1.0,18.0,A,"YI,ZI",-9.59241644930886e-10
training,0.01,1.0,18.0,A,"YI,ZX",1.4326640748713688e-09
training,0.01,1.0,18.0,A,"YI,ZY",-6.446688726068168e-11
training,0.01,1.0,18.0,A,"YI,ZZ",6.331072593817033e-10
training,0.01,1.0,18.0,A,"YX,YY",3.488471726009333e-09
training,0.01,1.0,18.0,A,"YX,YZ",-1.698401685207737e-09
training,0.01,1.0,18.0,A,"YX,ZI",-2.0618140374610073e-09
training,0.01,1.0,18.0,A,"YX,ZX",2.528386969813391e-10
training,0.01,1.0,18.0,A,"YX,ZY",1.2136378270815827e-09
training,0.01,1.0,18.0,A,"YX,ZZ",7.447992391145051e-10
training,0.01,1.0,18.0,A,"YY,YZ",-6.513138839937362e-10
training,0.01,1.0,18.0,A,"YY,ZI",-2.4641907506865254e-09
training,0.01,1.0,18.0,A,"YY,ZX",1.2552290596020405e-09
training,0.01,1.0,18.0,A,"YY,ZY",7.480575370929063e-10
training,0.01,1.0,18.0,A,"YY,ZZ",3.6403094771934353e-09
training,0.01,1.0,18.0,A,"YZ,ZI",1.1623916838011505e-09
training,0.01,1.0,18.0,A,"YZ,ZX",-1.1327725888358574e-09
training,0.01,1.0,18.0,A,"YZ,ZY",-1.3969215196223676e-09
training,0.01,1.0,18.0,A,"YZ,ZZ",-8.474800187796363e-10
training,0.01,1.0,18.0,A,"ZI,ZX",-1.4148788395259314e-09
training,0.01,1.0,18.0,A,"ZI,ZY",-1.306036080240625e-10
training,0.01,1.0,18.0,A,"ZI,ZZ",-2.069274204702374e-10
training,0.01,1.0,18.0,A,"ZX,ZY",-1.2073184302080067e-09
training,0.01,1.0,18.0,A,"ZX,ZZ",5.021144955078277e-10
training,0.01,1.0,18.0,A,"ZY,ZZ",-3.4573583384954083e-09
training,0.01,2.0,36.0,H,IX,-7.918920383097733e-09
training,0.01,2.0,36.0,H,IY,-3.6053549753186305e-09
training,0.01,2.0,36.0,H,IZ,1.502708838623314e-11
training,0.01,2.0,36.0,H,XI,5.029667121817346e-09
training,0.01,2.0,36.0,H,XX,-1.5872102902819617e-05
training,0.01,2.0,36.0,H,XY,5.400339435858815e-09
training,0.01,2.0,36.0,H,XZ,6.249328592446689e-09
training,0.01,2.0,36.0,H,YI,2.5433091540280918e-09
training,0.01,2.0,36.0,H,YX,-1.375897515896643e-09
training,0.01,2.0,36.0,H,YY,1.2926220004748928e-08
training,0.01,2.0,36.0,H,YZ,-2.4106669182722532e-09
training,0.01,2.0,36.0,H,ZI,-8.315829446938878e-11
training,0.01,2.0,36.0,H,ZX,6.5184083229447655e-09
training,0.01,2.0,36.0,H,ZY,3.627992519362692e-09
training,0.01,2.0,36.0,H,ZZ,-3.225572244730898e-15
training,0.01,2.0,36.0,S,IX,0.000442849519645295
training,0.01,2.0,36.0,S,IY,-7.188432135782005e-10
training,0.01,2.0,36.0,S,IZ,1.0164296577260153e-09
training,0.01,2.0,36.0,S,XI,0.00044285126512312833
training,0.01,2.0,36.0,S,XX,0.000322578921792383
training,0.01,2.0,36.0,S,XY,-2.0986889686497832e-09
training,0.01,2.0,36.0,S,XZ,-6.606213854491554e-10
training,0.01,2.0,36.0,S,YI,-5.854888272881047e-11
training,0.01,2.0,36.0,S,YX,8.485374846886086e-10
training,0.01,2.0,36.0,S,YY,-3.9658433875744935e-09
training,0.01,2.0,36.0,S,YZ,-1.7033954955922564e-09
training,0.01,2.0,36.0,S,ZI,2.3320218857380854e-09
training,0.01,2.0,36.0,S,ZX,-6.993097023391605e-10
training,0.01,2.0,36.0,S,ZY,-2.1302465045751698e-09
training,0.01,2.0,36.0,S,ZZ,-1.8043992398993173e-09
training,0.01,2.0,36.0,C,"IX,IY",9.552425559995628e-10
training,0.01,2.0,36.0,C,"IX,IZ",2.6925085610938252e-09
training,0.01,2.0,36.0,C,"IX,XI",0.00044284824675127704
training,0.01,2.0,36.0,C,"IX,XX",3.8409081388865315e-09
training,0.01,2.0,36.0,C,"IX,XY",-9.715973797647442e-10
training,0.01,2.0,36.0,C,"IX,XZ",1.0758554553050433e-09
training,0.01,2.0,36.0,C,"IX,YI",9.697959418072782e-10
training,0.01,2.0,36.0,C,"IX,YX",-2.651340067484655e-10
training,0.01,2.0,36.0,C,"IX,YY",6.755368200782032e-10
training,0.01,2.0,36.0,C,"IX,YZ",2.3971402695431205e-11
training,0.01,2.0,36.0,C,"IX,ZI",1.5569345273441435e-09
training,0.01,2.0,36.0,C,"IX,ZX",-3.485941267450191e-10
training,0.01,2.0,36.0,C,"IX,ZY",6.097198120940219e-11
training,0.01,2.0,36.0,C,"IX,ZZ",-1.0961905160250253e-09
training,0.01,2.0,36.0,C,"IY,IZ",1.0413873192337014e-09
training,0.01,2.0,36.0,C,"IY,XI",8.44691175884975e-10
training,0.01,2.0,36.0,C,"IY,XX",6.45897317170439e-09
training,0.01,2.0,36.0,C,"IY,XY",1.4523120588222152e-09
training,0.01,2.0,36.0,C,"IY,XZ",-4.5605454337616026e-11
training,0.01,2.0,36.0,C,"IY,YI",-1.6235641017708646e-09
training,0.01,2.0,36.0,C,"IY,YX",1.4480618343526924e-09
training,0.01,2.0,36.0,C,"IY,YY",-2.242488696305401e-09
training,0.01,2.0,36.0,C,"IY,YZ",-1.612187752215185e-09
training,0.01,2.0,36.0,C,"IY,ZI",1.6004310864774825e-09
training,0.01,2.0,36.0,C,"IY,ZX",-3.2348579584375397e-10
training,0.01,2.0,36.0,C,"IY,ZY",-6.123484755511787e-10
training,0.01,2.0,36.0,C,"IY,ZZ",2.7764763016055116e-09
training,0.01,2.0,36.0,C,"IZ,XI",5.200362833936359e-09
training,0.01,2.0,36.0,C,"IZ,XX",-5.560572727633802e-09
training,0.01,2.0,36.0,C,"IZ,XY",-3.222959556025658e-10
training,0.01,2.0,36.0,C,"IZ,XZ",-8.100310460356739e-10
training,0.01,2.0,36.0,C,"IZ,YI",1.9214690442857847e-09
training,0.01,2.0,36.0,C,"IZ,YX",-4.888558748753236e-09
training,0.01,2.0,36.0,C,"IZ,YY",-1.5020191814284198e-09
training,0.01,2.0,36.0,C,"IZ,YZ",2.128415920677597e-09
training,0.01,2.0,36.0,C,"IZ,ZI",-4.719185511957386e-09
training,0.01,2.0,36.0,C,"IZ,ZX",8.598857040671144e-11
training,0.01,2.0,36.0,C,"IZ,ZY",1.9472240989975145e-09
training,0.01,2.0,36.0,C,"IZ,ZZ",-1.210210879566927e-09
training,0.01,2.0,36.0,C,"XI,XX",-4.2674326160769716e-09
training,0.01,2.0,36.0,C,"XI,XY",1.7476158644992421e-09
training,0.01,2.0,36.0,C,"XI,XZ",-7.788865627895764e-10
training,0.01,2.0,36.0,C,"XI,YI",-2.51297326207268e-10
training,0.01,2.0,36.0,C,"XI,YX",-3.5133806562683684e-09
training,0.01,2.0,36.0,C,"XI,YY",-1.1998671141912308e-09
training,0.01,2.0,36.0,C,"XI,YZ",3.119485261521833e-11
training,0.01,2.0,36.0,C,"XI,ZI",-7.572036044590314e-10
training,0.01,2.0,36.0,C,"XI,ZX",5.611931381926278e-10
training,0.01,2.0,36.0,C,"XI,ZY",-1.1556417290177681e-10
training,0.01,2.0,36.0,C,"XI,ZZ",-1.1839739493936797e-10
training,0.01,2.0,36.0,C,"XX,XY",2.309139846944538e-10
training,0.01,2.0,36.0,C,"XX,XZ",3.405456199972064e-09
training,0.01,2.0,36.0,C,"XX,YI",6.5423220162331565e-09
training,0.01,2.0,36.0,C,"XX,YX",-2.710847851407557e-13
training,0.01,2.0,36.0,C,"XX,YY",-1.499846602556598e-09
training,0.01,2.0,36.0,C,"XX,YZ",-6.1777593793942926e-09
training,0.01,2.0,36.0,C,"XX,ZI",1.1657483248565395e-09
training,0.01,2.0,36.0,C,"XX,ZX",-2.7086123566386643e-09
training,0.01,2.0,36.0,C,"XX,ZY",-7.281749705425155e-09
training,0.01,2.0,36.0,C,"XX,ZZ",-1.6900428436306867e-09
training,0.01,2.0,36.0,C,"XY,XZ",4.941633896670717e-10
training,0.01,2.0,36.0,C,"XY,YI",1.720457165053672e-09
training,0.01,2.0,36.0,C,"XY,YX",-3.739565325958961e-09
training,0.01,2.0,36.0,C,"XY,YY",6.434681219777934e-10
training,0.01,2.0,36.0,C,"XY,YZ",1.5666120370489438e-09
training,0.01,2.0,36.0,C,"XY,ZI",-3.414958627991129e-09
training,0.01,2.0,36.0,C,"XY,ZX",2.214925210937165e-09
training,0.01,2.0,36.0,C,"XY,ZY",2.041058511544755e-09
training,0.01,2.0,36.0,C,"XY,ZZ",-1.8700009597740024e-09
training,0.01,2.0,36.0,C,"XZ,YI",-1.0426487520085702e-09
training,0.01,2.0,36.0,C,"XZ,YX",1.578799739129057e-09
training,0.01,2.0,36.0,C,"XZ,YY",-2.3884292981304667e-09
training,0.01,2.0,36.0,C,"XZ,YZ",-3.618882878840904e-10
training,0.01,2.0,36.0,C,"XZ,ZI",1.8382409490525398e-09
training,0.01,2.0,36.0,C,"XZ,ZX",-1.2403180253877168e-09
training,0.01,2.0,36.0,C,"XZ,ZY",-4.89305384625738e-10
training,0.01,2.0,36.0,C,"XZ,ZZ",2.7127188883820165e-10
training,0.01,2.0,36.0,C,"YI,YX",1.7685201923867679e-10
training,0.01,2.0,36.0,C,"YI,YY",-3.2919669984321867e-09
training,0.01,2.0,36.0,C,"YI,YZ",7.287928771425099e-11
training,0.01,2.0,36.0,C,"YI,ZI",-5.688735165592043e-10
training,0.01,2.0,36.0,C,"YI,ZX",-3.0842686082849807e-09
training,0.01,2.0,36.0,C,"YI,ZY",9.120357121664872e-11
training,0.01,2.0,36.0,C,"YI,ZZ",2.3667972177341266e-09
training,0.01,2.0,36.0,C,"YX,YY",5.910843458385209e-10
training,0.01,2.0,36.0,C,"YX,YZ",2.011011425659008e-09
training,0.01,2.0,36.0,C,"YX,ZI",1.297611181219107e-09
training,0.01,2.0,36.0,C,"YX,ZX",2.316136470966289e-10
training,0.01,2.0,36.0,C,"YX,ZY",2.3715763724516053e-09
training,0.01,2.0,36.0,C,"YX,ZZ",-3.1518065206857653e-09
training,0.01,2.0,36.0,C,"YY,YZ",4.926560787258372e-10
training,0.01,2.0,36.0,C,"YY,ZI",1.0652031441267786e-09
training,0.01,2.0,36.0,C,"YY,ZX",-2.7759390717787564e-09
