nbar,polynomial_degree,sector,mode,rate_power,coefficient_per_nominal_multiplier_power,coefficient_per_rate_s_power
4.0,3,A,"IZ,ZX",2,9.520141403292454e-09,2.93831524792977e-11
4.0,3,A,"IZ,ZX",3,-1.673952798833542e-09,-2.8702894355856346e-13
4.0,3,A,"IZ,ZY",1,-9.37673970400926e-09,-5.2092998355607e-10
4.0,3,A,"IZ,ZY",2,6.457122072298072e-09,1.992938911203109e-11
4.0,3,A,"IZ,ZY",3,-1.0307350409157139e-09,-1.767378328044777e-13
4.0,3,A,"IZ,ZZ",1,-4.020166522719613e-09,-2.2334258459553405e-10
4.0,3,A,"IZ,ZZ",2,2.7632833226750387e-09,8.528652230478514e-12
4.0,3,A,"IZ,ZZ",3,-4.4934455585355325e-10,-7.704810628490282e-14
4.0,3,A,"XI,XX",1,-3.304629425325777e-08,-1.8359052362920982e-09
4.0,3,A,"XI,XX",2,3.216285195572612e-08,9.926806159174727e-11
4.0,3,A,"XI,XX",3,-6.0295129431232e-09,-1.0338671027303157e-12
4.0,3,A,"XI,XY",1,5.141778496354662e-09,2.856543609085923e-10
4.0,3,A,"XI,XY",2,-2.492715194523906e-09,-7.693565415197241e-12
4.0,3,A,"XI,XY",3,3.2359051908287317e-10,5.548534277827043e-14
4.0,3,A,"XI,XZ",1,-2.658150909647898e-09,-1.4767505053599432e-10
4.0,3,A,"XI,XZ",2,2.3429257923706644e-09,7.23125244558847e-12
4.0,3,A,"XI,XZ",3,-4.2785135854172213e-10,-7.336271579933507e-14
4.0,3,A,"XI,YI",1,1.0063481115990266e-08,5.590822842216815e-10
4.0,3,A,"XI,YI",2,-5.032919816944384e-09,-1.5533703138717234e-11
4.0,3,A,"XI,YI",3,7.098693416650995e-10,1.21719708790312e-13
4.0,3,A,"XI,YX",1,-5.650436677388063e-09,-3.1391314874378125e-10
4.0,3,A,"XI,YX",2,3.340140494789181e-09,1.0309075601201175e-11
4.0,3,A,"XI,YX",3,-5.864566053819846e-10,-1.0055840284327582e-13
4.0,3,A,"XI,YY",1,-1.963929542017459e-08,-1.0910719677874773e-09
4.0,3,A,"XI,YY",2,1.1613542929882246e-08,3.58442683021057e-11
4.0,3,A,"XI,YY",3,-1.725180748124215e-09,-2.9581288548083246e-13
4.0,3,A,"XI,YZ",1,-4.0745260571511336e-08,-2.2636255873061854e-09
4.0,3,A,"XI,YZ",2,2.7966334157043804e-08,8.631584616371544e-11
4.0,3,A,"XI,YZ",3,-4.648660786352979e-09,-7.970954709110047e-13
4.0,3,A,"XI,ZI",1,4.529117643109196e-09,2.516176468393998e-10
4.0,3,A,"XI,ZI",2,-4.610370175289945e-09,-1.4229537578055385e-11
4.0,3,A,"XI,ZI",3,1.110327887409638e-09,1.9038544022799004e-13
4.0,3,A,"XI,ZX",1,-2.7923364028163333e-09,-1.5512980015646297e-10
4.0,3,A,"XI,ZX",2,1.897956866320824e-09,5.857891562718593e-12
4.0,3,A,"XI,ZX",3,-2.855225824262416e-10,-4.8957918797366526e-14
4.0,3,A,"XI,ZY",1,2.299896644338825e-08,1.277720357966014e-09
4.0,3,A,"XI,ZY",2,-1.7826315100766446e-08,-5.501949105174829e-11
4.0,3,A,"XI,ZY",3,3.150725195608211e-09,5.402478044595698e-13
4.0,3,A,"XI,ZZ",1,-2.0663304022609697e-08,-1.1479613345894275e-09
4.0,3,A,"XI,ZZ",2,1.3101897249800547e-08,4.0437954474693046e-11
4.0,3,A,"XI,ZZ",3,-2.0192571145533067e-09,-3.46237502495423e-13
4.0,3,A,"XX,XY",1,4.2713826336760615e-09,2.3729903520422566e-10
4.0,3,A,"XX,XY",2,-9.43893304769858e-09,-2.91325094064771e-11
4.0,3,A,"XX,XY",3,2.1151363724751994e-09,3.626777044710561e-13
4.0,3,A,"XX,XZ",1,4.469271681207816e-08,2.4829287117821198e-09
4.0,3,A,"XX,XZ",2,-3.734637743041058e-08,-1.1526659700744006e-10
4.0,3,A,"XX,XZ",3,6.303072100181306e-09,1.0807736797293047e-12
4.0,3,A,"XX,YI",1,-1.1920870644287594e-08,-6.622705913493107e-10
4.0,3,A,"XX,YI",2,1.0403742056884498e-08,3.211031499038425e-11
4.0,3,A,"XX,YI",3,-1.8018772131466883e-09,-3.089638568495693e-13
4.0,3,A,"XX,YX",1,-2.5770379595475428e-08,-1.4316877553041904e-09
4.0,3,A,"XX,YX",2,2.6761115171320382e-08,8.259603447938389e-11
4.0,3,A,"XX,YX",3,-4.817026764969537e-09,-8.259648088082196e-13
4.0,3,A,"XX,YY",1,2.2564461400881124e-13,1.2535811889378402e-14
4.0,3,A,"XX,YY",2,-1.6677257652323313e-13,-5.147301744544233e-16
4.0,3,A,"XX,YY",3,2.8330384212874195e-14,4.857747635952365e-18
4.0,3,A,"XX,YZ",1,3.031970578394073e-08,1.6844280991078183e-09
4.0,3,A,"XX,YZ",2,-2.2789105333212455e-08,-7.0336744855594e-11
4.0,3,A,"XX,YZ",3,3.898687597996618e-09,6.684992451983227e-13
4.0,3,A,"XX,ZI",1,1.275280289771414e-08,7.084890498730077e-10
4.0,3,A,"XX,ZI",2,-8.080069973545218e-09,-2.4938487572670427e-11
4.0,3,A,"XX,ZI",3,1.2994254027996748e-09,2.2280956838128855e-13
4.0,3,A,"XX,ZX",1,-1.640061788778855e-08,-9.111454382104749e-10
4.0,3,A,"XX,ZX",2,1.1506321628034235e-08,3.5513338358130357e-11
4.0,3,A,"XX,ZX",3,-2.3169688448090274e-09,-3.9728546721691144e-13
4.0,3,A,"XX,ZY",1,-3.2425868905056365e-08,-1.8014371613920202e-09
4.0,3,A,"XX,ZY",2,2.3221009709167376e-08,7.166978305298573e-11
4.0,3,A,"XX,ZY",3,-3.97357634245602e-09,-6.813402507640637e-13
4.0,3,A,"XX,ZZ",1,2.7945332144965956e-08,1.5525184524981087e-09
4.0,3,A,"XX,ZZ",2,-1.5779061285206235e-08,-4.870080643582171e-11
4.0,3,A,"XX,ZZ",3,2.2193301243202987e-09,3.80543574128995e-13
4.0,3,A,"XY,XZ",1,2.1745126561455125e-09,1.2080625867475068e-10
4.0,3,A,"XY,XZ",2,-2.3159555029615057e-09,-7.148010811609585e-12
4.0,3,A,"XY,XZ",3,4.59545359253844e-10,7.879721523556995e-14
4.0,3,A,"XY,YI",1,-2.0900108056418515e-08,-1.161117114245473e-09
4.0,3,A,"XY,YI",2,1.471755800371259e-08,4.5424561739853675e-11
4.0,3,A,"XY,YI",3,-2.4563876994394752e-09,-4.211913064882502e-13
4.0,3,A,"XY,YX",1,-2.3595861095623647e-09,-1.3108811719790914e-10
4.0,3,A,"XY,YX",2,1.3347794726899776e-09,4.119689730524623e-12
4.0,3,A,"XY,YX",3,-2.0864442169207098e-10,-3.5775792471205583e-14
4.0,3,A,"XY,YY",1,1.7966910944966674e-08,9.981617191648152e-10
4.0,3,A,"XY,YY",2,-1.404078064988132e-08,-4.3335742746547286e-11
4.0,3,A,"XY,YY",3,2.4361506372900943e-09,4.1772130269034537e-13
4.0,3,A,"XY,YZ",1,8.02229734403462e-09,4.4568318577970115e-10
4.0,3,A,"XY,YZ",2,-5.597766976728443e-09,-1.7277058570149516e-11
4.0,3,A,"XY,YZ",3,9.071531483778419e-10,1.5554752201266152e-13
4.0,3,A,"XY,ZI",1,-1.0759147609658776e-08,-5.977304227588209e-10
4.0,3,A,"XY,ZI",2,8.168326888791315e-09,2.5210885459232452e-11
4.0,3,A,"XY,ZI",3,-1.3878108850203438e-09,-2.3796482939306307e-13
4.0,3,A,"XY,ZX",1,1.319795122027855e-08,7.332195122376972e-10
4.0,3,A,"XY,ZX",2,-9.922970145350999e-09,-3.0626451065898146e-11
4.0,3,A,"XY,ZX",3,1.6858857605988405e-09,2.890750618310769e-13
4.0,3,A,"XY,ZY",1,-1.0007878710707858e-09,-5.559932617059921e-11
4.0,3,A,"XY,ZY",2,1.3690740980639802e-09,4.225537339703643e-12
4.0,3,A,"XY,ZY",3,-2.5454915542185604e-10,-4.3646974523637865e-14
4.0,3,A,"XY,ZZ",1,-1.250997582489477e-08,-6.949986569385984e-10
4.0,3,A,"XY,ZZ",2,9.548062341995085e-09,2.9469328216034214e-11
4.0,3,A,"XY,ZZ",3,-1.6501667095021387e-09,-2.8295039600516783e-13
4.0,3,A,"XZ,YI",1,-1.0703918539793558e-08,-5.946621410996421e-10
4.0,3,A,"XZ,YI",2,7.1907482641749025e-09,2.2193667482021304e-11
4.0,3,A,"XZ,YI",3,-1.1894281406896046e-09,-2.0394858379451383e-13
4.0,3,A,"XZ,YX",1,3.7172385760750774e-09,2.0651325422639318e-10
4.0,3,A,"XZ,YX",2,-3.7246569639175253e-09,-1.1495854826905942e-11
4.0,3,A,"XZ,YX",3,7.158256591293733e-10,1.2274102522794465e-13
4.0,3,A,"XZ,YY",1,8.608256786650694e-09,4.782364881472608e-10
4.0,3,A,"XZ,YY",2,-5.450888461673908e-09,-1.6823729819981195e-11
4.0,3,A,"XZ,YY",3,8.729773520664413e-10,1.4968747463416347e-13
4.0,3,A,"XZ,YZ",1,-1.9998301793412488e-09,-1.1110167663006937e-10
4.0,3,A,"XZ,YZ",2,1.5279980166625404e-09,4.716043261304137e-12
4.0,3,A,"XZ,YZ",3,-2.827757938804607e-10,-4.848693310707488e-14
4.0,3,A,"XZ,ZI",1,-9.846348264638844e-09,-5.470193480354914e-10
4.0,3,A,"XZ,ZI",2,6.477933572430681e-09,1.999362213713173e-11
4.0,3,A,"XZ,ZI",3,-1.035331326364215e-09,-1.7752594759331532e-13
4.0,3,A,"XZ,ZX",1,5.504010393097289e-09,3.057783551720716e-10
4.0,3,A,"XZ,ZX",2,-4.469674252485109e-09,-1.3795290902731816e-11
4.0,3,A,"XZ,ZX",3,7.974174003391761e-10,1.367313786589808e-13
4.0,3,A,"XZ,ZY",1,-4.088627013623571e-09,-2.271459452013095e-10
4.0,3,A,"XZ,ZY",2,2.2725659072330357e-09,7.014092306274801e-12
4.0,3,A,"XZ,ZY",3,-3.309519128609865e-10,-5.674758450977135e-14
4.0,3,A,"XZ,ZZ",1,-2.1510812078945666e-09,-1.1950451154969815e-10
4.0,3,A,"XZ,ZZ",2,2.218598911326596e-09,6.847527504094432e-12
4.0,3,A,"XZ,ZZ",3,-4.3584548516743087e-10,-7.473345081746071e-14
4.0,3,A,"YI,YX",1,-1.175945649907804e-08,-6.533031388376689e-10
4.0,3,A,"YI,YX",2,1.0863112913399829e-08,3.35281262759254e-11
4.0,3,A,"YI,YX",3,-2.0533638073947014e-09,-3.5208570085643027e-13
4.0,3,A,"YI,YY",1,1.5176664177799188e-09,8.431480098777327e-11
4.0,3,A,"YI,YY",2,-6.48432777031091e-10,-2.0013357315774413e-12
4.0,3,A,"YI,YY",3,9.448098173748988e-11,1.6200442684754782e-14
4.0,3,A,"YI,YZ",1,-5.254273461946446e-09,-2.91904081219247e-10
4.0,3,A,"YI,YZ",2,4.546574427976812e-09,1.4032637123385221e-11
4.0,3,A,"YI,YZ",3,-7.937845412087263e-10,-1.3610846042673635e-13
4.0,3,A,"YI,ZI",1,-5.257652789109498e-09,-2.9209182161719436e-10
4.0,3,A,"YI,ZI",2,3.3040197395076696e-09,1.0197591788603918e-11
4.0,3,A,"YI,ZI",3,-5.084986453699838e-10,-8.719112574931136e-14
4.0,3,A,"YI,ZX",1,1.3311997424407182e-09,7.395554124670657e-11
4.0,3,A,"YI,ZX",2,1.0926443854845373e-10,3.3723592144584483e-13
4.0,3,A,"YI,ZX",3,-1.088252385350822e-10,-1.8660020324945507e-14
4.0,3,A,"YI,ZY",1,-4.714259825201091e-09,-2.6190332362228284e-10
4.0,3,A,"YI,ZY",2,2.835492016139626e-09,8.751518568332179e-12
4.0,3,A,"YI,ZY",3,-4.2715996157960217e-10,-7.324416350816223e-14
4.0,3,A,"YI,ZZ",1,1.2761606686933445e-10,7.0897814927408025e-12
4.0,3,A,"YI,ZZ",2,-1.234919532688535e-09,-3.811480039162145e-12
4.0,3,A,"YI,ZZ",3,2.900703264272653e-10,4.973771029274097e-14
4.0,3,A,"YX,YY",1,-1.3899546383396399e-08,-7.721970212997999e-10
4.0,3,A,"YX,YY",2,1.2237834675298063e-08,3.7771094676845875e-11
4.0,3,A,"YX,YY",3,-2.2693666342638564e-09,-3.8912322261040063e-13
4.0,3,A,"YX,YZ",1,-7.0480929929589984e-09,-3.915607218310555e-10
4.0,3,A,"YX,YZ",2,6.637146503612585e-09,2.048502007287835e-11
4.0,3,A,"YX,YZ",3,-1.2033792378645623e-09,-2.0634074723329258e-13
4.0,3,A,"YX,ZI",1,4.338852123531361e-09,2.410473401961867e-10
4.0,3,A,"YX,ZI",2,-3.867700532292002e-09,-1.1937347321888895e-11
4.0,3,A,"YX,ZI",3,7.011210409100637e-10,1.2021965722051848e-13
4.0,3,A,"YX,ZX",1,-5.955961179004763e-09,-3.308867321669313e-10
4.0,3,A,"YX,ZX",2,4.60111036049057e-09,1.4200957902748672e-11
4.0,3,A,"YX,ZX",3,-8.300843205471572e-10,-1.4233270242578142e-13
4.0,3,A,"YX,ZY",1,4.637964658892872e-09,2.5766470327182623e-10
4.0,3,A,"YX,ZY",2,-3.2964871450783266e-09,-1.0174343040365206e-11
4.0,3,A,"YX,ZY",3,5.433240441367877e-10,9.316255900836551e-14
4.0,3,A,"YX,ZZ",1,1.0332478170424152e-08,5.74026565023564e-10
4.0,3,A,"YX,ZZ",2,-7.780368709105759e-09,-2.4013483670079502e-11
4.0,3,A,"YX,ZZ",3,1.3752373177259955e-09,2.358088679228387e-13
4.0,3,A,"YY,YZ",1,1.8577223054501462e-09,1.0320679474723035e-10
4.0,3,A,"YY,YZ",2,-1.6028048281552471e-09,-4.946928481960639e-12
4.0,3,A,"YY,YZ",3,2.8510503853023363e-10,4.8886323479120994e-14
4.0,3,A,"YY,ZI",1,-3.780688020173721e-09,-2.100382233429845e-10
4.0,3,A,"YY,ZI",2,3.1064143216215445e-09,9.587698523523285e-12
4.0,3,A,"YY,ZI",3,-5.697989875501614e-10,-9.770215835908117e-14
4.0,3,A,"YY,ZX",1,1.6559342200949672e-09,9.199634556083151e-11
4.0,3,A,"YY,ZX",2,-2.6687705780272286e-09,-8.2369462284791e-12
4.0,3,A,"YY,ZX",3,5.870282259076233e-10,1.0065641733669811e-13
4.0,3,A,"YY,ZY",1,-4.603629625445311e-09,-2.557572014136284e-10
4.0,3,A,"YY,ZY",2,3.6267470614375264e-09,1.1193663769868908e-11
4.0,3,A,"YY,ZY",3,-6.477031903483086e-10,-1.1106021782378406e-13
4.0,3,A,"YY,ZZ",1,1.0676476528649198e-10,5.931375849249554e-12
4.0,3,A,"YY,ZZ",2,2.601213141997011e-09,8.028435623447566e-12
4.0,3,A,"YY,ZZ",3,-6.111274041079929e-10,-1.0478864953840756e-13
4.0,3,A,"YZ,ZI",1,-9.845932112851315e-09,-5.469962284917398e-10
4.0,3,A,"YZ,ZI",2,8.144157028850065e-09,2.5136287126080448e-11
4.0,3,A,"YZ,ZI",3,-1.492126499420212e-09,-2.558515945507908e-13
4.0,3,A,"YZ,ZX",1,-5.6381129797331736e-09,-3.132284988740652e-10
4.0,3,A,"YZ,ZX",2,4.5094099004585865e-09,1.3917931791538848e-11
4.0,3,A,"YZ,ZX",3,-7.816233965045396e-10,-1.34023216135895e-13
4.0,3,A,"YZ,ZY",1,-1.195777934903317e-08,-6.643210749462872e-10
4.0,3,A,"YZ,ZY",2,7.594614317907571e-09,2.3440167647862872e-11
4.0,3,A,"YZ,ZY",3,-1.2048719865662775e-09,-2.0659670551547969e-13
4.0,3,A,"YZ,ZZ",1,-3.3221212001209343e-09,-1.8456228889560746e-10
4.0,3,A,"YZ,ZZ",2,2.5934247658278245e-09,8.00439742539452e-12
4.0,3,A,"YZ,ZZ",3,-4.197586637743208e-10,-7.197507952234581e-14
4.0,3,A,"ZI,ZX",1,-1.2396159181844838e-08,-6.88675510102491e-10
4.0,3,A,"ZI,ZX",2,1.0021256634741405e-08,3.0929804428214213e-11
4.0,3,A,"ZI,ZX",3,-1.7707726832386524e-09,-3.036304326540899e-13
4.0,3,A,"ZI,ZY",1,-1.8409954444033695e-09,-1.0227752468907609e-10
4.0,3,A,"ZI,ZY",2,1.1902039975403244e-09,3.673469128210878e-12
4.0,3,A,"ZI,ZY",3,-1.589988594521757e-10,-2.7263178918411472e-14
4.0,3,A,"ZI,ZZ",1,7.5014962172892e-09,4.1674978984939996e-10
4.0,3,A,"ZI,ZZ",2,-5.4532860212939445e-09,-1.6831129695351682e-11
4.0,3,A,"ZI,ZZ",3,9.627519424558326e-10,1.6508092291766678e-13
4.0,3,A,"ZX,ZY",1,1.1951334303316299e-08,6.639630168509055e-10
4.0,3,A,"ZX,ZY",2,-9.331654108660784e-09,-2.880140156994069e-11
4.0,3,A,"ZX,ZY",3,1.6172801648709204e-09,2.773114137295817e-13
4.0,3,A,"ZX,ZZ",1,1.557856279171667e-09,8.65475710650926e-11
4.0,3,A,"ZX,ZZ",2,-1.1637815917955272e-09,-3.5919184931960714e-12
4.0,3,A,"ZX,ZZ",3,1.7506531730320833e-10,3.0018058522498e-14
4.0,3,A,"ZY,ZZ",1,-2.4212030174945908e-09,-1.345112787496995e-10
4.0,3,A,"ZY,ZZ",2,3.2376788803552004e-09,9.992836050479013e-12
4.0,3,A,"ZY,ZZ",3,-6.23898097062569e-10,-1.0697841170483008e-13
4.0,4,H,IX,1,4.38016067379322e-08,2.433422596551789e-09
4.0,4,H,IX,2,-1.1707724797490212e-07,-3.613495307867349e-10
4.0,4,H,IX,3,7.321887118335984e-08,1.2554676128833992e-11
4.0,4,H,IX,4,-1.169554361962221e-08,-1.1141159521816616e-13
4.0,4,H,IY,1,2.3764563322013813e-08,1.3202535178896563e-09
4.0,4,H,IY,2,-4.209571249774458e-08,-1.2992503857328575e-10
4.0,4,H,IY,3,2.148241602261158e-08,3.683541842011588e-12
4.0,4,H,IY,4,-3.1182673281446233e-09,-2.970457369441228e-14
4.0,4,H,IZ,1,-2.9844066072853277e-09,-1.658003670714071e-10
4.0,4,H,IZ,2,-4.077795468150132e-09,-1.2585788481944853e-11
4.0,4,H,IZ,3,4.104486683392092e-09,7.03787154216751e-13
4.0,4,H,IZ,4,-7.387853493010267e-10,-7.0376595536220345e-15
4.0,4,H,XI,1,-1.730296627618238e-08,-9.612759042323545e-10
4.0,4,H,XI,2,9.474629281654203e-08,2.9242682968068526e-10
4.0,4,H,XI,3,-6.15384366575024e-08,-1.0551858137431824e-11
4.0,4,H,XI,4,9.743132175529886e-09,9.281294939347933e-14
4.0,4,H,XX,1,-0.00024273016057553968,-1.3485008920863316e-05
4.0,4,H,XX,2,2.3795996511122926e-06,7.344443367630533e-09
4.0,4,H,XX,3,-1.0884381116063454e-07,-1.8663204931521697e-11
4.0,4,H,XX,4,1.4839514226095449e-08,1.4136101800502447e-13
4.0,4,H,XY,1,4.177329451677613e-08,2.3207385842653406e-09
4.0,4,H,XY,2,-1.423598941826133e-07,-4.393823894525101e-10
4.0,4,H,XY,3,8.694604742436471e-08,1.490844434574155e-11
4.0,4,H,XY,4,-1.356319769339385e-08,-1.2920284344415723e-13
4.0,4,H,XZ,1,1.2533294827214732e-08,6.962941570674851e-10
4.0,4,H,XZ,2,-7.211989017971289e-09,-2.2259225364108916e-11
4.0,4,H,XZ,3,1.2179493387752308e-09,2.0883904985857868e-13
4.0,4,H,XZ,4,-5.4984439144897826e-11,-5.237810465715766e-16
4.0,4,H,YI,1,-1.88446836334451e-08,-1.0469268685247277e-09
4.0,4,H,YI,2,1.8577507078744644e-08,5.733798481094026e-11
4.0,4,H,YI,3,-9.909933542704929e-09,-1.699234146554343e-12
4.0,4,H,YI,4,1.542253219216018e-09,1.4691483950769873e-14
4.0,4,H,YX,1,3.1653882258106016e-08,1.758549014339223e-09
4.0,4,H,YX,2,-2.857756429282576e-08,-8.820235892847457e-11
4.0,4,H,YX,3,5.729150070681032e-09,9.823645525859109e-13
4.0,4,H,YX,4,-1.264237598450196e-10,-1.2043110791516119e-15
4.0,4,H,YY,1,4.5873775011071285e-08,2.548543056170627e-09
4.0,4,H,YY,2,-5.230462639437891e-08,-1.614340320814164e-10
4.0,4,H,YY,3,2.1885701399756146e-08,3.752692283908805e-12
4.0,4,H,YY,4,-2.9140051448830277e-09,-2.7758774814081577e-14
4.0,4,H,YZ,1,-5.975339389641088e-08,-3.319632994245049e-09
4.0,4,H,YZ,2,1.791012084521755e-07,5.52781507568443e-10
4.0,4,H,YZ,3,-1.0667882418540966e-07,-1.8291979455660093e-11
4.0,4,H,YZ,4,1.646983962765392e-08,1.5689147641035973e-13
4.0,4,H,ZI,1,-6.888815692596773e-09,-3.8271198292204296e-10
4.0,4,H,ZI,2,2.5788001678608697e-08,7.959259777348363e-11
4.0,4,H,ZI,3,-1.6353685468312077e-08,-2.8041298813978184e-12
4.0,4,H,ZI,4,2.5903676671491396e-09,2.4675808443350285e-14
4.0,4,H,ZX,1,1.2416318188582946e-08,6.897954549212748e-10
4.0,4,H,ZX,2,3.0097268357206184e-09,9.289280357162403e-12
4.0,4,H,ZX,3,-6.342122073950647e-09,-1.0874694914181493e-12
4.0,4,H,ZX,4,1.1993468124435425e-09,1.1424962014589454e-14
4.0,4,H,ZY,1,-3.21247645428426e-08,-1.7847091412690332e-09
4.0,4,H,ZY,2,4.098441399449503e-08,1.2649510492128096e-10
4.0,4,H,ZY,3,-1.541070887406328e-08,-2.6424397932207267e-12
4.0,4,H,ZY,4,1.7799299221418261e-09,1.6955589107432423e-14
4.0,4,H,ZZ,1,1.2185585465068055e-14,6.769769702815586e-16
4.0,4,H,ZZ,2,-3.2819710502267115e-14,-1.0129540278477504e-16
4.0,4,H,ZZ,3,1.9214090900943095e-14,3.2945972052371564e-18
4.0,4,H,ZZ,4,-2.9383514251860704e-15,-2.7990697161123214e-20
4.0,4,S,IX,1,0.0018029656251589924,0.00010016475695327736
4.0,4,S,IX,2,-1.3738316895258787e-05,-4.240221263968761e-08
4.0,4,S,IX,3,1.3585886605646405e-07,2.3295415990477374e-11
4.0,4,S,IX,4,-2.6484912068321225e-09,-2.522949252050109e-14
4.0,4,S,IY,1,-2.5394425940987614e-08,-1.4108014411659786e-09
4.0,4,S,IY,2,6.25095136593447e-08,1.9293059771402686e-10
4.0,4,S,IY,3,-3.567201689681876e-08,-6.116600976820775e-12
4.0,4,S,IY,4,5.416461045895745e-09,5.1597136925542455e-14
4.0,4,S,IZ,1,-2.909637611136459e-08,-1.616465339520255e-09
4.0,4,S,IZ,2,6.980577266638294e-08,2.154499156369844e-10
4.0,4,S,IZ,3,-3.951505318559315e-08,-6.775557816459731e-12
4.0,4,S,IZ,4,5.9727048558731455e-09,5.689590816827795e-14
4.0,4,S,XI,1,0.0018029300246840808,0.00010016277914911561
4.0,4,S,XI,2,-1.3701327721227795e-05,-4.228804852230801e-08
4.0,4,S,XI,3,1.243439852885047e-07,2.1320985131773785e-11
4.0,4,S,XI,4,-1.5586946229640791e-09,-1.484810454736396e-14
4.0,4,S,XX,1,0.00011846482251866156,6.581379028814531e-06
4.0,4,S,XX,2,9.2814218841325e-06,2.8646363839915125e-08
4.0,4,S,XX,3,4.5582035068886336e-08,7.815849634582706e-12
4.0,4,S,XX,4,-2.3267814959749763e-08,-2.216489003176894e-13
4.0,4,S,XY,1,-2.7770995860099767e-08,-1.542833103338876e-09
4.0,4,S,XY,2,7.415638629886547e-08,2.288777354903255e-10
4.0,4,S,XY,3,-4.317882883846409e-08,-7.403777235676285e-12
4.0,4,S,XY,4,6.601448261550954e-09,6.288530960934836e-14
4.0,4,S,XZ,1,-1.675713170225097e-08,-9.30951761236165e-10
4.0,4,S,XZ,2,3.8478237618168657e-08,1.1875999264866868e-10
4.0,4,S,XZ,3,-2.1720429199840132e-08,-3.724353429327869e-12
4.0,4,S,XZ,4,3.2932369824436577e-09,3.1371332327805e-14
4.0,4,S,YI,1,-1.76537912623944e-08,-9.807661812441333e-10
4.0,4,S,YI,2,4.615894514538529e-08,1.4246588007834967e-10
4.0,4,S,YI,3,-2.6811556879472032e-08,-4.597317709100143e-12
4.0,4,S,YI,4,4.102535948441536e-09,3.9080703669805824e-14
4.0,4,S,YX,1,-1.7059996311003847e-08,-9.47777572833547e-10
4.0,4,S,YX,2,2.980613114997426e-08,9.199423194436499e-11
4.0,4,S,YX,3,-1.3340719390966428e-08,-2.2875033249256563e-12
4.0,4,S,YX,4,1.7495476903619724e-09,1.666616836574048e-14
4.0,4,S,YY,1,1.1662528449499724e-08,6.479182471944291e-10
4.0,4,S,YY,2,-2.4811458674250938e-08,-7.657857615509549e-11
4.0,4,S,YY,3,1.3521505179414495e-08,2.3185022598447352e-12
4.0,4,S,YY,4,-2.008461920483595e-09,-1.9132581928093996e-14
4.0,4,S,YZ,1,-2.027429716757326e-08,-1.126349842642959e-09
4.0,4,S,YZ,2,4.328438118166105e-08,1.3359376907920076e-10
4.0,4,S,YZ,3,-2.3040474557173484e-08,-3.950698655208073e-12
4.0,4,S,YZ,4,3.3769860754643063e-09,3.216912509015686e-14
4.0,4,S,ZI,1,-1.9017258843364286e-08,-1.0565143801869047e-09
4.0,4,S,ZI,2,5.055427783509674e-08,1.5603172171326154e-10
4.0,4,S,ZI,3,-2.902742962160756e-08,-4.977268453636413e-12
4.0,4,S,ZI,4,4.4081473856465316e-09,4.199195421473986e-14
4.0,4,S,ZX,1,-1.7594163230081807e-08,-9.774535127823226e-10
4.0,4,S,ZX,2,4.355031217769368e-08,1.3441454375831382e-10
4.0,4,S,ZX,3,-2.5014894613465358e-08,-4.289248047576364e-12
4.0,4,S,ZX,4,3.816358245576308e-09,3.635457862345972e-14
4.0,4,S,ZY,1,-7.812501413796777e-09,-4.340278563220432e-10
4.0,4,S,ZY,2,1.9744108985281224e-08,6.093860797926303e-11
4.0,4,S,ZY,3,-1.088391184058459e-08,-1.8662400275350803e-12
4.0,4,S,ZY,4,1.6203309245003887e-09,1.5435251147885124e-14
4.0,4,S,ZZ,1,2.0087097552702135e-09,1.1159498640390075e-10
4.0,4,S,ZZ,2,-3.237150687847245e-09,-9.991205826689028e-12
4.0,4,S,ZZ,3,4.208614298488474e-10,7.216416835542652e-14
4.0,4,S,ZZ,4,5.974477241599785e-11,5.691279189147791e-16
4.0,4,C,"IX,IY",1,-1.0969267776215766e-08,-6.094037653453203e-10
4.0,4,C,"IX,IY",2,2.674249712388593e-08,8.25385713700183e-11
4.0,4,C,"IX,IY",3,-1.5253863006426285e-08,-2.6155457829949047e-12
4.0,4,C,"IX,IY",4,2.3162656518744477e-09,2.2064716238706444e-14
4.0,4,C,"IX,IZ",1,-1.3949056011631845e-08,-7.749475562017691e-10
4.0,4,C,"IX,IZ",2,1.2672900387274075e-08,3.911389008417924e-11
4.0,4,C,"IX,IZ",3,-3.7068934333764962e-09,-6.356127286310864e-13
4.0,4,C,"IX,IZ",4,3.542339479497299e-10,3.374427944956275e-15
4.0,4,C,"IX,XI",1,0.0018029681686585004,0.00010016489825880558
4.0,4,C,"IX,XI",2,-1.3779526513573271e-05,-4.252940281967059e-08
4.0,4,C,"IX,XI",3,1.6580289461223883e-07,2.842985161389555e-11
4.0,4,C,"IX,XI",4,-7.628806225509227e-09,-7.267190810765535e-14
4.0,4,C,"IX,XX",1,-5.295423648885285e-08,-2.9419020271584916e-09
4.0,4,C,"IX,XX",2,1.1696377519613554e-07,3.6099930616091216e-10
4.0,4,C,"IX,XX",3,-6.527841916472333e-08,-1.1193144575569843e-11
4.0,4,C,"IX,XX",4,9.847067015152813e-09,9.380303131337461e-14
4.0,4,C,"IX,XY",1,1.4672592794900848e-08,8.151440441611582e-10
4.0,4,C,"IX,XY",2,-6.517550836236324e-08,-2.0115897642704705e-10
