context,noise_source,noise_title,nominal_rate_s^-1,nbar,sector,mode,coefficient_per_gate
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"XY,YX",2.922072172482957e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"XY,YY",-5.842190706003204e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"XY,YZ",-9.57508735711653e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"XY,ZI",-6.734427979237983e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"XY,ZX",-6.590096732294277e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"XY,ZY",-2.9122512227769565e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"XY,ZZ",5.424923453229953e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"XZ,YI",7.604065952641348e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"XZ,YX",3.9754052513416334e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"XZ,YY",4.727553912758575e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"XZ,YZ",8.617114087066044e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"XZ,ZI",9.62948513810339e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"XZ,ZX",7.463890623604221e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"XZ,ZY",-2.2215184482931953e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"XZ,ZZ",7.768094349039937e-12
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"YI,YX",-9.117924707679928e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"YI,YY",5.339607283267202e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"YI,YZ",-5.547768840864422e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"YI,ZI",9.334491308253136e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"YI,ZX",1.7093264095879403e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"YI,ZY",1.3007224091934481e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"YI,ZZ",4.926435922301564e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"YX,YY",1.809849258800282e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"YX,YZ",1.568392162353211e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"YX,ZI",5.034562671245623e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"YX,ZX",2.5743742870409954e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"YX,ZY",-1.532277803398661e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"YX,ZZ",-1.0232275655867089e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"YY,YZ",3.474334203700879e-11
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"YY,ZI",-7.394902338728301e-12
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"YY,ZX",2.569072753102421e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"YY,ZY",4.782175317064594e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"YY,ZZ",1.7753933363056675e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"YZ,ZI",2.876496579553774e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"YZ,ZX",-7.654827970938698e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"YZ,ZY",-8.356892926281037e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"YZ,ZZ",3.9312219696776687e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"ZI,ZX",-1.8332549023413181e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"ZI,ZY",-4.623531399528731e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"ZI,ZZ",4.937362395053399e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"ZX,ZY",3.6759486349021467e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"ZX,ZZ",1.3173183295972294e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,C,"ZY,ZZ",4.1201732034242687e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,H,IX,-5.9034426357127574e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,H,IY,1.4460511828539039e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,H,IZ,-3.025895969013543e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,H,XI,-7.744301784543262e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,H,XX,7.963541275391414e-06
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,H,XY,2.508632278708167e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,H,XZ,2.2071643559875566e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,H,YI,-1.1679434198794127e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,H,YX,8.355272305034255e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,H,YY,5.325492131321102e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,H,YZ,-8.200842005421332e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,H,ZI,-2.7900923866271952e-11
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,H,ZX,2.3963500585731798e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,H,ZY,-2.0423209260985475e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,H,ZZ,-7.954591282534579e-17
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,S,IX,0.0002391109552364588
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,S,IY,-1.4050172225752583e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,S,IZ,-2.4416007033290377e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,S,XI,0.00023911633312330367
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,S,XX,3.477346294133235e-07
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,S,XY,-3.2529002868191903e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,S,XZ,4.787495553056184e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,S,YI,1.3421305493301235e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,S,YX,-3.6849528231721424e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,S,YY,-3.560980834206931e-11
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,S,YZ,1.3054286387222287e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,S,ZI,-2.908569498060099e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,S,ZX,8.85557850634829e-11
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,S,ZY,-3.630498282577543e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,S,ZZ,-6.690418616388466e-11
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IX,IY",3.7718443771820274e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IX,IZ",-4.807381940602339e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IX,XI",1.0543699668553111e-08
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IX,XX",4.67862232869916e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IX,XY",1.2942682912479698e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IX,XZ",2.2216720924507129e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IX,YI",1.3221864974925849e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IX,YX",-3.7347376567785035e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IX,YY",-6.356707042142167e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IX,YZ",3.144491368837635e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IX,ZI",-1.8615212995056787e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IX,ZX",-3.862488890792818e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IX,ZY",9.594208850747665e-11
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IX,ZZ",-6.083329302183111e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IY,IZ",-2.3390365419432984e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IY,XI",-3.0271395961305076e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IY,XX",-1.0113161685904241e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IY,XY",2.1431747970496375e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IY,XZ",-1.426248148636523e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IY,YI",-4.916311479178419e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IY,YX",2.314725353613844e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IY,YY",2.6916549729941555e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IY,YZ",9.745775790576201e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IY,ZI",-3.631747303692174e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IY,ZX",1.6950566477257235e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IY,ZY",-1.2298414114151568e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IY,ZZ",9.240087938069567e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IZ,XI",5.522952467074272e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IZ,XX",-3.4059705159461416e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IZ,XY",-1.6758304123467693e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IZ,XZ",2.0369790130041004e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IZ,YI",2.799673015157478e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IZ,YX",7.595833801589805e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IZ,YY",3.649993620592148e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IZ,YZ",1.3644974111867643e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IZ,ZI",-7.825113152835058e-11
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IZ,ZX",3.3987153678464802e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IZ,ZY",3.6750662121385316e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"IZ,ZZ",-1.8138185532661305e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XI,XX",-8.647455397405435e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XI,XY",5.021295254015336e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XI,XZ",8.756245088374475e-11
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XI,YI",4.98612412972207e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XI,YX",-3.746419882940641e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XI,YY",-5.697881462528635e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XI,YZ",6.03593633466607e-11
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XI,ZI",-3.736483191986761e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XI,ZX",1.9632212571254104e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XI,ZY",4.267038370298726e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XI,ZZ",-6.356978382263209e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XX,XY",-3.4198530351714496e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XX,XZ",3.851853810261689e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XX,YI",7.448206240152364e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XX,YX",1.136939719548875e-08
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XX,YY",5.553377153976337e-16
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XX,YZ",-3.5549906161575817e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XX,ZI",-2.409237576450405e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XX,ZX",5.270005933465771e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XX,ZY",-3.6288329791170143e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XX,ZZ",1.224752648901893e-08
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XY,XZ",-4.281034276896308e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XY,YI",-1.3115406855519039e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XY,YX",1.9438984232229375e-12
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XY,YY",-3.6852985509274047e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XY,YZ",-1.2948274991344219e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XY,ZI",-8.729143542040436e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XY,ZX",-1.8448456166774531e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XY,ZY",-4.405443489546917e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XY,ZZ",1.7351965648463732e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XZ,YI",-1.8842431772611452e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XZ,YX",2.1866419784777494e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XZ,YY",2.0846905762040924e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XZ,YZ",6.529188059551577e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XZ,ZI",-3.256223860951344e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XZ,ZX",-2.6935567910995467e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XZ,ZY",-1.4395708387881174e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"XZ,ZZ",1.6231868036156506e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"YI,YX",8.975314238349251e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"YI,YY",7.777361340797089e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"YI,YZ",1.8622224863953408e-10
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"YI,ZI",1.756279416152488e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"YI,ZX",-6.253196393775763e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"YI,ZY",1.5689070787443726e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"YI,ZZ",3.338463024173548e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"YX,YY",-2.5857215010363553e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"YX,YZ",-3.9163402949426105e-09
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,A,"YX,ZI",5.845556886428121e-09
