noise_source,noise_title,nominal_rate_s^-1,nbar,sector,mode,coefficient_per_gate,coefficient_per_rate_s
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,A,"ZI,ZX",2.1990976196453005e-11,6.597292858935901e-12
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,A,"ZI,ZY",-2.9985589403019774e-09,-8.995676820905932e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,A,"ZI,ZZ",8.850582949626843e-11,2.655174884888053e-11
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,A,"ZX,ZY",4.943190915967578e-09,1.4829572747902733e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,A,"ZX,ZZ",1.2103277978192786e-08,3.6309833934578356e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,A,"ZY,ZZ",-7.711769277094212e-10,-2.3135307831282633e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IX,IY",8.894714220362341e-10,2.668414266108702e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IX,IZ",4.690740299309059e-09,1.4072220897927177e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IX,XI",6.087342323541516e-09,1.8262026970624546e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IX,XX",3.2951596056265048e-09,9.885478816879513e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IX,XY",-6.237860973051657e-09,-1.8713582919154973e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IX,XZ",-3.105556099348438e-09,-9.316668298045313e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IX,YI",7.816158815440142e-10,2.344847644632042e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IX,YX",-4.450821321471323e-09,-1.3352463964413968e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IX,YY",-1.323911585237504e-10,-3.9717347557125116e-11
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IX,YZ",-2.4349552363054507e-11,-7.304865708916352e-12
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IX,ZI",7.095166213880302e-10,2.1285498641640907e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IX,ZX",-6.180920244297817e-10,-1.854276073289345e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IX,ZY",2.3915359021689504e-10,7.174607706506851e-11
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IX,ZZ",-2.3451413135818077e-09,-7.035423940745423e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IY,IZ",-5.037320558540749e-09,-1.5111961675622247e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IY,XI",7.077070365207543e-10,2.123121109562263e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IY,XX",6.1969499189713226e-09,1.8590849756913967e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IY,XY",2.175246399027604e-09,6.525739197082813e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IY,XZ",-1.3150810953584632e-05,-3.94524328607539e-06
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IY,YI",-1.217140679642939e-09,-3.6514220389288166e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IY,YX",-1.2929562869278064e-09,-3.878868860783419e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IY,YY",1.2096628531503145e-08,3.6289885594509432e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IY,YZ",9.694625309324226e-10,2.9083875927972675e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IY,ZI",4.932791998437666e-09,1.4798375995312998e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IY,ZX",-7.508207340184487e-10,-2.2524622020553462e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IY,ZY",-1.5760900305513304e-09,-4.728270091653991e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IY,ZZ",6.076129398521418e-09,1.8228388195564252e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IZ,XI",7.57160850084096e-09,2.271482550252288e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IZ,XX",-7.386263024906439e-09,-2.2158789074719316e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IZ,XY",2.078920145978657e-05,6.236760437935971e-06
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IZ,XZ",5.480146816979109e-10,1.6440440450937325e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IZ,YI",4.028193567321408e-09,1.2084580701964224e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IZ,YX",-1.0330365959816401e-08,-3.09910978794492e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IZ,YY",1.753958293774535e-10,5.261874881323605e-11
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IZ,YZ",-1.1682861456467395e-08,-3.5048584369402183e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IZ,ZI",-5.13132043292056e-09,-1.539396129876168e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IZ,ZX",1.2882474587980981e-09,3.8647423763942943e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IZ,ZY",5.492601987579512e-09,1.6477805962738535e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"IZ,ZZ",1.1043976240648418e-09,3.313192872194525e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XI,XX",-1.6037616648364862e-09,-4.811284994509459e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XI,XY",7.28822166636027e-11,2.186466499908081e-11
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XI,XZ",1.4189767224042028e-09,4.256930167212608e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XI,YI",-2.6186868924270705e-10,-7.856060677281211e-11
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XI,YX",-8.048783184045228e-09,-2.4146349552135683e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XI,YY",-1.7035585416286611e-09,-5.110675624885983e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XI,YZ",1.0112181134255043e-10,3.0336543402765126e-11
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XI,ZI",3.0435748968869744e-09,9.130724690660923e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XI,ZX",-1.228751623289737e-09,-3.6862548698692107e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XI,ZY",-3.1532209884113397e-10,-9.459662965234018e-11
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XI,ZZ",-9.295204287844832e-10,-2.7885612863534496e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XX,XY",2.2078371634677323e-10,6.623511490403197e-11
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XX,XZ",4.3432726176407305e-09,1.302981785292219e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XX,YI",6.257298582373531e-09,1.8771895747120593e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XX,YX",-4.685834214626892e-11,-1.4057502643880675e-11
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XX,YY",1.5733086343889977e-09,4.719925903166993e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XX,YZ",-6.114381246954559e-09,-1.8343143740863676e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XX,ZI",2.6933465408963332e-09,8.080039622688999e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XX,ZX",7.668300667352175e-10,2.3004902002056523e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XX,ZY",-7.03273891813801e-09,-2.1098216754414028e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XX,ZZ",-2.6805503308215416e-10,-8.041650992464624e-11
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XY,XZ",-5.602574553783505e-09,-1.6807723661350513e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XY,YI",-2.391395576771853e-10,-7.174186730315558e-11
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XY,YX",1.0606353559934132e-09,3.1819060679802396e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XY,YY",1.0471093338433858e-09,3.1413280015301574e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XY,YZ",1.0547750244851922e-09,3.1643250734555764e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XY,ZI",-9.789056210168902e-09,-2.9367168630506705e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XY,ZX",5.6086926951415584e-09,1.6826078085424674e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XY,ZY",6.133207329235926e-10,1.8399621987707776e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XY,ZZ",-2.2674495103997943e-09,-6.802348531199383e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XZ,YI",-8.0911765418186e-10,-2.42735296254558e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XZ,YX",3.853232753024126e-09,1.1559698259072379e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XZ,YY",-1.4616780579279069e-09,-4.3850341737837204e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XZ,YZ",-3.679117347943509e-10,-1.1037352043830527e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XZ,ZI",2.7740375106568744e-09,8.322112531970623e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XZ,ZX",-1.3614513894124365e-09,-4.0843541682373094e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XZ,ZY",-6.684315779736887e-10,-2.005294733921066e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"XZ,ZZ",-4.545682894087568e-10,-1.3637048682262703e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"YI,YX",2.4491564338325344e-09,7.347469301497603e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"YI,YY",1.1244620647082312e-08,3.3733861941246934e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"YI,YZ",-4.088843890287644e-09,-1.2266531670862933e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"YI,ZI",-3.0892333347235212e-09,-9.267700004170563e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"YI,ZX",-1.3142934405561434e-05,-3.94288032166843e-06
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"YI,ZY",-1.336517166916096e-09,-4.0095515007482876e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"YI,ZZ",6.080789409670447e-09,1.824236822901134e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"YX,YY",-6.533702206013808e-11,-1.960110661804142e-11
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"YX,YZ",4.560470239315003e-09,1.368141071794501e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"YX,ZI",2.0777824136761908e-05,6.233347241028572e-06
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"YX,ZX",-3.800757671550821e-09,-1.1402273014652463e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"YX,ZY",5.39934167545344e-09,1.619802502636032e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"YX,ZZ",-2.7990245769986883e-09,-8.397073730996065e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"YY,YZ",-4.281034972490648e-09,-1.2843104917471943e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"YY,ZI",6.156009707213993e-09,1.846802912164198e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"YY,ZX",-5.673658068041754e-09,-1.7020974204125262e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"YY,ZY",-1.8521665603210708e-09,-5.556499680963212e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"YY,ZZ",2.3690751614909924e-09,7.107225484472977e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"YZ,ZI",5.522531549871986e-09,1.6567594649615956e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"YZ,ZX",6.796837135418224e-11,2.0390511406254673e-11
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"YZ,ZY",1.5191293415523093e-10,4.5573880246569275e-11
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"YZ,ZZ",-2.085023381828914e-09,-6.255070145486742e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"ZI,ZX",4.300849357529535e-10,1.2902548072588603e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"ZI,ZY",-1.1598375009578365e-08,-3.4795125028735093e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"ZI,ZZ",-4.32971790586058e-09,-1.298915371758174e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"ZX,ZY",-6.511349582609934e-10,-1.95340487478298e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"ZX,ZZ",4.28371843127411e-09,1.285115529382233e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,C,"ZY,ZZ",-1.3328068244737722e-09,-3.9984204734213166e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,H,IX,-1.1620083056882755e-10,-3.486024917064826e-11
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,H,IY,-4.732766067555634e-09,-1.4198298202666901e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,H,IZ,1.523196269874964e-10,4.569588809624892e-11
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,H,XI,-5.380674516284289e-09,-1.6142023548852865e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,H,XX,7.868394060439058e-09,2.3605182181317174e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,H,XY,7.036910004041039e-09,2.1110730012123117e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,H,XZ,6.135893263587683e-09,1.840767979076305e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,H,YI,-1.1198771272302973e-09,-3.359631381690892e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,H,YX,-3.0906562723509493e-09,-9.271968817052848e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,H,YY,1.2556680014803413e-08,3.767004004441024e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,H,YZ,-1.0239325756625016e-09,-3.0717977269875045e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,H,ZI,-1.137817464248172e-10,-3.4134523927445155e-11
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,H,ZX,6.249358946080871e-09,1.874807683824261e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,H,ZY,4.301597302939328e-09,1.2904791908817983e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,H,ZZ,-5.371366196145077e-15,-1.611409858843523e-15
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,S,IX,-1.5159520625772686e-09,-4.5478561877318053e-10
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,S,IY,2.2201221319182612e-05,6.660366395754783e-06
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,S,IZ,6.1125211512975e-05,1.83375634538925e-05
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,S,XI,7.98221245159903e-09,2.3946637354797088e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,S,XX,4.807056182119405e-09,1.4421168546358215e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,S,XY,6.111774189010094e-05,1.833532256703028e-05
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,S,XZ,2.2208608114004554e-05,6.662582434201366e-06
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,S,YI,2.220783008227558e-05,6.6623490246826735e-06
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,S,YX,6.111915878179001e-05,1.8335747634537002e-05
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,S,YY,-3.415584667739401e-09,-1.0246754003218202e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,S,YZ,-2.2810511793769535e-11,-6.84315353813086e-12
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,S,ZI,6.11248079010534e-05,1.8337442370316018e-05
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,S,ZX,2.2201436494207295e-05,6.660430948262188e-06
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,S,ZY,-4.837617264409719e-09,-1.4512851793229157e-09
spin_dephasing,Spin dephasing,3.3333333333333335,0.01,S,ZZ,3.1271695173649744e-09,9.381508552094923e-10
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IX,IY",-5.10963163997564e-09,-1.5328894919926918e-09
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IX,IZ",2.986443848164991e-10,8.959331544494972e-11
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IX,XI",-5.815337685349665e-09,-1.7446013056048993e-09
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IX,XX",-2.6151838610169246e-09,-7.845551583050773e-10
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IX,XY",3.985390924690993e-10,1.195617277407298e-10
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IX,XZ",1.206148955184389e-10,3.618446865553167e-11
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IX,YI",-2.906180280862974e-09,-8.718540842588921e-10
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IX,YX",-2.711754347632085e-09,-8.135263042896255e-10
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IX,YY",1.7407469116400666e-09,5.2222407349202e-10
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IX,YZ",-4.90105227315857e-09,-1.470315681947571e-09
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IX,ZI",7.130991469682218e-09,2.139297440904665e-09
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IX,ZX",-9.23951764647344e-10,-2.7718552939420316e-10
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IX,ZY",1.1517217277641031e-08,3.4551651832923093e-09
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IX,ZZ",2.117439320965697e-09,6.35231796289709e-10
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IY,IZ",2.843962778978933e-09,8.531888336936799e-10
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IY,XI",-5.868561040801836e-09,-1.7605683122405508e-09
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IY,XX",2.224459211649081e-10,6.673377634947243e-11
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IY,XY",7.785239255503283e-09,2.335571776650985e-09
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IY,XZ",5.03922085020927e-10,1.511766255062781e-10
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IY,YI",2.0682113240072648e-10,6.204633972021795e-11
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IY,YX",-3.413986695987213e-09,-1.024196008796164e-09
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IY,YY",-2.6010540698148993e-09,-7.803162209444697e-10
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IY,YZ",-8.402642149866139e-10,-2.520792644959841e-10
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IY,ZI",4.673862433996226e-09,1.4021587301988676e-09
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IY,ZX",-1.1855091623458062e-08,-3.5565274870374184e-09
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IY,ZY",-1.0770005575828741e-09,-3.2310016727486224e-10
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IY,ZZ",1.0319447150519218e-09,3.095834145155765e-10
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IZ,XI",-5.851637197622283e-09,-1.7554911592866848e-09
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IZ,XX",-1.482225243852891e-11,-4.446675731558673e-12
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IZ,XY",1.14477871368734e-09,3.4343361410620203e-10
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IZ,XZ",8.387163275766905e-09,2.5161489827300714e-09
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IZ,YI",8.003936948224062e-09,2.4011810844672187e-09
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IZ,YX",2.2774199039253717e-10,6.832259711776115e-11
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IZ,YY",-1.9629284777893018e-10,-5.888785433367905e-11
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IZ,YZ",-1.853480404009851e-09,-5.560441212029553e-10
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IZ,ZI",-5.397889550213997e-10,-1.6193668650641993e-10
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IZ,ZX",-3.0164156707154146e-09,-9.049247012146243e-10
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IZ,ZY",-3.6390497432582e-09,-1.09171492297746e-09
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"IZ,ZZ",5.505425855273076e-10,1.6516277565819227e-10
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XI,XX",6.1046586128410644e-09,1.8313975838523192e-09
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XI,XY",4.082141294093005e-09,1.2246423882279015e-09
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XI,XZ",1.1035860221116841e-09,3.3107580663350525e-10
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XI,YI",4.0438252298985535e-09,1.213147568969566e-09
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XI,YX",-2.1238686968151772e-09,-6.371606090445532e-10
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XI,YY",5.916257755007699e-09,1.7748773265023095e-09
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XI,YZ",-1.016578038623919e-08,-3.0497341158717568e-09
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XI,ZI",-4.472948867986353e-09,-1.341884660395906e-09
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XI,ZX",5.666120724132448e-10,1.6998362172397345e-10
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XI,ZY",3.371989975238331e-09,1.0115969925714993e-09
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XI,ZZ",6.0655400190674504e-09,1.819662005720235e-09
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XX,XY",-2.1956895488781853e-09,-6.587068646634556e-10
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XX,XZ",-1.8929237636415836e-09,-5.678771290924751e-10
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XX,YI",-1.3079391952335573e-09,-3.9238175857006717e-10
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XX,YX",1.743787957641681e-09,5.231363872925043e-10
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XX,YY",-3.585258892057241e-14,-1.0755776676171722e-14
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XX,YZ",7.16036280067574e-09,2.148108840202722e-09
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XX,ZI",-3.8564084234510206e-10,-1.1569225270353062e-10
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XX,ZX",1.5477484307515006e-09,4.6432452922545017e-10
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XX,ZY",-7.817722576192563e-09,-2.3453167728577686e-09
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XX,ZZ",-7.919643851818099e-09,-2.3758931555454295e-09
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XY,XZ",5.776799522142154e-09,1.7330398566426462e-09
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XY,YI",1.3924282903475072e-09,4.1772848710425213e-10
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XY,YX",-4.6013994516114284e-10,-1.3804198354834285e-10
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XY,YY",1.1150382433175238e-08,3.345114729952571e-09
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XY,YZ",-2.7742678581166427e-09,-8.322803574349927e-10
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XY,ZI",6.899469804373836e-10,2.0698409413121508e-10
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XY,ZX",8.846085004737895e-09,2.6538255014213684e-09
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XY,ZY",-1.4178117295623024e-08,-4.253435188686907e-09
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XY,ZZ",-6.2005597885893006e-09,-1.86016793657679e-09
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XZ,YI",-1.2170199321994995e-08,-3.6510597965984984e-09
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XZ,YX",3.045718626788366e-09,9.137155880365097e-10
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XZ,YY",-2.3896088195210112e-09,-7.168826458563034e-10
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XZ,YZ",-6.118673540211334e-09,-1.8356020620634002e-09
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XZ,ZI",3.4203345842692235e-09,1.026100375280767e-09
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XZ,ZX",-1.6068019633278505e-09,-4.820405889983552e-10
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XZ,ZY",-1.5141836038920318e-09,-4.5425508116760953e-10
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"XZ,ZZ",1.510379187066415e-08,4.531137561199245e-09
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"YI,YX",1.411196766448096e-08,4.2335902993442875e-09
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"YI,YY",6.858880302685355e-10,2.0576640908056064e-10
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"YI,YZ",-2.5448604072149222e-11,-7.634581221644766e-12
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"YI,ZI",3.945338527028572e-09,1.1836015581085715e-09
spin_dephasing,Spin dephasing,3.3333333333333335,1.0,A,"YI,ZX",2.0494296302074675e-09,6.148288890622402e-10
