nbar,multiplier_heating,pauli,delta_h_heating,delta_gamma_heating,multiplier_motional_dephasing,delta_h_motional_dephasing,delta_gamma_motional_dephasing,gamma_mode_product,h_mode_product,gamma_overlap_fraction
0.01,0.5,IY,9.01884763131701e-09,7.502396821886382e-09,1.0,1.79954547184449e-09,-4.2194662924760614e-08,-3.165611050272912e-16,1.6229826416191932e-17,-5.8487414770570285e-09
0.01,0.5,IY,9.01884763131701e-09,7.502396821886382e-09,2.0,4.681770297866099e-11,-6.82048097709224e-08,-5.116995480627334e-16,4.222417296128e-19,-4.733057171564862e-09
0.01,0.5,IY,9.01884763131701e-09,7.502396821886382e-09,4.0,-2.1469034578895548e-09,-1.2842779993579867e-07,-9.635163180801961e-16,-1.936259516585351e-17,-4.4674196192917785e-09
0.01,0.5,IZ,8.235125475014372e-11,-1.3988764699986861e-08,0.0,0.0,0.0,-0.0,0.0,
0.01,0.5,IZ,8.235125475014372e-11,-1.3988764699986861e-08,0.5,-1.853386911027357e-11,2.679713739998208e-08,-3.74858849721567e-16,-1.5262873766059585e-21,-1.3842858395287458e-08
0.01,0.5,IZ,8.235125475014372e-11,-1.3988764699986861e-08,1.0,1.1348219835847172e-10,4.3336379599982246e-08,-6.062224171734623e-16,9.345401426624846e-21,-1.120048590725801e-08
0.01,0.5,IZ,8.235125475014372e-11,-1.3988764699986861e-08,2.0,9.360452673690158e-11,9.595760279998509e-08,-1.3423283267437918e-15,7.708450227077222e-21,-1.2416107728730024e-08
0.01,0.5,IZ,8.235125475014372e-11,-1.3988764699986861e-08,4.0,-2.1768383853677469e-10,1.9406689330000006e-07,-2.7147561064311576e-15,-1.7926537242331084e-20,-1.2587181414454538e-08
0.01,0.5,XI,5.480525151951555e-09,0.0001219737688372,0.0,0.0,0.0,0.0,0.0,
0.01,0.5,XI,5.480525151951555e-09,0.0001219737688372,0.5,-4.4451988679581415e-09,0.00011099369958540001,1.3538319855615204e-08,-2.4362024201271174e-17,0.499945632364265
0.01,0.5,XI,5.480525151951555e-09,0.0001219737688372,1.0,1.7680987964208182e-09,0.00022183455835579998,2.7057997140992703e-08,9.690109924919566e-18,0.4999200080217407
0.01,0.5,XI,5.480525151951555e-09,0.0001219737688372,2.0,-2.8771440330037565e-09,0.0004430890599471,5.404524257227983e-08,-1.5768260238664422e-17,0.49990120943849475
0.01,0.5,XI,5.480525151951555e-09,0.0001219737688372,4.0,-3.844560563802102e-09,0.0008839254816436,1.0781572236730714e-07,-2.107021086811847e-17,0.49989612457371335
0.01,0.5,XX,3.915297555398892e-06,7.677932849998515e-08,0.0,0.0,0.0,0.0,0.0,
0.01,0.5,XX,3.915297555398892e-06,7.677932849998515e-08,0.5,-4.120880975200594e-06,8.065911914867376e-05,6.1929530056354655e-12,-1.6134475208292688e-11,0.000228694538142444
0.01,0.5,XX,3.915297555398892e-06,7.677932849998515e-08,1.0,-8.117276173100207e-06,0.0001613127135873254,1.2385481827745276e-11,-3.1781551557036914e-11,0.0002288325385805839
0.01,0.5,XX,3.915297555398892e-06,7.677932849998515e-08,2.0,-1.5633516950100054e-05,0.0003225516028442254,2.4765295472973528e-11,-6.120987069701389e-11,0.00022907106286892745
0.01,0.5,XX,3.915297555398892e-06,7.677932849998515e-08,4.0,-2.8927985791800392e-05,0.0006448396264276254,4.9510353507294356e-11,-1.1326167205324995e-10,0.00022955867011911736
0.01,0.5,XY,4.733698679207653e-10,4.12171200002507e-10,0.0,0.0,0.0,0.0,0.0,
0.01,0.5,XY,4.733698679207653e-10,4.12171200002507e-10,0.5,6.195813868058577e-09,8.00831600000578e-09,3.300797215721659e-18,2.9329115923845346e-18,1.218924629436731e-10
0.01,0.5,XY,4.733698679207653e-10,4.12171200002507e-10,1.0,1.0447273977480614e-08,2.6621632399990557e-08,1.0972670172329729e-17,4.945424702852047e-18,2.0272961564699694e-10
0.01,0.5,XY,4.733698679207653e-10,4.12171200002507e-10,2.0,6.8678147495900124e-09,4.235717089999037e-08,1.7458405958560298e-17,3.2510165609177083e-18,1.614846716966888e-10
0.01,0.5,XY,4.733698679207653e-10,4.12171200002507e-10,4.0,-2.938413636669494e-09,8.062683029999942e-08,3.323205739714925e-17,-1.390956475086814e-18,1.5408306265249798e-10
0.01,0.5,XZ,-1.5780143676269725e-09,7.465851187745949e-09,0.0,0.0,0.0,0.0,-0.0,
0.01,0.5,XZ,-1.5780143676269725e-09,7.465851187745949e-09,0.5,1.3943016143746803e-09,-7.93689663387072e-09,-5.925568916100054e-17,-2.200227980288728e-18,-2.1882052798811307e-09
0.01,0.5,XZ,-1.5780143676269725e-09,7.465851187745949e-09,1.0,-2.0322841476283152e-09,-2.6967897722598544e-08,-2.013383112432736e-16,3.2069735840580165e-18,-3.71990024418076e-09
0.01,0.5,XZ,-1.5780143676269725e-09,7.465851187745949e-09,2.0,8.838804418976033e-10,-7.102773512251417e-08,-5.302825006273271e-16,-1.3947760365788955e-18,-4.90494353972307e-09
0.01,0.5,XZ,-1.5780143676269725e-09,7.465851187745949e-09,4.0,-5.889237241632604e-09,-1.50716340138415e-07,-1.125225767035108e-15,9.29330098166009e-18,-5.217198269979774e-09
0.01,0.5,YI,5.326225584010495e-09,1.26870378980618e-08,0.0,0.0,0.0,0.0,0.0,
0.01,0.5,YI,5.326225584010495e-09,1.26870378980618e-08,0.5,-5.430881325459999e-10,-4.8834037916554e-09,-6.195592897627075e-17,-2.8926099059389875e-18,-2.2879202457245857e-09
0.01,0.5,YI,5.326225584010495e-09,1.26870378980618e-08,1.0,6.108758375224868e-09,-2.104275643166067e-08,-2.6697024832816263e-16,3.253662514466108e-17,-4.932507309773655e-09
0.01,0.5,YI,5.326225584010495e-09,1.26870378980618e-08,2.0,3.1142147583927854e-09,-5.941436383438963e-08,-7.537922856561336e-16,1.6587010320254716e-17,-6.972337569971107e-09
0.01,0.5,YI,5.326225584010495e-09,1.26870378980618e-08,4.0,-5.362895579366717e-09,-1.2772135261127744e-07,-1.6204056409709914e-15,-2.85639916391998e-17,-7.513138922347085e-09
0.01,0.5,YX,4.988944171036191e-10,1.8532150000780817e-10,0.0,0.0,0.0,0.0,0.0,
0.01,0.5,YX,4.988944171036191e-10,1.8532150000780817e-10,0.5,-3.267722354997382e-09,7.950699899990886e-09,1.4734356315782413e-18,-1.6302484395528845e-18,5.44113092638961e-11
0.01,0.5,YX,4.988944171036191e-10,1.8532150000780817e-10,1.0,-7.241657177373409e-09,2.5694729999996366e-08,4.7617859058949555e-18,-3.612822336369946e-18,8.797813215326113e-11
0.01,0.5,YX,4.988944171036191e-10,1.8532150000780817e-10,2.0,-6.533529512801564e-11,4.1474637199980825e-08,7.686141978180088e-18,-3.259541397918429e-20,7.109435517232665e-11
0.01,0.5,YX,4.988944171036191e-10,1.8532150000780817e-10,4.0,6.61558301860432e-10,7.950786589999356e-08,1.473451697100647e-17,3.300477433867203e-19,6.831775338088581e-11
0.01,0.5,YY,-3.657008465362315e-09,0.0,0.0,0.0,0.0,0.0,-0.0,
0.01,0.5,YY,-3.657008465362315e-09,0.0,0.5,2.9546647481813728e-09,-3.9618140625780063e-10,-0.0,-1.0805233996406893e-17,-0.0
0.01,0.5,YY,-3.657008465362315e-09,0.0,1.0,-3.95674915951982e-09,1.8643179301632827e-09,0.0,1.4469865171679208e-17,0.0
0.01,0.5,YY,-3.657008465362315e-09,0.0,2.0,1.9113133460572233e-09,-3.9618140625780063e-10,-0.0,-6.989689086491238e-18,-0.0
0.01,0.5,YY,-3.657008465362315e-09,0.0,4.0,-1.171047382117378e-08,-3.9618140625780063e-10,-0.0,4.282530189743629e-17,-0.0
0.01,0.5,YZ,-1.3988454047241988e-09,0.0,0.0,0.0,0.0,0.0,-0.0,
0.01,0.5,YZ,-1.3988454047241988e-09,0.0,0.5,1.3014651379832504e-09,0.0,0.0,-1.8205485276766154e-18,0.0
0.01,0.5,YZ,-1.3988454047241988e-09,0.0,1.0,-6.008916273340616e-09,0.0,0.0,8.405544916334978e-18,0.0
0.01,0.5,YZ,-1.3988454047241988e-09,0.0,2.0,-1.3667727179067723e-09,0.0,0.0,1.911903735746292e-18,0.0
0.01,0.5,YZ,-1.3988454047241988e-09,0.0,4.0,1.1222943646272084e-08,0.0,0.0,-1.5699163147066348e-17,0.0
0.01,0.5,ZI,1.4484294824297558e-10,-1.3792844400010952e-08,0.0,0.0,0.0,-0.0,0.0,
0.01,0.5,ZI,1.4484294824297558e-10,-1.3792844400010952e-08,0.5,9.003921788748712e-11,2.6826053700000586e-08,-3.700075845504462e-16,1.3041545776315298e-20,-1.3663709958878136e-08
0.01,0.5,ZI,1.4484294824297558e-10,-1.3792844400010952e-08,1.0,1.2162225973851857e-12,4.382369310000048e-08,-6.044533799621402e-16,1.7616126672499977e-22,-1.1167801407652713e-08
0.01,0.5,ZI,1.4484294824297558e-10,-1.3792844400010952e-08,2.0,4.72575341052041e-12,9.653386399998461e-08,-1.3314765654836066e-15,6.844920566490731e-22,-1.2315732407604409e-08
0.01,0.5,ZI,1.4484294824297558e-10,-1.3792844400010952e-08,4.0,1.4966258342714498e-10,1.945994803000009e-07,-2.684080352100909e-15,2.1677569825247976e-20,-1.2444950853165673e-08
0.01,0.5,ZX,-1.7433482184184618e-09,2.3121364451945264e-09,0.0,0.0,0.0,0.0,-0.0,
0.01,0.5,ZX,-1.7433482184184618e-09,2.3121364451945264e-09,0.5,1.6773571712020809e-09,-3.001087959709375e-08,-6.938924846878528e-17,-2.9242176360665786e-18,-2.562419271739946e-09
0.01,0.5,ZX,-1.7433482184184618e-09,2.3121364451945264e-09,1.0,-1.7463355033832032e-09,-4.7680214051529246e-08,-1.1024316062321694e-16,3.044470888584015e-18,-2.0368381833999517e-09
0.01,0.5,ZX,-1.7433482184184618e-09,2.3121364451945264e-09,2.0,1.067227280867415e-09,-7.951190853770524e-08,-1.838423815570021e-16,-1.8605487787477873e-18,-1.700483234273358e-09
0.01,0.5,ZX,-1.7433482184184618e-09,2.3121364451945264e-09,4.0,-5.867108999622447e-09,-1.5083640813290226e-07,-3.487543565063194e-16,1.0228414021758717e-17,-1.617027159098027e-09
0.01,0.5,ZY,-3.920569132133523e-09,0.0,0.0,0.0,0.0,0.0,-0.0,
0.01,0.5,ZY,-3.920569132133523e-09,0.0,0.5,-1.519304134627719e-10,-2.6496328050466113e-09,-0.0,5.95653689254427e-19,-0.0
0.01,0.5,ZY,-3.920569132133523e-09,0.0,1.0,1.0783761560312164e-09,-2.6496328050466113e-09,-0.0,-4.227848270164791e-18,-0.0
0.01,0.5,ZY,-3.920569132133523e-09,0.0,2.0,1.0114651308021121e-09,-2.6496328050466113e-09,-0.0,-3.965518970052157e-18,-0.0
0.01,0.5,ZY,-3.920569132133523e-09,0.0,4.0,7.198791293177924e-09,-1.5987251272722538e-09,-0.0,-2.8223358932704936e-17,-0.0
0.01,0.5,ZZ,-8.399143535004305e-17,-4.174960668479788e-09,0.0,0.0,0.0,-0.0,-0.0,
0.01,0.5,ZZ,-8.399143535004305e-17,-4.174960668479788e-09,0.5,-1.2879822714343967e-16,3.398399511216207e-09,-1.41881842951086e-17,1.0817947968318372e-32,-5.239439491139479e-10
0.01,0.5,ZZ,-8.399143535004305e-17,-4.174960668479788e-09,1.0,1.4763627934714488e-16,-1.6010414966450429e-09,6.6842852770970684e-18,-1.2400183012106614e-32,1.234979785064525e-10
0.01,0.5,ZZ,-8.399143535004305e-17,-4.174960668479788e-09,2.0,-9.396419243823079e-17,5.7991307160791435e-09,-2.4211142651003453e-17,7.892187394394665e-33,-2.2394532649081593e-10
0.01,0.5,ZZ,-8.399143535004305e-17,-4.174960668479788e-09,4.0,4.548413189304008e-16,1.5346157035238395e-08,-6.406960203443469e-17,-3.8202775233471073e-32,-2.9706377749694386e-10
1.0,0.5,IX,-1.1119579574716066e-09,0.00011963287568169995,0.0,0.0,0.0,0.0,-0.0,
1.0,0.5,IX,-1.1119579574716066e-09,0.00011963287568169995,0.5,2.025560574923846e-09,0.0003193070487067,3.8199620462219145e-08,-2.252338199627333e-18,0.49991889316000404
1.0,0.5,IX,-1.1119579574716066e-09,0.00011963287568169995,1.0,7.689487898214149e-09,0.0006376147371092,7.627968457740472e-08,-8.550387257300842e-18,0.49991611657627183
1.0,0.5,IX,-1.1119579574716066e-09,0.00011963287568169995,2.0,7.340857323771178e-09,0.0012712755262628,1.5208634699058522e-07,-8.162724715831083e-18,0.49991957189534114
1.0,0.5,IX,-1.1119579574716066e-09,0.00011963287568169995,4.0,9.17787041282837e-09,0.0025268626309948,3.0229584299853417e-07,-1.0205406038187725e-17,0.49991694475186427
1.0,0.5,IY,9.545036403612737e-10,1.5627479843765679e-09,0.0,0.0,0.0,0.0,0.0,
1.0,0.5,IY,9.545036403612737e-10,1.5627479843765679e-09,0.5,-3.0100335869766634e-09,-2.4550434742583757e-08,-3.836614240954123e-17,-2.8730880163789278e-18,-5.020981678906113e-10
1.0,0.5,IY,9.545036403612737e-10,1.5627479843765679e-09,1.0,4.210218462839819e-09,-4.8626385379393834e-08,-7.599078573916592e-17,4.018668849496853e-18,-4.980227528832274e-10
1.0,0.5,IY,9.545036403612737e-10,1.5627479843765679e-09,2.0,-3.010410297414506e-09,-8.662902118367684e-08,-1.3537932824330598e-16,-2.8734475878632105e-18,-4.4500231058256657e-10
1.0,0.5,IY,9.545036403612737e-10,1.5627479843765679e-09,4.0,-1.0810750377482382e-09,-1.7801003351060004e-07,-2.7818482106749554e-16,-1.0318900590343946e-18,-4.60043725527118e-10
1.0,0.5,IZ,-3.8616194534832743e-10,-6.407413500003709e-09,0.0,0.0,0.0,-0.0,-0.0,
1.0,0.5,IZ,-3.8616194534832743e-10,-6.407413500003709e-09,0.5,1.874670988840133e-10,3.1458923999984865e-08,-2.0157033433309372e-16,-7.239265959385784e-20,-2.6379533936300833e-09
1.0,0.5,IZ,-3.8616194534832743e-10,-6.407413500003709e-09,1.0,6.365499057102455e-10,5.479248539998552e-08,-3.5107811065062336e-16,-2.4581134990036283e-19,-2.300869578364553e-09
1.0,0.5,IZ,-3.8616194534832743e-10,-6.407413500003709e-09,2.0,-1.5679047635160664e-10,1.1216671749999575e-07,-7.186985399605751e-16,6.054651536002735e-20,-2.362417623464512e-09
1.0,0.5,IZ,-3.8616194534832743e-10,-6.407413500003709e-09,4.0,6.05091491193861e-11,2.383330366999769e-07,-1.5270983168483116e-15,-2.336633073531417e-20,-2.525414565155711e-09
1.0,0.5,XI,7.915072447126038e-09,0.00011963420229690002,0.0,0.0,0.0,0.0,0.0,
1.0,0.5,XI,7.915072447126038e-09,0.00011963420229690002,0.5,1.244245488633086e-08,0.0003193066182229,3.819999255921744e-08,9.848293184540612e-17,0.4999237627979032
1.0,0.5,XI,7.915072447126038e-09,0.00011963420229690002,1.0,6.344882737093708e-09,0.0006376199559413999,7.628115479763392e-08,5.022020653261605e-17,0.49992575199612926
1.0,0.5,XI,7.915072447126038e-09,0.00011963420229690002,2.0,1.0015169599790025e-08,0.0012712644222858,1.520867050685911e-07,7.927079295259234e-17,0.4999207489254096
1.0,0.5,XI,7.915072447126038e-09,0.00011963420229690002,4.0,1.1159209634170042e-08,0.0025268515873354,3.0229787397352616e-07,8.832595270712273e-17,0.4999203034444708
1.0,0.5,XX,4.054999193300879e-06,1.5517326789997454e-07,0.0,0.0,0.0,0.0,0.0,
1.0,0.5,XX,4.054999193300879e-06,1.5517326789997454e-07,0.5,-2.060579507219898e-05,7.748384492909998e-05,1.2023421427103316e-11,-8.355648239509008e-11,0.00015735066105639997
1.0,0.5,XX,4.054999193300879e-06,1.5517326789997454e-07,1.0,-4.088084437610037e-05,0.00015549916568210006,2.412931369461104e-11,-1.6577179096654578e-10,0.00015813689928961445
1.0,0.5,XX,4.054999193300879e-06,1.5517326789997454e-07,2.0,-8.044023700599923e-05,0.00031306688001459996,4.8579610843114705e-11,-3.2618509616825836e-10,0.00015968493382930406
1.0,0.5,XX,4.054999193300879e-06,1.5517326789997454e-07,4.0,-0.0001555532513458982,0.0006342491771569,9.841851748230606e-11,-6.30768308722946e-10,0.0001627580587239533
1.0,0.5,XY,-3.3174713412924423e-09,2.772598299983619e-09,0.0,0.0,0.0,0.0,-0.0,
1.0,0.5,XY,-3.3174713412924423e-09,2.772598299983619e-09,0.5,-6.147986423826472e-10,2.181804159998653e-08,6.049266504909454e-17,2.039576876769933e-18,7.916682362211452e-10
1.0,0.5,XY,-3.3174713412924423e-09,2.772598299983619e-09,1.0,-1.6322697160635746e-10,5.013727809999443e-08,1.3901053202585049e-16,5.415008004300461e-19,9.110368732981071e-10
1.0,0.5,XY,-3.3174713412924423e-09,2.772598299983619e-09,2.0,-1.0534057912824523e-08,9.782137479999887e-08,2.712193774725373e-16,3.4946435233310236e-17,8.915190466385864e-10
1.0,0.5,XY,-3.3174713412924423e-09,2.772598299983619e-09,4.0,-5.251176090522646e-09,1.790727325000081e-07,4.964967537029437e-16,1.7420626188388964e-17,8.210736136110149e-10
1.0,0.5,XZ,-3.002345109066871e-09,2.6052699922255503e-09,0.0,0.0,0.0,0.0,-0.0,
1.0,0.5,XZ,-3.002345109066871e-09,2.6052699922255503e-09,0.5,8.790335016599494e-11,-2.870888802131589e-08,-7.479440447209784e-17,-2.6391619344146744e-19,-9.788352723355994e-10
1.0,0.5,XZ,-3.002345109066871e-09,2.6052699922255503e-09,1.0,2.308255449760216e-09,-5.532697387316014e-08,-1.4414170479239114e-16,-6.930179460064534e-18,-9.44665171279963e-10
1.0,0.5,XZ,-3.002345109066871e-09,2.6052699922255503e-09,2.0,4.605152566373694e-11,-1.2207280154069838e-07,-3.180326067208864e-16,-1.382625728415881e-19,-1.0453977477051713e-09
1.0,0.5,XZ,-3.002345109066871e-09,2.6052699922255503e-09,4.0,1.5692372624535486e-09,-2.3804179584378392e-07,-6.201631476072909e-16,-4.7113918198928975e-18,-1.0255849466015965e-09
1.0,0.5,YI,-1.3835366095769965e-09,3.5253236196805234e-09,0.0,0.0,0.0,0.0,-0.0,
1.0,0.5,YI,-1.3835366095769965e-09,3.5253236196805234e-09,0.5,1.970603952752151e-09,-2.3975810862760048e-08,-8.452249233548086e-17,-2.7264027116097387e-18,-1.1061468753929033e-09
1.0,0.5,YI,-1.3835366095769965e-09,3.5253236196805234e-09,1.0,-1.6032321849205941e-09,-4.4051523907917404e-08,-1.552958777155025e-16,2.2181304214897592e-18,-1.0177665591820543e-09
1.0,0.5,YI,-1.3835366095769965e-09,3.5253236196805234e-09,2.0,-2.490335065438849e-09,-9.756612665076257e-08,-3.4395217076267467e-16,3.4454697331479728e-18,-1.1305973571105231e-09
1.0,0.5,YI,-1.3835366095769965e-09,3.5253236196805234e-09,4.0,3.1723774102835873e-09,-1.8941871919503958e-07,-6.677622847879056e-16,-4.389100286522407e-18,-1.1043012630289884e-09
1.0,0.5,YX,7.116301901443941e-09,1.9829505000089776e-09,0.0,0.0,0.0,0.0,0.0,
1.0,0.5,YX,7.116301901443941e-09,1.9829505000089776e-09,0.5,-5.550450542517631e-09,2.076941880001129e-08,4.118472939437825e-17,-3.949868174958877e-17,5.389850497152235e-10
1.0,0.5,YX,7.116301901443941e-09,1.9829505000089776e-09,1.0,-8.847837878093785e-09,4.9034797600008275e-08,9.723357641877542e-17,-6.296388551554652e-17,6.372421725835904e-10
1.0,0.5,YX,7.116301901443941e-09,1.9829505000089776e-09,2.0,-3.288883726085423e-09,9.674979939999794e-08,1.9185006309599422e-16,-2.3404689513569728e-17,6.306259786552755e-10
1.0,0.5,YX,7.116301901443941e-09,1.9829505000089776e-09,4.0,-1.2274220842374118e-09,1.7890784449999864e-07,3.5476539970680075e-16,-8.734706111932978e-18,5.866876400478909e-10
1.0,0.5,YY,-6.1696304416705e-09,1.2825853527876632e-09,0.0,0.0,0.0,0.0,-0.0,
1.0,0.5,YY,-6.1696304416705e-09,1.2825853527876632e-09,0.5,1.2589605792495118e-10,0.0,0.0,-7.767321514600914e-19,0.0
1.0,0.5,YY,-6.1696304416705e-09,1.2825853527876632e-09,1.0,3.0329763905135165e-09,3.462985937243578e-09,4.4415750400182714e-18,-1.8712343467780105e-17,2.910886375303335e-11
1.0,0.5,YY,-6.1696304416705e-09,1.2825853527876632e-09,2.0,-4.4015654989283797e-10,6.956139776690594e-09,8.921842989527001e-18,2.7156032493195135e-18,2.93267871580734e-11
1.0,0.5,YY,-6.1696304416705e-09,1.2825853527876632e-09,4.0,2.5729438469437637e-09,1.6091425034455039e-09,2.063862605467275e-18,-1.587411268281305e-17,3.413079974499766e-12
1.0,0.5,YZ,2.183943354089386e-09,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.5,YZ,2.183943354089386e-09,0.0,0.5,9.113698448849571e-10,0.0,0.0,1.9903801158539768e-18,0.0
1.0,0.5,YZ,2.183943354089386e-09,0.0,1.0,-1.7237452483828053e-09,0.0,0.0,-3.764561979348786e-18,0.0
