n_bar,row_pauli,column_pauli,component,is_diagonal,real,imag,abs
12.5,IZ,IZ,"IZ,IZ",True,0.00013229199186560323,2.638962265463071e-18,0.00013229199186560323
12.5,IZ,XI,"IZ,XI",False,-3.6198279847791063e-09,-8.861467558072532e-10,3.72671580781493e-09
12.5,IZ,XX,"IZ,XX",False,-1.5120970593641897e-08,2.391796864731344e-10,1.512286211721195e-08
12.5,IZ,XY,"IZ,XY",False,-7.486526776613255e-05,-6.193855497883739e-09,7.48652680223518e-05
12.5,IZ,XZ,"IZ,XZ",False,2.4981197435027255e-08,1.5610766030745337e-07,1.58093838690681e-07
12.5,IZ,YI,"IZ,YI",False,3.5560632462171583e-09,7.529512002915006e-09,8.327012478262396e-09
12.5,IZ,YX,"IZ,YX",False,-1.0431765090634927e-08,5.409505851074182e-13,1.043176510466072e-08
12.5,IZ,YY,"IZ,YY",False,-9.965793688600321e-09,-7.108069237371508e-09,1.224098411595298e-08
12.5,IZ,YZ,"IZ,YZ",False,2.590705593206239e-09,-1.0017437210345847e-08,1.0347019074781474e-08
12.5,IZ,ZI,"IZ,ZI",False,-7.584586562969788e-09,-4.39596089335731e-18,7.584586562969788e-09
12.5,IZ,ZX,"IZ,ZX",False,5.4533489679249825e-11,-6.875701676115604e-09,6.87591793438778e-09
12.5,IZ,ZY,"IZ,ZY",False,5.945291690009432e-09,-1.0943234738157825e-08,1.2453950369811153e-08
12.5,IZ,ZZ,"IZ,ZZ",False,2.026856430609181e-08,2.3852700857035322e-09,2.0408434834938497e-08
12.5,XI,XI,"XI,XI",True,0.0052641325189805325,4.489383571611682e-19,0.0052641325189805325
12.5,XI,XX,"XI,XX",False,-1.47690030786301e-08,1.5623636284473202e-07,1.5693286630558732e-07
12.5,XI,XY,"XI,XY",False,1.4977116489546784e-08,-1.3745347553957054e-08,2.0328516859833317e-08
12.5,XI,XZ,"XI,XZ",False,7.6375869868979e-09,-8.899421995567377e-09,1.1727422855752263e-08
12.5,XI,YI,"XI,YI",False,3.877905855185471e-09,-9.122480553076797e-10,3.983760828174101e-09
12.5,XI,YX,"XI,YX",False,-6.069129708712969e-09,-1.2796742553367355e-08,1.4163013641112728e-08
12.5,XI,YY,"XI,YY",False,1.2004717456844896e-09,-1.162956950896294e-09,1.671406976718947e-09
12.5,XI,YZ,"XI,YZ",False,6.580433532079147e-18,-9.050926168697322e-09,9.050926168697322e-09
12.5,XI,ZI,"XI,ZI",False,-7.313244886339952e-10,-1.295267822033288e-09,1.4874657100150685e-09
12.5,XI,ZX,"XI,ZX",False,1.1220798927600448e-08,-8.369763410132331e-10,1.125197129258048e-08
12.5,XI,ZY,"XI,ZY",False,3.3196385547761904e-09,-1.5759475701423307e-09,3.674725959604889e-09
12.5,XI,ZZ,"XI,ZZ",False,1.1827345619719566e-08,2.1566814023826297e-09,1.2022369944386286e-08
12.5,XX,XX,"XX,XX",True,0.05634430394126915,-2.6100878484842815e-18,0.05634430394126915
12.5,XX,XY,"XX,XY",False,8.607630814345352e-10,2.2574453011764424e-08,2.259085748400712e-08
12.5,XX,XZ,"XX,XZ",False,-1.646669244434317e-08,2.4737301566229553e-08,2.9716763767866304e-08
12.5,XX,YI,"XX,YI",False,6.023107789143486e-09,-8.389850038415874e-09,1.0327991629874017e-08
12.5,XX,YX,"XX,YX",False,8.860311733909579e-09,3.5208355640692365e-09,9.534222941135293e-09
12.5,XX,YY,"XX,YY",False,-1.1451869685180641e-08,1.592769344257783e-19,1.1451869685180641e-08
12.5,XX,YZ,"XX,YZ",False,1.162956952854621e-09,-1.2004717615529541e-09,1.6714069894789113e-09
12.5,XX,ZI,"XX,ZI",False,9.965793686160866e-09,7.909545449158453e-10,9.997132233158009e-09
12.5,XX,ZX,"XX,ZX",False,-1.8772627211114755e-09,1.4033485299614095e-08,1.4158489502011145e-08
12.5,XX,ZY,"XX,ZY",False,-2.156681516693253e-09,-8.67545025461992e-09,8.939502910387755e-09
12.5,XX,ZZ,"XX,ZZ",False,-1.5759477770081053e-09,-9.93724366682436e-10,1.8630887023422145e-09
12.5,XY,XY,"XY,XY",True,0.00013224618467607213,8.11418509269625e-18,0.00013224618467607213
12.5,XY,XZ,"XY,XZ",False,1.554020250942466e-08,-2.8743032436456987e-09,1.5803781609803417e-08
12.5,XY,YI,"XY,YI",False,-5.561556054602848e-11,6.875701953281892e-09,6.875926878678923e-09
12.5,XY,YX,"XY,YX",False,7.585668555104565e-09,5.090806566574808e-18,7.585668555104565e-09
12.5,XY,YY,"XY,YY",False,-8.953565674825053e-09,1.8693158011090508e-08,2.072680618718192e-08
12.5,XY,YZ,"XY,YZ",False,-9.366746254945309e-09,-1.2511292765780229e-08,1.5629087691723936e-08
12.5,XY,ZI,"XY,ZI",False,-1.0431765080226587e-08,-5.409406646575422e-13,1.0431765094251864e-08
12.5,XY,ZX,"XY,ZX",False,3.5560632841843646e-09,7.530594083608387e-09,8.32799095419788e-09
12.5,XY,ZY,"XY,ZY",False,-8.44203055051601e-09,-9.159001241514856e-09,1.2456130360505879e-08
12.5,XY,ZZ,"XY,ZZ",False,1.3674070233754557e-08,-8.389304968379684e-09,1.6042463483210192e-08
12.5,XZ,XZ,"XZ,XZ",True,0.00011331294278823256,4.68606492298838e-18,0.00011331294278823256
12.5,XZ,YI,"XZ,YI",False,-2.6649137165798975e-18,-7.474437450048778e-09,7.474437450048778e-09
12.5,XZ,YX,"XZ,YX",False,6.875701962897901e-09,-5.5615560260841836e-11,6.875926888292311e-09
12.5,XZ,YY,"XZ,YY",False,1.1819846599802936e-08,2.3254697663354637e-10,1.182213397569214e-08
12.5,XZ,YZ,"XZ,YZ",False,-3.784651918314526e-09,2.4876549667863378e-09,4.5290194718701045e-09
12.5,XZ,ZI,"XZ,ZI",False,7.529512019635356e-09,3.556063244648579e-09,8.32701249271153e-09
12.5,XZ,ZX,"XZ,ZX",False,5.411462293894439e-13,3.31963855324541e-09,3.319638597352507e-09
12.5,XZ,ZY,"XZ,ZY",False,9.30230589934767e-10,1.2797287641912184e-08,1.2831052175885215e-08
12.5,XZ,ZZ,"XZ,ZZ",False,-1.2738782089134269e-08,-3.5792163952065335e-09,1.323205800766318e-08
12.5,YI,YI,"YI,YI",True,0.00011336398039722757,3.0922338855198714e-18,0.00011336398039722757
12.5,YI,YX,"YI,YX",False,-1.1076714461043708e-08,1.5926257245601953e-07,1.5964730059904042e-07
12.5,YI,YY,"YI,YY",False,5.822150885303696e-09,6.4363322512793206e-09,8.678929299176307e-09
12.5,YI,YZ,"YI,YZ",False,-9.212993641366433e-09,9.345969674555076e-09,1.3123505667067829e-08
12.5,YI,ZI,"YI,ZI",False,1.0568391932863697e-08,1.9808558305940922e-08,2.24515008452994e-08
12.5,YI,ZX,"YI,ZX",False,7.092340744016383e-05,-1.6073469459717684e-09,7.092340745837758e-05
12.5,YI,ZY,"YI,ZY",False,1.0839916624906522e-09,4.626178459085732e-09,4.751480301933081e-09
12.5,YI,ZZ,"YI,ZZ",False,-2.4694313116650725e-09,-7.368694665052742e-09,7.771470393034295e-09
12.5,YX,YX,"YX,YX",True,0.00013223471491720723,5.764463583388529e-18,0.00013223471491720723
12.5,YX,YY,"YX,YY",False,-1.3073107573532069e-09,-6.381015712347839e-09,6.513556857625595e-09
12.5,YX,YZ,"YX,YZ",False,9.157677145928831e-09,-4.831129549114881e-09,1.035388156342336e-08
12.5,YX,ZI,"YX,ZI",False,-7.488595186319094e-05,1.6073471624327318e-09,7.488595188044094e-05
12.5,YX,ZX,"YX,ZX",False,1.5196144233825413e-08,-1.9808558413291536e-08,2.4966012616915987e-08
12.5,YX,ZY,"YX,ZY",False,8.244772978543922e-09,-8.182176051694857e-09,1.1615691387457608e-08
12.5,YX,ZZ,"YX,ZZ",False,6.025428879799512e-09,1.669745931229044e-08,1.7751364473502222e-08
12.5,YY,YY,"YY,YY",True,4.8123959466711565e-08,-2.863917237523374e-18,4.8123959466711565e-08
12.5,YY,YZ,"YY,YZ",False,1.9646015029091993e-08,8.179854527023684e-10,1.9663036559090794e-08
12.5,YY,ZI,"YY,ZI",False,1.5120970593479267e-08,4.274092607614578e-09,1.5713421629528378e-08
12.5,YY,ZX,"YY,ZX",False,-5.792205954735657e-09,-7.1809501458321e-10,5.836549517655484e-09
12.5,YY,ZY,"YY,ZY",False,1.0646208043689815e-08,-1.6096775463490238e-08,1.9298909970035797e-08
12.5,YY,ZZ,"YY,ZZ",False,5.408702117909102e-10,2.6578383598152573e-08,2.6583886383983595e-08
12.5,YZ,YZ,"YZ,YZ",True,7.382010864100207e-08,-4.536369727015785e-18,7.382010864100207e-08
12.5,YZ,ZI,"YZ,ZI",False,6.430839728345645e-09,-6.668284255443159e-09,9.264000999733312e-09
12.5,YZ,ZX,"YZ,ZX",False,-2.8748421539250086e-09,-2.6604803775613296e-09,3.916997989452262e-09
12.5,YZ,ZY,"YZ,ZY",False,5.40869993107332e-10,8.98643766039967e-09,9.002699715845988e-09
12.5,YZ,ZZ,"YZ,ZZ",False,2.32846651917016e-09,1.6096775340931982e-08,1.626431470143554e-08
12.5,ZI,ZI,"ZI,ZI",True,0.00013229428860778855,3.9755281441012096e-18,0.00013229428860778855
12.5,ZI,ZX,"ZI,ZX",False,1.1076714475021513e-08,1.5463212104925663e-07,1.5502834084048344e-07
12.5,ZI,ZY,"ZI,ZY",False,3.0793890962736586e-09,7.582270468746947e-09,8.183731585742604e-09
12.5,ZI,ZZ,"ZI,ZZ",False,-4.805609112035204e-09,-4.4442970513057906e-10,4.826116109303446e-09
12.5,ZX,ZX,"ZX,ZX",True,0.00011329052730930529,-8.65105499595839e-19,0.00011329052730930529
12.5,ZX,ZY,"ZX,ZY",False,-7.594229206541857e-09,-7.637586977627972e-09,1.0770564148749394e-08
12.5,ZX,ZZ,"ZX,ZZ",False,4.860925577782356e-09,-4.070410397768017e-09,6.340097655320202e-09
12.5,ZY,ZY,"ZY,ZY",True,3.998514013186898e-08,-6.6505654146033185e-18,3.998514013186898e-08
12.5,ZY,ZZ,"ZY,ZZ",False,1.132638316458866e-08,-8.179854675156512e-10,1.135588199199623e-08
12.5,ZZ,ZZ,"ZZ,ZZ",True,7.95693318664248e-08,1.743940344593995e-18,7.95693318664248e-08
12.75,II,II,"II,II",True,0.9303446198063845,-5.0850334506336624e-18,0.9303446198063845
12.75,II,IX,"II,IX",False,-1.613559967254785e-08,1.328830638899437e-07,1.3385912836101833e-07
12.75,II,IY,"II,IY",False,1.9235677208571283e-09,-1.5564452268187335e-08,1.5682866038623342e-08
12.75,II,IZ,"II,IZ",False,1.7747524505562495e-08,-1.7169109417236735e-08,2.4693176066609746e-08
12.75,II,XI,"II,XI",False,-7.50387369939202e-09,1.0580758023280453e-07,1.060733338554879e-07
12.75,II,XX,"II,XX",False,-0.005302176354006174,0.16984853960906932,0.16993127870237007
12.75,II,XY,"II,XY",False,-3.6285103220679016e-08,-1.896962663165691e-08,4.0944541153611645e-08
12.75,II,XZ,"II,XZ",False,1.9120434938503653e-08,-2.4257194760558473e-08,3.088693137702767e-08
12.75,II,YI,"II,YI",False,2.7980285188318246e-08,-2.0144994096028566e-10,2.7981010369504787e-08
12.75,II,YX,"II,YX",False,2.879708512620871e-08,-3.994323274914003e-11,2.879711282798943e-08
12.75,II,YY,"II,YY",False,4.7015793545705786e-08,8.249835072027256e-09,4.773410333763567e-08
12.75,II,YZ,"II,YZ",False,8.309886153062781e-10,4.3197773344894715e-08,4.3205765402729125e-08
12.75,II,ZI,"II,ZI",False,-6.848502931422473e-09,1.795874640785326e-08,1.9220264434790814e-08
12.75,II,ZX,"II,ZX",False,1.0585349200394993e-08,3.575971045371374e-08,3.729351832996917e-08
12.75,II,ZY,"II,ZY",False,-9.080823727050254e-09,3.680311954500781e-08,3.790687230313119e-08
12.75,II,ZZ,"II,ZZ",False,-3.298509937410543e-08,4.772711995762772e-18,3.298509937410543e-08
12.75,IX,IX,"IX,IX",True,0.005327197128645119,-3.182023701679557e-18,0.005327197128645119
12.75,IX,IY,"IX,IY",False,2.0482310458582133e-08,1.258254545824164e-08,2.4038417001343087e-08
12.75,IX,IZ,"IX,IZ",False,-1.47656176557751e-08,3.957498759136733e-08,4.2239828451514993e-08
12.75,IX,XI,"IX,XI",False,0.005302176354006329,-2.305259501072367e-08,0.005302176354056443
12.75,IX,XX,"IX,XX",False,7.503873832139138e-09,1.1665063169289925e-07,1.1689173622134754e-07
12.75,IX,XY,"IX,XY",False,3.910564107856964e-08,2.725369327012569e-08,4.766565808869115e-08
12.75,IX,XZ,"IX,XZ",False,-2.740450157686508e-08,2.7077732629491768e-08,3.8525450172978435e-08
12.75,IX,YI,"IX,YI",False,-2.036457881542968e-08,2.5750244810138906e-08,3.282973009502108e-08
12.75,IX,YX,"IX,YX",False,-2.3788021018656024e-08,4.7614601136855175e-08,5.322612314837359e-08
12.75,IX,YY,"IX,YY",False,-5.0833813692721154e-08,8.309886091878613e-10,5.084060539189993e-08
12.75,IX,YZ,"IX,YZ",False,-9.911812283424264e-09,-4.701579348325574e-08,4.804923370462835e-08
12.75,IX,ZI,"IX,ZI",False,-3.629565090528088e-08,-2.7327204294910776e-08,4.543292164514414e-08
12.75,IX,ZX,"IX,ZX",False,-4.056464834433643e-08,-1.3766482250428769e-08,4.2836978521495264e-08
12.75,IX,ZY,"IX,ZY",False,-1.4709858413282342e-18,-4.0621139739665385e-08,4.0621139739665385e-08
12.75,IX,ZZ,"IX,ZZ",False,3.680311954378052e-08,-9.080823721818191e-09,3.790687230068626e-08
12.75,IY,IY,"IY,IY",True,0.00011341673714934799,8.990905893348488e-18,0.00011341673714934799
12.75,IY,IZ,"IY,IZ",False,8.746828417796249e-08,-5.2673498181745435e-09,8.762674084515427e-08
12.75,IY,XI,"IY,XI",False,3.200162669230675e-08,-1.9609869018161977e-08,3.75320006642762e-08
12.75,IY,XX,"IY,XX",False,-3.482216454078396e-08,2.7893935791739378e-08,4.461675466973266e-08
12.75,IY,XY,"IY,XY",False,1.210741352743561e-08,5.6364388488507815e-08,5.7650097588883256e-08
12.75,IY,XZ,"IY,XZ",False,7.1307801709994e-05,1.4841357796045008e-09,7.130780172543874e-05
12.75,IY,YI,"IY,YI",False,-1.4229078527418255e-12,-9.911812282165067e-09,9.9118123842991e-09
12.75,IY,YX,"IY,YX",False,4.618277714179197e-09,1.567943493358166e-08,1.634543266119637e-08
12.75,IY,YY,"IY,YY",False,2.312083580031455e-08,1.0270865408723536e-08,2.5299480713034814e-08
12.75,IY,YZ,"IY,YZ",False,-2.1264125784562892e-08,1.9450964210999277e-08,2.881844989098628e-08
12.75,IY,ZI,"IY,ZI",False,-5.767622688014123e-09,1.1010085663866732e-08,1.2429298363020296e-08
12.75,IY,ZX,"IY,ZX",False,-2.2425966574583277e-18,-6.393230845495434e-09,6.393230845495434e-09
12.75,IY,ZY,"IY,ZY",False,-6.452568216232853e-09,1.2852867451991041e-08,1.4381649360333783e-08
12.75,IY,ZZ,"IY,ZZ",False,-2.8531927595952043e-08,-1.3173798363133127e-08,3.142641970783721e-08
12.75,IZ,IZ,"IZ,IZ",True,0.00013219137744372583,3.84060650426068e-18,0.00013219137744372583
12.75,IZ,XI,"IZ,XI",False,-1.9760677174419705e-08,-1.9973718236463197e-08,2.809686428378182e-08
12.75,IZ,XX,"IZ,XX",False,2.8044743942390836e-08,2.2794256093749965e-08,3.613980871091773e-08
12.75,IZ,XY,"IZ,XY",False,-7.527227337003964e-05,1.4841359170271675e-09,7.527227338467092e-05
12.75,IZ,XZ,"IZ,XZ",False,-1.2107413654716507e-08,1.6185714737340298e-07,1.623093516137068e-07
12.75,IZ,YI,"IZ,YI",False,-1.5679434883008955e-08,-4.615431842383294e-09,1.6344628761223172e-08
12.75,IZ,YX,"IZ,YX",False,2.1447057536178038e-08,-1.422951383459054e-12,2.144705758338243e-08
12.75,IZ,YY,"IZ,YY",False,-4.6974427339997564e-08,2.3646794237996982e-08,5.259056666033252e-08
12.75,IZ,YZ,"IZ,YZ",False,-2.7313099905451396e-08,-3.5947516446478084e-08,4.5146753649791715e-08
12.75,IZ,ZI,"IZ,ZI",False,1.5626940470803152e-08,2.6341181923632135e-18,1.5626940470803152e-08
12.75,IZ,ZX,"IZ,ZX",False,-1.1010085660246477e-08,5.767622676020113e-09,1.2429298354247778e-08
12.75,IZ,ZY,"IZ,ZY",False,-3.2727757720696136e-08,-3.888409991971231e-08,5.0824003698948755e-08
12.75,IZ,ZZ,"IZ,ZZ",False,3.212921916712075e-08,-1.704513160552532e-08,3.637063699935096e-08
12.75,XI,XI,"XI,XI",True,0.005327216722234662,-1.4024042743731307e-17,0.005327216722234662
12.75,XI,XX,"XI,XX",False,1.6135599888068783e-08,1.4372677102277342e-07,1.446296729318731e-07
12.75,XI,XY,"XI,XY",False,1.95065322534051e-08,3.2251598806168724e-08,3.769178194390917e-08
12.75,XI,XZ,"XI,XZ",False,-3.443467089768448e-08,3.859920940167762e-08,5.1726642325463154e-08
12.75,XI,YI,"XI,YI",False,-3.446916991691314e-08,6.452568190699892e-09,3.506792424733266e-08
12.75,XI,YX,"XI,YX",False,-2.0911264167915043e-08,1.071871982177471e-08,2.3498338743792798e-08
12.75,XI,YY,"XI,YY",False,-5.722846747798963e-08,-9.080823625061356e-09,5.794444621867387e-08
12.75,XI,YZ,"XI,YZ",False,-8.951980628295066e-18,-5.341044736432293e-08,5.341044736432293e-08
12.75,XI,ZI,"XI,ZI",False,5.973846850872228e-10,-2.444763113609778e-08,2.4454928677644397e-08
12.75,XI,ZX,"XI,ZX",False,-2.1264125780063453e-08,-2.7873889507797615e-08,3.505876155090578e-08
12.75,XI,ZY,"XI,ZY",False,9.911812289551317e-09,-4.70157934819547e-08,4.804923370461921e-08
12.75,XI,ZZ,"XI,ZZ",False,4.3197773347634496e-08,8.309886139556642e-10,4.320576540544242e-08
12.75,XX,XX,"XX,XX",True,0.058018357821733466,-3.8086738631468324e-18,0.058018357821733466
12.75,XX,XY,"XX,XY",False,-4.191241046313497e-08,-2.9269692104066936e-08,5.1121082018059673e-08
12.75,XX,XZ,"XX,XZ",False,3.145276421330669e-08,-6.100508761073237e-08,6.863597519559986e-08
12.75,XX,YI,"XX,YI",False,1.2478757977729053e-08,-3.642902122666255e-08,3.8507051149099525e-08
12.75,XX,YX,"XX,YX",False,3.0276905793478396e-08,-5.386571930512951e-08,6.179163973132747e-08
12.75,XX,YY,"XX,YY",False,6.104648764618248e-08,-7.103751844410638e-18,6.104648764618248e-08
12.75,XX,YZ,"XX,YZ",False,9.080823641854549e-09,5.7228467480211394e-08,5.794444622349995e-08
12.75,XX,ZI,"XX,ZI",False,4.6974427335769176e-08,1.9441383447560412e-08,5.083860948018282e-08
12.75,XX,ZX,"XX,ZX",False,4.681576652989288e-08,2.0255367032355027e-08,5.1009762687125424e-08
12.75,XX,ZY,"XX,ZY",False,-8.309886031032696e-10,5.0833813691896666e-08,5.08406053909761e-08
12.75,XX,ZZ,"XX,ZZ",False,-4.7015793549392074e-08,8.249835072027256e-09,4.773410334126648e-08
12.75,XY,XY,"XY,XY",True,0.00013218030976250641,3.1358763360417978e-18,0.00013218030976250641
12.75,XY,XZ,"XY,XZ",False,-1.801949771772084e-08,5.267349576677866e-09,1.8773579029100315e-08
12.75,XY,YI,"XY,YI",False,1.1012931528137727e-08,-5.7676225715490215e-09,1.243181929450761e-08
12.75,XY,YX,"XY,YX",False,-1.5629786267318257e-08,-1.0647355516624429e-17,1.5629786267318257e-08
12.75,XY,YY,"XY,YY",False,-2.936329098668153e-08,-1.4887997178830714e-08,3.2921957984989354e-08
12.75,XY,YZ,"XY,YZ",False,8.130270658594862e-09,-1.3683481308483669e-08,1.5916625323906775e-08
12.75,XY,ZI,"XY,ZI",False,2.144705753270859e-08,1.4229532808128437e-12,2.144705757991311e-08
12.75,XY,ZX,"XY,ZX",False,-1.567943493201758e-08,-4.61827771250573e-09,1.6345432659223194e-08
12.75,XY,ZY,"XY,ZY",False,1.1069700009444422e-08,-1.9095322638875153e-08,2.2071918923868667e-08
12.75,XY,ZZ,"XY,ZZ",False,2.2764444700812403e-08,3.9943229984424477e-11,2.2764479743626197e-08
12.75,XZ,XZ,"XZ,XZ",True,0.00011339508687527951,1.0183528082401942e-17,0.00011339508687527951
12.75,XZ,YI,"XZ,YI",False,3.7604827972533264e-18,-6.3960767675069405e-09,6.3960767675069405e-09
12.75,XZ,YX,"XZ,YX",False,-5.767622571981898e-09,1.1012931514431129e-08,1.2431819282566224e-08
12.75,XZ,YY,"XZ,YY",False,3.384057221679964e-08,-1.7879311401673166e-08,3.827341249690745e-08
12.75,XZ,YZ,"XZ,YZ",False,3.3555555110346046e-08,4.0564648341951184e-08,5.2644714586268144e-08
12.75,XZ,ZI,"XZ,ZI",False,-4.6154318474313956e-09,-1.567943488159991e-08,1.6344628761296963e-08
12.75,XZ,ZX,"XZ,ZX",False,-1.422908828523775e-12,9.911812295256808e-09,9.911812397390982e-09
12.75,XZ,ZY,"XZ,ZY",False,2.6960274890498032e-08,2.575024480769945e-08,3.728178549677672e-08
12.75,XZ,ZZ,"XZ,ZZ",False,-3.674635107185286e-08,2.3287586809931498e-08,4.350409195151598e-08
12.75,YI,YI,"YI,YI",True,0.00011344066739817017,2.5730525335420582e-18,0.00011344066739817017
12.75,YI,YX,"YI,YX",False,2.6744522892619148e-08,2.0359637210193577e-07,2.0534544610929096e-07
12.75,YI,YY,"YI,YY",False,-3.701786015709862e-08,2.2794780177480388e-08,4.347325584713161e-08
12.75,YI,YZ,"YI,YZ",False,-1.2582545447616458e-08,-3.737386008935533e-08,3.9435084226105574e-08
12.75,YI,ZI,"YI,ZI",False,-4.264797485292267e-08,5.252886500407733e-10,4.265120968063375e-08
12.75,YI,ZX,"YI,ZX",False,7.124485215124089e-05,3.811875346078853e-09,7.124485225321593e-05
12.75,YI,ZY,"YI,ZY",False,-2.7404501575347198e-08,-3.077627752503338e-08,4.1209051977582325e-08
12.75,YI,ZZ,"YI,ZZ",False,3.160766713031203e-08,-2.5709559279699006e-08,4.074341737970644e-08
12.75,YX,YX,"YX,YX",True,0.00013218799229362463,5.5910071217529456e-18,0.00013218799229362463
12.75,YX,YY,"YX,YY",False,4.068706114865201e-08,-3.380584945658627e-08,5.289869943954692e-08
12.75,YX,YZ,"YX,YZ",False,2.3593614766894742e-08,4.1043061082570726e-08,4.7341224327178796e-08
12.75,YX,ZI,"YX,ZI",False,-7.525115214965239e-05,-3.811875475912062e-09,7.525115224619838e-05
12.75,YX,ZX,"YX,ZX",False,6.222131479809664e-08,-5.252888076155814e-10,6.222353207216097e-08
12.75,YX,ZY,"YX,ZY",False,2.066456892954986e-08,4.645611345194603e-08,5.0844811791412885e-08
12.75,YX,ZZ,"YX,ZZ",False,-4.728750308338747e-08,1.896962663680687e-08,5.095051209361131e-08
12.75,YY,YY,"YY,YY",True,1.266372343135258e-07,1.2113778471777184e-18,1.266372343135258e-07
12.75,YY,YZ,"YY,YZ",False,4.247357212583824e-08,1.5876272920284565e-08,4.534380190244466e-08
12.75,YY,ZI,"YY,ZI",False,-2.8044743943420828e-08,9.341157888864693e-09,2.955951443371048e-08
12.75,YY,ZX,"YY,ZX",False,2.13048110395995e-08,-2.5020993806239533e-08,3.286251823103211e-08
12.75,YY,ZY,"YY,ZY",False,2.5585408147451735e-09,4.078251172006262e-09,4.814380928290505e-09
12.75,YY,ZZ,"YY,ZZ",False,-4.272566649299791e-08,5.984980618392588e-08,7.353558239059766e-08
12.75,YZ,YZ,"YZ,YZ",True,2.5471461736906523e-08,-1.2762030563310178e-17,2.5471461736906523e-08
12.75,YZ,ZI,"YZ,ZI",False,1.0172547506039296e-08,2.634980193218535e-08,2.8245225873198908e-08
12.75,YZ,ZX,"YZ,ZX",False,-2.5852383447336663e-08,-1.9609869022390366e-08,3.244830801418515e-08
12.75,YZ,ZY,"YZ,ZY",False,-4.272566634055909e-08,3.989696377451977e-08,5.845725175433863e-08
12.75,YZ,ZZ,"YZ,ZZ",False,1.2778123059696966e-08,-4.078251027897023e-09,1.3413148786742897e-08
12.75,ZI,ZI,"ZI,ZI",True,0.000132179039433529,-1.2936844258197498e-18,0.000132179039433529
12.75,ZI,ZX,"ZI,ZX",False,-2.6744522981108653e-08,9.873205895936418e-08,1.0229021935572537e-07
12.75,ZI,ZY,"ZI,ZY",False,1.558776013114434e-08,-2.342360170548685e-08,2.813615792469504e-08
12.75,ZI,ZZ,"ZI,ZZ",False,1.3211367118348694e-08,1.594376010797558e-08,2.070612729402721e-08
12.75,ZX,ZX,"ZX,ZX",True,0.00011337581210560849,1.916134486030876e-17,0.00011337581210560849
12.75,ZX,ZY,"ZX,ZY",False,-1.9256961146943463e-08,3.443467091757959e-08,3.945348037647492e-08
12.75,ZX,ZZ,"ZX,ZZ",False,-2.4222436314392544e-08,-1.9612961122535934e-08,3.116720495968332e-08
12.75,ZY,ZY,"ZY,ZY",True,1.8600327822567396e-09,-8.642061060425915e-18,1.8600327822567396e-09
12.75,ZY,ZZ,"ZY,ZZ",False,5.269381051074184e-08,-1.5876272815434446e-08,5.503356888892515e-08
12.75,ZZ,ZZ,"ZZ,ZZ",True,8.75298116556622e-08,-5.890149370087191e-18,8.75298116556622e-08
13.0,II,II,"II,II",True,0.9285374843937353,-9.560680803212732e-19,0.9285374843937353
13.0,II,IX,"II,IX",False,1.4625287699124798e-08,1.143426742624739e-07,1.152742217400594e-07
13.0,II,IY,"II,IY",False,-1.993123433473196e-08,1.6609789051095493e-09,2.000032382310889e-08
13.0,II,IZ,"II,IZ",False,-3.518884489350783e-09,-1.9261855616884163e-08,1.9580644265577308e-08
13.0,II,XI,"II,XI",False,-5.176946629011495e-09,1.3436759623636298e-07,1.3446728856765834e-07
