time_sim,alpha_real_per_spin_eigenvalue,alpha_imag_per_spin_eigenvalue,alpha_abs_per_spin_eigenvalue
7.781580200074116,0.4330531994905495,0.17026058070229885,0.46532111378067265
7.806763307517722,0.4308948995330689,0.17255198858833548,0.4641601051462767
7.831946414961328,0.42870791904647165,0.17481603919684557,0.46298069874847825
7.857129522404933,0.4264926047658642,0.17705237357363007,0.46178294133502584
7.882312629848538,0.42424930791853793,0.17926063715876375,0.46056688038104127
7.907495737292145,0.42197838416828387,0.18144047984280867,0.4593325640871377
7.93267884473575,0.41968019355900427,0.18359155602232216,0.4580800413775094
7.957861952179355,0.41735510045762875,0.185713524654651,0.4568093618979925
7.9830450596229605,0.41500347349634625,0.18780604931200168,0.4555205760140968
8.008228167066566,0.4126256855141599,0.18986879823477962,0.45421373480901023
8.033411274510172,0.41022211349777526,0.19190144438418802,0.4528888900815731
8.058594381953778,0.4077931385218311,0.19390366549407803,0.451546094344226
8.083777489397383,0.4053391456884818,0.19587514412204263,0.4501854008209276
8.108960596840989,0.40286052406634076,0.19781556769974598,0.44880686344504533
8.134143704284595,0.40035766662879635,0.19972462858247883,0.44741053685721754
8.1593268117282,0.3978309701917075,0.20160202409793454,0.445996476403188
8.184509919171806,0.39528083535048986,0.2034474565941966,0.4445647381316118
8.20969302661541,0.39270766641660465,0.20526063348692905,0.44311537879183416
8.234876134059016,0.39011187135345565,0.20704126730576528,0.4416484558316405
8.260059241502622,0.3874938617117097,0.20878907573988423,0.44016402739497995
8.285242348946227,0.3848540525640469,0.2105037816827697,0.4386621523196609
8.310425456389833,0.38219286243935247,0.2121851132761447,0.4371428901350177
8.33560856383344,0.37951071325636176,0.21383280395307241,0.4356063010595526
8.360791671277044,0.37680803025676696,0.21544659248021958,0.4340524459985479
8.38597477872065,0.37408524193779613,0.21702622299927396,0.43248138654165225
8.411157886164256,0.37134277998427845,0.21857144506750886,0.43089318496043916
8.43634099360786,0.3685810792002021,0.22008201369748995,0.4292879042059394
8.461524101051467,0.36580057743977756,0.22155768939591702,0.4276656079061447
8.486707208495073,0.36300171553801913,0.222998238201594,0.4260263603634871
8.511890315938677,0.3601849372408521,0.22440343172252258,0.4243702265522894
8.537073423382283,0.3573506891347585,0.225773047172113,0.4226972721161895
8.562256530825888,0.3544994205759741,0.227106867404505,0.4210075633655395
8.587439638269494,0.35163158361924396,0.22840468094899619,0.41930116727477645
8.6126227457131,0.3487476329461524,0.22966628204356884,0.41757815147976834
8.637805853156705,0.34584802579303514,0.23089147066751287,0.415838584275133
8.66298896060031,0.34293322187848585,0.2320800525731383,0.4140825346115306
8.688172068043917,0.3400036833304714,0.23323183931657188,0.41231007209293186
8.713355175487521,0.33705987461306297,0.23434664828763413,0.41052126697385827
8.738538282931128,0.33410226245279706,0.23542430273879156,0.4087161901565974
8.763721390374734,0.33113131576467947,0.23646463181317864,0.40689491318839316
8.788904497818338,0.32814750557784034,0.23746747057168657,0.40505750825860964
8.814087605261944,0.3251513049608543,0.23843266001911376,0.4032040481958692
8.83927071270555,0.3221431889467391,0.2393600471293734,0.40133460646516683
8.864453820149155,0.3191236344576405,0.2402494848697551,0.39944925716495766
8.889636927592761,0.31609312022921826,0.24110083222423645,0.39754807502421946
8.914820035036366,0.31305212673474625,0.24191395421584008,0.395631135399492
